eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum
GoA2019_Stn25:neuston:H:0.15-0.5,GoA2019_Stn25:neuston:H,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:N:0.15-0.5,GoA2019_Stn25:neuston:N,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:P:0.15-0.5,GoA2019_Stn25:neuston:P,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:F:0.15-0.5,GoA2019_Stn25:neuston:F,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:H:0.5-1.5,GoA2019_Stn25:neuston:H,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:N:0.5-1.5,GoA2019_Stn25:neuston:N,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:P:0.5-1.5,GoA2019_Stn25:neuston:P,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:F:0.5-1.5,GoA2019_Stn25:neuston:F,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:H:1.5-5,GoA2019_Stn25:neuston:H,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:N:1.5-5,GoA2019_Stn25:neuston:N,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:P:1.5-5,GoA2019_Stn25:neuston:P,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:F:1.5-5,GoA2019_Stn25:neuston:F,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:Total:0.05-0.15,GoA2019_Stn25:neuston:Total,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:Total:0.15-0.5,GoA2019_Stn25:neuston:Total,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:Total:0.5-1.5,GoA2019_Stn25:neuston:Total,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn25:neuston:Total:1.5-5,GoA2019_Stn25:neuston:Total,2019-03-01T00:00:00+00:00,55.56233315,-145.97625,POINT  ( -145.97625   55.56233315 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:H:0.05-0.15,GoA2019_Stn26:neuston:H,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:N:0.05-0.15,GoA2019_Stn26:neuston:N,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:P:0.05-0.15,GoA2019_Stn26:neuston:P,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:F:0.05-0.15,GoA2019_Stn26:neuston:F,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:H:0.15-0.5,GoA2019_Stn26:neuston:H,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:N:0.15-0.5,GoA2019_Stn26:neuston:N,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:P:0.15-0.5,GoA2019_Stn26:neuston:P,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:F:0.15-0.5,GoA2019_Stn26:neuston:F,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:H:0.5-1.5,GoA2019_Stn26:neuston:H,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:N:0.5-1.5,GoA2019_Stn26:neuston:N,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:P:0.5-1.5,GoA2019_Stn26:neuston:P,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:F:0.5-1.5,GoA2019_Stn26:neuston:F,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:H:1.5-5,GoA2019_Stn26:neuston:H,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:N:1.5-5,GoA2019_Stn26:neuston:N,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:P:1.5-5,GoA2019_Stn26:neuston:P,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:F:1.5-5,GoA2019_Stn26:neuston:F,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:Total:0.05-0.15,GoA2019_Stn26:neuston:Total,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:Total:0.15-0.5,GoA2019_Stn26:neuston:Total,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:Total:0.5-1.5,GoA2019_Stn26:neuston:Total,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn26:neuston:Total:1.5-5,GoA2019_Stn26:neuston:Total,2019-03-01T00:00:00+00:00,54.5468333,-146.002,POINT  ( -146.002   54.5468333 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:H:0.05-0.15,GoA2019_Stn27:neuston:H,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:N:0.05-0.15,GoA2019_Stn27:neuston:N,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:P:0.05-0.15,GoA2019_Stn27:neuston:P,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:F:0.05-0.15,GoA2019_Stn27:neuston:F,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:H:0.15-0.5,GoA2019_Stn27:neuston:H,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:N:0.15-0.5,GoA2019_Stn27:neuston:N,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:P:0.15-0.5,GoA2019_Stn27:neuston:P,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:F:0.15-0.5,GoA2019_Stn27:neuston:F,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:H:0.5-1.5,GoA2019_Stn27:neuston:H,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:N:0.5-1.5,GoA2019_Stn27:neuston:N,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:P:0.5-1.5,GoA2019_Stn27:neuston:P,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:F:0.5-1.5,GoA2019_Stn27:neuston:F,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:H:1.5-5,GoA2019_Stn27:neuston:H,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:N:1.5-5,GoA2019_Stn27:neuston:N,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:P:1.5-5,GoA2019_Stn27:neuston:P,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:F:1.5-5,GoA2019_Stn27:neuston:F,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:Total:0.05-0.15,GoA2019_Stn27:neuston:Total,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:Total:0.15-0.5,GoA2019_Stn27:neuston:Total,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:Total:0.5-1.5,GoA2019_Stn27:neuston:Total,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn27:neuston:Total:1.5-5,GoA2019_Stn27:neuston:Total,2019-03-01T00:00:00+00:00,53.545,-145.98633335,POINT  ( -145.98633335   53.545 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:H:0.05-0.15,GoA2019_Stn28:neuston:H,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:N:0.05-0.15,GoA2019_Stn28:neuston:N,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:P:0.05-0.15,GoA2019_Stn28:neuston:P,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:F:0.05-0.15,GoA2019_Stn28:neuston:F,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:H:0.15-0.5,GoA2019_Stn28:neuston:H,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:N:0.15-0.5,GoA2019_Stn28:neuston:N,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:P:0.15-0.5,GoA2019_Stn28:neuston:P,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:F:0.15-0.5,GoA2019_Stn28:neuston:F,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:H:0.5-1.5,GoA2019_Stn28:neuston:H,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:N:0.5-1.5,GoA2019_Stn28:neuston:N,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:P:0.5-1.5,GoA2019_Stn28:neuston:P,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:F:0.5-1.5,GoA2019_Stn28:neuston:F,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:H:1.5-5,GoA2019_Stn28:neuston:H,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:N:1.5-5,GoA2019_Stn28:neuston:N,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:P:1.5-5,GoA2019_Stn28:neuston:P,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:F:1.5-5,GoA2019_Stn28:neuston:F,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:Total:0.05-0.15,GoA2019_Stn28:neuston:Total,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:Total:0.15-0.5,GoA2019_Stn28:neuston:Total,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:Total:0.5-1.5,GoA2019_Stn28:neuston:Total,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn28:neuston:Total:1.5-5,GoA2019_Stn28:neuston:Total,2019-03-02T00:00:00+00:00,52.548916649999995,-146.02783334999998,POINT  ( -146.02783335   52.54891665 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:H:0.05-0.15,GoA2019_Stn29:neuston:H,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:N:0.05-0.15,GoA2019_Stn29:neuston:N,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:P:0.05-0.15,GoA2019_Stn29:neuston:P,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:F:0.05-0.15,GoA2019_Stn29:neuston:F,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:H:0.15-0.5,GoA2019_Stn29:neuston:H,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:N:0.15-0.5,GoA2019_Stn29:neuston:N,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:P:0.15-0.5,GoA2019_Stn29:neuston:P,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:F:0.15-0.5,GoA2019_Stn29:neuston:F,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:H:0.5-1.5,GoA2019_Stn29:neuston:H,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:N:0.5-1.5,GoA2019_Stn29:neuston:N,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:P:0.5-1.5,GoA2019_Stn29:neuston:P,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:F:0.5-1.5,GoA2019_Stn29:neuston:F,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:H:1.5-5,GoA2019_Stn29:neuston:H,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:N:1.5-5,GoA2019_Stn29:neuston:N,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:P:1.5-5,GoA2019_Stn29:neuston:P,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:F:1.5-5,GoA2019_Stn29:neuston:F,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:Total:0.05-0.15,GoA2019_Stn29:neuston:Total,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:Total:0.15-0.5,GoA2019_Stn29:neuston:Total,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:Total:0.5-1.5,GoA2019_Stn29:neuston:Total,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn29:neuston:Total:1.5-5,GoA2019_Stn29:neuston:Total,2019-03-02T00:00:00+00:00,51.52283335,-146.0038333,POINT  ( -146.0038333   51.52283335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:H:0.05-0.15,GoA2019_Stn30:neuston:H,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:N:0.05-0.15,GoA2019_Stn30:neuston:N,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:P:0.05-0.15,GoA2019_Stn30:neuston:P,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:F:0.05-0.15,GoA2019_Stn30:neuston:F,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:H:0.15-0.5,GoA2019_Stn30:neuston:H,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:N:0.15-0.5,GoA2019_Stn30:neuston:N,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:P:0.15-0.5,GoA2019_Stn30:neuston:P,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:F:0.15-0.5,GoA2019_Stn30:neuston:F,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:H:0.5-1.5,GoA2019_Stn30:neuston:H,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:N:0.5-1.5,GoA2019_Stn30:neuston:N,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:P:0.5-1.5,GoA2019_Stn30:neuston:P,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:F:0.5-1.5,GoA2019_Stn30:neuston:F,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:H:1.5-5,GoA2019_Stn30:neuston:H,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:N:1.5-5,GoA2019_Stn30:neuston:N,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:P:1.5-5,GoA2019_Stn30:neuston:P,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:F:1.5-5,GoA2019_Stn30:neuston:F,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:Total:0.05-0.15,GoA2019_Stn30:neuston:Total,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:Total:0.15-0.5,GoA2019_Stn30:neuston:Total,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:Total:0.5-1.5,GoA2019_Stn30:neuston:Total,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn30:neuston:Total:1.5-5,GoA2019_Stn30:neuston:Total,2019-03-02T00:00:00+00:00,50.54608335,-146.01183335000002,POINT  ( -146.01183335   50.54608335 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn31:neuston:H:0.05-0.15,GoA2019_Stn31:neuston:H,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn31:neuston:N:0.05-0.15,GoA2019_Stn31:neuston:N,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn31:neuston:P:0.05-0.15,GoA2019_Stn31:neuston:P,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn31:neuston:F:0.05-0.15,GoA2019_Stn31:neuston:F,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,sizeRange,Event,EPSG:4326
GoA2019_Stn31:neuston:H:0.15-0.5,GoA2019_Stn31:neuston:H,2019-03-03T00:00:00+00:00,49.5464167,-146.00175000000002,POINT  ( -146.00175   49.5464167 ),0, , ,sizeRange,Event,EPSG:4326
