eventID,decimalLatitude,decimalLongitude,eventDate,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn15:cast1:niskin:50:T292,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:50:T292:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4340633599999999,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:50:T292,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:50:T292:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.38659561244444446,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:75:T63,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:75:T63:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3587580207407407,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:75:T63,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:75:T63:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.40180898322962966,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:100:T227,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:100:T227:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.39175698962962974,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:100:T227,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:100:T227:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.04234021546666659,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:150:T492,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:150:T492:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.016922548148148153,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn15:cast1:niskin:150:T492,52.666666666666664,-147.5,2019-02-26T01:30:00Z,GoA2019_Stn15:cast1:niskin:150:T492:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.015365673718518517,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:0:T417,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:0:T417:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5559057066666666,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:0:T417,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:0:T417:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.3167731787851852,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:25:T217,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:25:T217:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.3807573333333333,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:25:T217,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:25:T217:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.489230866962963,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:50:T436,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:50:T436:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5652131081481482,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:50:T436,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:50:T436:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.24288933357037046,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:75:T1316,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:75:T1316:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.039767988148148206,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:75:T1316,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:75:T1316:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.6768511582814816,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:100:T8,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:100:T8:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.18953253925925925,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:100:T8,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:100:T8:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.05352601979259259,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:150:T303,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:150:T303:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.021999312592592586,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn16:cast1:niskin:150:T303,53.666666666666664,-147.5,2019-02-26T09:25:00Z,GoA2019_Stn16:cast1:niskin:150:T303:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.018360964740740747,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:0:T298,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:0:T298:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.278375917037037,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:0:T298,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:0:T298:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.38442952628148147,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:25:T256,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:25:T256:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.27414528,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:25:T256,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:25:T256:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.38955705837037036,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:50:T247,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:50:T247:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.28683719111111117,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:50:T247,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:50:T247:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.47103912770370365,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:75:T253,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:75:T253:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.25129984000000005,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:75:T253,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:75:T253:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.39267080722962944,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:100:T446,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:100:T446:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4374478696296296,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:100:T446,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:100:T446:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,-0.07958674394074072,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:150:T52,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:150:T52:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.012691911111111107,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn17:cast1:niskin:150:T52,54.666666666666664,-147.5,2019-02-26T17:45:00Z,GoA2019_Stn17:cast1:niskin:150:T52:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.027668366222222227,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:0:T17,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:0:T17:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7445921185185185,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:0:T17,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:0:T17:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.17920978488888906,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:25:T416,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:25:T416:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7039780029629629,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:25:T416,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:25:T416:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.1292375002074074,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:50:T91,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:50:T91:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6667483970370373,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:50:T91,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:50:T91:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.16646710613333313,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:75:T474,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:75:T474:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5652131081481482,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:75:T474,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:75:T474:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.22943590779259262,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:100:T404,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:100:T404:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.08292048592592591,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:100:T404,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:100:T404:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.08390199371851856,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:150:T451,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:150:T451:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0025383822222222194,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn18:cast1:niskin:150:T451,55.66833333333334,-147.4995,2019-02-27T02:30:00Z,GoA2019_Stn18:cast1:niskin:150:T451:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.027059154488888893,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:0:T295,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:0:T295:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.8486657896296294,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:0:T295,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:0:T295:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.09755849007407426,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:25:T42,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:25:T42:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7530533925925926,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:25:T42,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:25:T42:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.23622184959999984,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:50:T302,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:50:T302:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.8055132918518519,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:50:T302,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:50:T302:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.19452469096296288,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:75:T76,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:75:T76:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7412076088888888,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:75:T76,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:75:T76:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.21577941143703702,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:100:T283,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:100:T283:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0355373511111111,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:100:T283,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:100:T283:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.05504904912592593,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:150:T481,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:150:T481:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0109996562962963,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn19:cast1:niskin:150:T481,56.666666666666664,-147.5,2019-02-27T10:27:00Z,GoA2019_Stn19:cast1:niskin:150:T481:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.026669935881481473,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:0:T463,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:0:T463:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0659979377777778,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:0:T463,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:0:T463:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.6416522581333333,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:25:T407,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:25:T407:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.5846063483259258,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:25:T407,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:25:T407:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.14284729033007418,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:50:T240,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:50:T240:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6532103585185186,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:50:T240,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:50:T240:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.1791082495999998,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:75:T822,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:75:T822:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0592289185185185,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:75:T822,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:75:T822:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.1345004126814815,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:100:T279,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:100:T279:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.011845783703703695,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:100:T279,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:100:T279:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.037483444148148165,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:150:T236,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:150:T236:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.0016922548148148163,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn20:cast1:niskin:150:T236,56.66733333333333,-146,2019-02-27T18:15:00Z,GoA2019_Stn20:cast1:niskin:150:T236:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.02431770168888888,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:0:T380,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:0:T380:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7775910874074075,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:0:T380,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:0:T380:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.20092141416296305,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:25:T196,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:25:T196:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7877446162962966,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:25:T196,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:25:T196:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.19435546548148122,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:50:T368,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:50:T368:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.8215897125925925,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:50:T368,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:50:T368:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.15154141866666668,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:75:T313,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:75:T313:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.7437459911111111,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:75:T313,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:75:T313:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.21682860942222248,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:100:T353,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:100:T353:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.028768331851851847,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:100:T353,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:100:T353:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.044777062400000005,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:150:T187,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:150:T187:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.006769019259259255,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn21:cast1:niskin:150:T187,56.666666666666664,-144.5,2019-02-28T01:50:00Z,GoA2019_Stn21:cast1:niskin:150:T187:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.028209887762962967,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn22:cast1:niskin:0:T191,56.666666666666664,-143,2019-02-28T09:05:00Z,GoA2019_Stn22:cast1:niskin:0:T191:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.4010643911111111,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn22:cast1:niskin:0:T191,56.666666666666664,-143,2019-02-28T09:05:00Z,GoA2019_Stn22:cast1:niskin:0:T191:phe,phaeopigments,http://vocab.nerc.ac.uk/collection/P01/current/PHAEZZXX/,0.4752020745481482,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
GoA2019_Stn22:cast1:niskin:25:T322,56.666666666666664,-143,2019-02-28T09:05:00Z,GoA2019_Stn22:cast1:niskin:25:T322:chl,chlorophyll a,http://vocab.nerc.ac.uk/collection/P01/current/CPHLHPP1/,0.6066733511111111,mg/m^3,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/
