measurementID,eventID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementRemarks
GoA2019_Stn23:cast1:niskin:5:P44:d15N,GoA2019_Stn23:cast1:niskin:5:P44,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.1470540255464,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn23:cast1:niskin:5:P44:Ntot,GoA2019_Stn23:cast1:niskin:5:P44,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,35.9255685001206,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn23:cast1:niskin:5:P45:vol,GoA2019_Stn23:cast1:niskin:5:P45,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,800,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn23:cast1:niskin:5:P45:acid,GoA2019_Stn23:cast1:niskin:5:P45,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn23:cast1:niskin:5:P45:d13C,GoA2019_Stn23:cast1:niskin:5:P45,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.2822859700335,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn23:cast1:niskin:5:P45:Ctot,GoA2019_Stn23:cast1:niskin:5:P45,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,52.8366871875171,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 100ugC
GoA2019_Stn23:cast1:niskin:5:P45:d15N,GoA2019_Stn23:cast1:niskin:5:P45,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.04145168258403,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn23:cast1:niskin:5:P45:Ntot,GoA2019_Stn23:cast1:niskin:5:P45,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.1798989906457,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn24:cast1:niskin:5:P46:vol,GoA2019_Stn24:cast1:niskin:5:P46,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn24:cast1:niskin:5:P46:acid,GoA2019_Stn24:cast1:niskin:5:P46,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn24:cast1:niskin:5:P46:d13C,GoA2019_Stn24:cast1:niskin:5:P46,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.1942622989712,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn24:cast1:niskin:5:P46:Ctot,GoA2019_Stn24:cast1:niskin:5:P46,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,143.511164983235,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn24:cast1:niskin:5:P46:d15N,GoA2019_Stn24:cast1:niskin:5:P46,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.40147129722453,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn24:cast1:niskin:5:P46:Ntot,GoA2019_Stn24:cast1:niskin:5:P46,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,36.0823835313349,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn24:cast1:niskin:5:P47:vol,GoA2019_Stn24:cast1:niskin:5:P47,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn24:cast1:niskin:5:P47:acid,GoA2019_Stn24:cast1:niskin:5:P47,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn24:cast1:niskin:5:P47:d13C,GoA2019_Stn24:cast1:niskin:5:P47,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.558144541215,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn24:cast1:niskin:5:P47:Ctot,GoA2019_Stn24:cast1:niskin:5:P47,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,141.393403002564,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn24:cast1:niskin:5:P47:d15N,GoA2019_Stn24:cast1:niskin:5:P47,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.40007937109685,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn24:cast1:niskin:5:P47:Ntot,GoA2019_Stn24:cast1:niskin:5:P47,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,33.6159928946951,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn25:cast1:niskin:5:P48:vol,GoA2019_Stn25:cast1:niskin:5:P48,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn25:cast1:niskin:5:P48:acid,GoA2019_Stn25:cast1:niskin:5:P48,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn25:cast1:niskin:5:P48:d13C,GoA2019_Stn25:cast1:niskin:5:P48,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.8033302714182,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn25:cast1:niskin:5:P48:Ctot,GoA2019_Stn25:cast1:niskin:5:P48,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,161.718907168864,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn25:cast1:niskin:5:P48:d15N,GoA2019_Stn25:cast1:niskin:5:P48,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.2621050424673,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn25:cast1:niskin:5:P48:Ntot,GoA2019_Stn25:cast1:niskin:5:P48,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,32.9022676195956,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn25:cast1:niskin:5:P49:vol,GoA2019_Stn25:cast1:niskin:5:P49,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn25:cast1:niskin:5:P49:acid,GoA2019_Stn25:cast1:niskin:5:P49,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn25:cast1:niskin:5:P49:d13C,GoA2019_Stn25:cast1:niskin:5:P49,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.2285226395785,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn25:cast1:niskin:5:P49:Ctot,GoA2019_Stn25:cast1:niskin:5:P49,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,115.199793128493,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn25:cast1:niskin:5:P49:d15N,GoA2019_Stn25:cast1:niskin:5:P49,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.60536819077902,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn25:cast1:niskin:5:P49:Ntot,GoA2019_Stn25:cast1:niskin:5:P49,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,24.5167107675654,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn26:cast1:niskin:5:P50:vol,GoA2019_Stn26:cast1:niskin:5:P50,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn26:cast1:niskin:5:P50:acid,GoA2019_Stn26:cast1:niskin:5:P50,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn26:cast1:niskin:5:P50:d13C,GoA2019_Stn26:cast1:niskin:5:P50,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.3993071029282,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn26:cast1:niskin:5:P50:Ctot,GoA2019_Stn26:cast1:niskin:5:P50,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,122.743541656206,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn26:cast1:niskin:5:P50:d15N,GoA2019_Stn26:cast1:niskin:5:P50,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.85371042356554,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn26:cast1:niskin:5:P50:Ntot,GoA2019_Stn26:cast1:niskin:5:P50,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,26.7571282177267,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn26:cast1:niskin:5:P51:vol,GoA2019_Stn26:cast1:niskin:5:P51,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn26:cast1:niskin:5:P51:acid,GoA2019_Stn26:cast1:niskin:5:P51,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn26:cast1:niskin:5:P51:d13C,GoA2019_Stn26:cast1:niskin:5:P51,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.958552613324,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn26:cast1:niskin:5:P51:Ctot,GoA2019_Stn26:cast1:niskin:5:P51,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,130.385504646028,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn26:cast1:niskin:5:P51:d15N,GoA2019_Stn26:cast1:niskin:5:P51,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.32482122283636,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn26:cast1:niskin:5:P51:Ntot,GoA2019_Stn26:cast1:niskin:5:P51,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,19.9623182926904,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn27:cast1:niskin:5:P52:vol,GoA2019_Stn27:cast1:niskin:5:P52,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn27:cast1:niskin:5:P52:acid,GoA2019_Stn27:cast1:niskin:5:P52,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn27:cast1:niskin:5:P52:d13C,GoA2019_Stn27:cast1:niskin:5:P52,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.8224266309506,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn27:cast1:niskin:5:P52:Ctot,GoA2019_Stn27:cast1:niskin:5:P52,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,135.035300189853,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn27:cast1:niskin:5:P52:d15N,GoA2019_Stn27:cast1:niskin:5:P52,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.1619742930778,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn27:cast1:niskin:5:P52:Ntot,GoA2019_Stn27:cast1:niskin:5:P52,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,19.9228831797287,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn27:cast1:niskin:5:P53:vol,GoA2019_Stn27:cast1:niskin:5:P53,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn27:cast1:niskin:5:P53:acid,GoA2019_Stn27:cast1:niskin:5:P53,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn27:cast1:niskin:5:P53:d13C,GoA2019_Stn27:cast1:niskin:5:P53,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.6934879397785,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn27:cast1:niskin:5:P53:Ctot,GoA2019_Stn27:cast1:niskin:5:P53,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,118.784075487987,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn27:cast1:niskin:5:P53:d15N,GoA2019_Stn27:cast1:niskin:5:P53,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.68488238344088,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn27:cast1:niskin:5:P53:Ntot,GoA2019_Stn27:cast1:niskin:5:P53,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,27.3172878935591,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn28:cast1:niskin:5:P54:vol,GoA2019_Stn28:cast1:niskin:5:P54,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn28:cast1:niskin:5:P54:acid,GoA2019_Stn28:cast1:niskin:5:P54,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn28:cast1:niskin:5:P54:d13C,GoA2019_Stn28:cast1:niskin:5:P54,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.1322168101715,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn28:cast1:niskin:5:P54:Ctot,GoA2019_Stn28:cast1:niskin:5:P54,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,139.565924503065,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn28:cast1:niskin:5:P54:d15N,GoA2019_Stn28:cast1:niskin:5:P54,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,3.21019344508875,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn28:cast1:niskin:5:P54:Ntot,GoA2019_Stn28:cast1:niskin:5:P54,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,25.30545599449,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn28:cast1:niskin:5:P55:vol,GoA2019_Stn28:cast1:niskin:5:P55,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn28:cast1:niskin:5:P55:acid,GoA2019_Stn28:cast1:niskin:5:P55,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn28:cast1:niskin:5:P55:d13C,GoA2019_Stn28:cast1:niskin:5:P55,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.6419344434512,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn28:cast1:niskin:5:P55:Ctot,GoA2019_Stn28:cast1:niskin:5:P55,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,114.054526584573,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn28:cast1:niskin:5:P55:d15N,GoA2019_Stn28:cast1:niskin:5:P55,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,2.43478466080011,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn28:cast1:niskin:5:P55:Ntot,GoA2019_Stn28:cast1:niskin:5:P55,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,22.278419365326,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn29:cast1:niskin:5:P56:vol,GoA2019_Stn29:cast1:niskin:5:P56,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn29:cast1:niskin:5:P56:acid,GoA2019_Stn29:cast1:niskin:5:P56,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn29:cast1:niskin:5:P56:d13C,GoA2019_Stn29:cast1:niskin:5:P56,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.8837914632629,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn29:cast1:niskin:5:P56:Ctot,GoA2019_Stn29:cast1:niskin:5:P56,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,129.160502302814,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn29:cast1:niskin:5:P56:d15N,GoA2019_Stn29:cast1:niskin:5:P56,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.23913380744712,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn29:cast1:niskin:5:P56:Ntot,GoA2019_Stn29:cast1:niskin:5:P56,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,17.9985256028773,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,Precision decreases for samples containing less than 20ugN
GoA2019_Stn29:cast1:niskin:5:P57:vol,GoA2019_Stn29:cast1:niskin:5:P57,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn29:cast1:niskin:5:P57:acid,GoA2019_Stn29:cast1:niskin:5:P57,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn29:cast1:niskin:5:P57:d13C,GoA2019_Stn29:cast1:niskin:5:P57,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-26.2485565008694,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn29:cast1:niskin:5:P57:Ctot,GoA2019_Stn29:cast1:niskin:5:P57,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,126.970787710212,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn29:cast1:niskin:5:P57:d15N,GoA2019_Stn29:cast1:niskin:5:P57,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.60091056209009,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn29:cast1:niskin:5:P57:Ntot,GoA2019_Stn29:cast1:niskin:5:P57,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,39.4842751222365,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn30:cast1:niskin:5:P58:vol,GoA2019_Stn30:cast1:niskin:5:P58,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn30:cast1:niskin:5:P58:acid,GoA2019_Stn30:cast1:niskin:5:P58,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn30:cast1:niskin:5:P58:d13C,GoA2019_Stn30:cast1:niskin:5:P58,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.6676439642355,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn30:cast1:niskin:5:P58:Ctot,GoA2019_Stn30:cast1:niskin:5:P58,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,135.79402469989,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn30:cast1:niskin:5:P58:d15N,GoA2019_Stn30:cast1:niskin:5:P58,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.38855773663807,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn30:cast1:niskin:5:P58:Ntot,GoA2019_Stn30:cast1:niskin:5:P58,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,38.5398262721508,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn30:cast1:niskin:5:P59:vol,GoA2019_Stn30:cast1:niskin:5:P59,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn30:cast1:niskin:5:P59:acid,GoA2019_Stn30:cast1:niskin:5:P59,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn30:cast1:niskin:5:P59:d13C,GoA2019_Stn30:cast1:niskin:5:P59,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.6108154019876,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn30:cast1:niskin:5:P59:Ctot,GoA2019_Stn30:cast1:niskin:5:P59,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,120.205072504128,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn30:cast1:niskin:5:P59:d15N,GoA2019_Stn30:cast1:niskin:5:P59,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.29047964250561,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn30:cast1:niskin:5:P59:Ntot,GoA2019_Stn30:cast1:niskin:5:P59,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,34.0287359441836,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn31:cast1:niskin:5:P60:vol,GoA2019_Stn31:cast1:niskin:5:P60,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn31:cast1:niskin:5:P60:acid,GoA2019_Stn31:cast1:niskin:5:P60,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn31:cast1:niskin:5:P60:d13C,GoA2019_Stn31:cast1:niskin:5:P60,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-23.1321930800813,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn31:cast1:niskin:5:P60:Ctot,GoA2019_Stn31:cast1:niskin:5:P60,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,151.61816063426,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn31:cast1:niskin:5:P60:d15N,GoA2019_Stn31:cast1:niskin:5:P60,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.02728355865812,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn31:cast1:niskin:5:P60:Ntot,GoA2019_Stn31:cast1:niskin:5:P60,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,22.1943875941397,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn31:cast1:niskin:5:P61:vol,GoA2019_Stn31:cast1:niskin:5:P61,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn31:cast1:niskin:5:P61:acid,GoA2019_Stn31:cast1:niskin:5:P61,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,yes,NA,NA,NA
GoA2019_Stn31:cast1:niskin:5:P61:d13C,GoA2019_Stn31:cast1:niskin:5:P61,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-25.7546577731785,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn31:cast1:niskin:5:P61:Ctot,GoA2019_Stn31:cast1:niskin:5:P61,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,129.940105049104,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn31:cast1:niskin:5:P61:d15N,GoA2019_Stn31:cast1:niskin:5:P61,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.00503838622331,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn31:cast1:niskin:5:P61:Ntot,GoA2019_Stn31:cast1:niskin:5:P61,total_N,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP013/,41.6115911667428,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn32:cast1:niskin:5:P62:vol,GoA2019_Stn32:cast1:niskin:5:P62,volume_filtered,http://vocab.nerc.ac.uk/collection/S03/current/S0393/,2000,mL,http://vocab.nerc.ac.uk/collection/P06/current/VVML/,NA
GoA2019_Stn32:cast1:niskin:5:P62:acid,GoA2019_Stn32:cast1:niskin:5:P62,acidified,http://vocab.nerc.ac.uk/collection/S03/current/S0366,no,NA,NA,NA
GoA2019_Stn32:cast1:niskin:5:P62:d13C,GoA2019_Stn32:cast1:niskin:5:P62,d13C_VPDB,http://vocab.nerc.ac.uk/collection/P01/current/D13COPXX/,-24.7113463216047,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
GoA2019_Stn32:cast1:niskin:5:P62:Ctot,GoA2019_Stn32:cast1:niskin:5:P62,total_C,http://vocab.nerc.ac.uk/collection/P01/current/MDMAP011/,170.128561661604,ug,http://vocab.nerc.ac.uk/collection/P06/current/UGUG/,NA
GoA2019_Stn32:cast1:niskin:5:P62:d15N,GoA2019_Stn32:cast1:niskin:5:P62,d15N_air,http://vocab.nerc.ac.uk/collection/P01/current/D15NOPXX/,1.54890698919648,ppt,http://vocab.nerc.ac.uk/collection/P06/current/UPPT/,NA
