measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
IYS:GoA2019_Stn26:trawl1:M0095:p:hkg:Ct,Relative Ct-value, ,35.7350297, , 
IYS:GoA2019_Stn26:trawl1:M0095:p:lo_sal:Ct,Relative Ct-value, ,24.45005131, , 
IYS:GoA2019_Stn30:trawl1:M0114:p:hkg:Ct,Relative Ct-value, ,37.60386467, , 
IYS:GoA2019_Stn30:trawl1:M0114:p:lo_sal:Ct,Relative Ct-value, ,28.8116188, , 
IYS:GoA2019_Stn36:trawl1:M0160:p:c_b_cys:Ct,Relative Ct-value, ,22.91392899, , 
IYS:GoA2019_Stn36:trawl1:M0160:p:hkg:Ct,Relative Ct-value, ,37.6651752, , 
IYS:GoA2019_Stn36:trawl1:M0160:p:lo_sal:Ct,Relative Ct-value, ,38.23358989, , 
IYS:GoA2019_Stn44:trawl1:M0191:p:c_b_cys:Ct,Relative Ct-value, ,25.20017147, , 
IYS:GoA2019_Stn44:trawl1:M0191:p:hkg:Ct,Relative Ct-value, ,35.45612383, , 
IYS:GoA2019_Stn44:trawl1:M0191:p:lo_sal:Ct,Relative Ct-value, ,30.67512941, , 
IYS:GoA2019_Stn36:trawl1:M0167:p:hkg:Ct,Relative Ct-value, ,36.78417254, , 
IYS:GoA2019_Stn36:trawl1:M0167:p:pa_pse:Ct,Relative Ct-value, ,20.40853786, , 
IYS:GoA2019_Stn35:trawl1:M0159:p:c_b_cys:Ct,Relative Ct-value, ,21.09115696, , 
IYS:GoA2019_Stn35:trawl1:M0159:p:hkg:Ct,Relative Ct-value, ,35.0540843, , 
IYS:GoA2019_Stn35:trawl1:M0159:p:IcD:Ct,Relative Ct-value, ,9.951284905, , 
IYS:GoA2019_Stn35:trawl1:M0159:p:lo_sal:Ct,Relative Ct-value, ,26.72123718, , 
IYS:GoA2019_Stn32:trawl1:M0134:p:c_b_cys:Ct,Relative Ct-value, ,24.93981171, , 
IYS:GoA2019_Stn32:trawl1:M0134:p:hkg:Ct,Relative Ct-value, ,37.0392859, , 
IYS:GoA2019_Stn37:trawl1:M0176:p:ce_sha:Ct,Relative Ct-value, ,22.72950935, , 
IYS:GoA2019_Stn37:trawl1:M0176:p:hkg:Ct,Relative Ct-value, ,34.92146683, , 
IYS:GoA2019_Stn37:trawl1:M0176:p:ic_hof:Ct,Relative Ct-value, ,21.66737843, , 
IYS:GoA2019_Stn26:trawl1:M0094:p:hkg:Ct,Relative Ct-value, ,31.97211361, , 
IYS:GoA2019_Stn29:trawl1:M0107:p:hkg:Ct,Relative Ct-value, ,37.81348419, , 
IYS:GoA2019_Stn29:trawl1:M0107:p:sch:Ct,Relative Ct-value, ,23.86879921, , 
IYS:GoA2019_Stn6:trawl1:M0022:p:c_b_cys:Ct,Relative Ct-value, ,28.33540916, , 
IYS:GoA2019_Stn6:trawl1:M0022:p:hkg:Ct,Relative Ct-value, ,34.29323626, , 
IYS:GoA2019_Stn37:trawl1:M0169:p:c_b_cys:Ct,Relative Ct-value, ,24.71929169, , 
IYS:GoA2019_Stn37:trawl1:M0169:p:hkg:Ct,Relative Ct-value, ,35.81381798, , 
IYS:GoA2019_Stn37:trawl1:M0169:p:ic_hof:Ct,Relative Ct-value, ,23.76964855, , 
IYS:GoA2019_Stn37:trawl1:M0170:p:c_b_cys:Ct,Relative Ct-value, ,20.82652855, , 
IYS:GoA2019_Stn37:trawl1:M0170:p:hkg:Ct,Relative Ct-value, ,38.02550888, , 
IYS:GoA2019_Stn37:trawl1:M0170:p:lo_sal:Ct,Relative Ct-value, ,34.85133266, , 
IYS:GoA2019_Stn37:trawl1:M0170:p:sch:Ct,Relative Ct-value, ,22.75505638, , 
IYS:GoA2019_Stn37:trawl1:M0171:p:c_b_cys:Ct,Relative Ct-value, ,30.29446602, , 
IYS:GoA2019_Stn37:trawl1:M0171:p:hkg:Ct,Relative Ct-value, ,37.36873269, , 
IYS:GoA2019_Stn37:trawl1:M0171:p:pspv:Ct,Relative Ct-value, ,26.40662289, , 
IYS:GoA2019_Stn37:trawl1:M0172:p:c_b_cys:Ct,Relative Ct-value, ,25.97101116, , 
IYS:GoA2019_Stn37:trawl1:M0172:p:hkg:Ct,Relative Ct-value, ,35.98833609, , 
IYS:GoA2019_Stn37:trawl1:M0172:p:pspv:Ct,Relative Ct-value, ,27.23702621, , 
IYS:GoA2019_Stn37:trawl1:M0173:p:c_b_cys:Ct,Relative Ct-value, ,23.99561214, , 
IYS:GoA2019_Stn37:trawl1:M0173:p:hkg:Ct,Relative Ct-value, ,36.19754458, , 
IYS:GoA2019_Stn37:trawl1:M0173:p:lo_sal:Ct,Relative Ct-value, ,39.89215303, , 
IYS:GoA2019_Stn37:trawl1:M0173:p:pa_pse:Ct,Relative Ct-value, ,24.90392017, , 
IYS:GoA2019_Stn37:trawl1:M0173:p:pspv:Ct,Relative Ct-value, ,23.57299995, , 
IYS:GoA2019_Stn37:trawl1:M0174:p:c_b_cys:Ct,Relative Ct-value, ,24.00806427, , 
IYS:GoA2019_Stn37:trawl1:M0174:p:hkg:Ct,Relative Ct-value, ,35.48752308, , 
IYS:GoA2019_Stn37:trawl1:M0174:p:lo_sal:Ct,Relative Ct-value, ,26.22894192, , 
IYS:GoA2019_Stn37:trawl1:M0174:p:Picorna2:Ct,Relative Ct-value, ,24.78713799, , 
IYS:GoA2019_Stn37:trawl1:M0174:p:sch:Ct,Relative Ct-value, ,22.25654316, , 
IYS:GoA2019_Stn37:trawl1:M0175:p:hkg:Ct,Relative Ct-value, ,34.94320965, , 
IYS:GoA2019_Stn37:trawl1:M0175:p:lo_sal:Ct,Relative Ct-value, ,30.59702969, , 
IYS:GoA2019_Stn37:trawl1:M0175:p:pspv:Ct,Relative Ct-value, ,32.23043013, , 
IYS:GoA2019_Stn35:trawl1:M0152:p:hkg:Ct,Relative Ct-value, ,34.69515562, , 
IYS:GoA2019_Stn35:trawl1:M0152:p:lo_sal:Ct,Relative Ct-value, ,24.23374748, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:c_b_cys:Ct,Relative Ct-value, ,30.56950569, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:ce_sha:Ct,Relative Ct-value, ,31.64216709, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:hkg:Ct,Relative Ct-value, ,38.43703461, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:IcD:Ct,Relative Ct-value, ,16.71607202, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:lo_sal:Ct,Relative Ct-value, ,27.30407619, , 
IYS:GoA2019_Stn30:trawl1:M0118:p:sch:Ct,Relative Ct-value, ,21.31082726, , 
IYS:GoA2019_Stn35:trawl1:M0155:p:c_b_cys:Ct,Relative Ct-value, ,28.42816067, , 
IYS:GoA2019_Stn35:trawl1:M0155:p:hkg:Ct,Relative Ct-value, ,34.99626637, , 
IYS:GoA2019_Stn35:trawl1:M0155:p:pa_pse:Ct,Relative Ct-value, ,25.60998344, , 
IYS:GoA2019_Stn30:trawl1:M0113:p:hkg:Ct,Relative Ct-value, ,37.3556881, , 
IYS:GoA2019_Stn44:trawl1:M0190:p:c_b_cys:Ct,Relative Ct-value, ,29.47275686, , 
IYS:GoA2019_Stn44:trawl1:M0190:p:hkg:Ct,Relative Ct-value, ,37.93292737, , 
IYS:GoA2019_Stn44:trawl1:M0190:p:IcD:Ct,Relative Ct-value, ,27.80319899, , 
IYS:GoA2019_Stn44:trawl1:M0190:p:lo_sal:Ct,Relative Ct-value, ,21.26459885, , 
IYS:GoA2019_Stn44:trawl1:M0190:p:pa_pse:Ct,Relative Ct-value, ,24.99057198, , 
IYS:GoA2019_Stn5:trawl1:M0017:p:c_b_cys:Ct,Relative Ct-value, ,22.50103188, , 
IYS:GoA2019_Stn5:trawl1:M0017:p:ce_sha:Ct,Relative Ct-value, ,18.8209486, , 
IYS:GoA2019_Stn5:trawl1:M0017:p:hkg:Ct,Relative Ct-value, ,34.00802851, , 
IYS:GoA2019_Stn40:trawl1:M0182:p:hkg:Ct,Relative Ct-value, ,35.10421038, , 
IYS:GoA2019_Stn40:trawl1:M0182:p:lo_sal:Ct,Relative Ct-value, ,22.38467216, , 
IYS:GoA2019_Stn40:trawl1:M0182:p:sp_des:Ct,Relative Ct-value, ,24.29765129, , 
IYS:GoA2019_Stn32:trawl1:M0133:p:ce_sha:Ct,Relative Ct-value, ,19.54344559, , 
IYS:GoA2019_Stn32:trawl1:M0133:p:hkg:Ct,Relative Ct-value, ,35.75385141, , 
IYS:GoA2019_Stn32:trawl1:M0133:p:ic_hof:Ct,Relative Ct-value, ,25.38135242, , 
IYS:GoA2019_Stn32:trawl1:M0133:p:lo_sal:Ct,Relative Ct-value, ,30.20300055, , 
IYS:GoA2019_Stn43:trawl1:M0184:p:c_b_cys:Ct,Relative Ct-value, ,26.99705601, , 
IYS:GoA2019_Stn43:trawl1:M0184:p:hkg:Ct,Relative Ct-value, ,38.19900513, , 
IYS:GoA2019_Stn43:trawl1:M0185:p:c_b_cys:Ct,Relative Ct-value, ,22.145298, , 
IYS:GoA2019_Stn43:trawl1:M0185:p:hkg:Ct,Relative Ct-value, ,35.43064928, , 
IYS:GoA2019_Stn43:trawl1:M0185:p:ver:Ct,Relative Ct-value, ,25.33427334, , 
IYS:GoA2019_Stn17:trawl1:M0067:p:hkg:Ct,Relative Ct-value, ,34.96000862, , 
IYS:GoA2019_Stn17:trawl1:M0067:p:lo_sal:Ct,Relative Ct-value, ,22.205266, , 
IYS:GoA2019_Stn13:trawl1:M0053:p:c_b_cys:Ct,Relative Ct-value, ,24.31684494, , 
IYS:GoA2019_Stn13:trawl1:M0053:p:hkg:Ct,Relative Ct-value, ,34.33640051, , 
IYS:GoA2019_Stn13:trawl1:M0053:p:lo_sal:Ct,Relative Ct-value, ,21.18719864, , 
IYS:GoA2019_Stn13:trawl1:M0053:p:pa_pse:Ct,Relative Ct-value, ,26.32615089, , 
IYS:GoA2019_Stn44:trawl1:M0195:p:hkg:Ct,Relative Ct-value, ,34.79447365, , 
IYS:GoA2019_Stn44:trawl1:M0195:p:lo_sal:Ct,Relative Ct-value, ,30.97452545, , 
IYS:GoA2019_Stn35:trawl1:M0158:p:c_b_cys:Ct,Relative Ct-value, ,26.08323097, , 
IYS:GoA2019_Stn35:trawl1:M0158:p:hkg:Ct,Relative Ct-value, ,36.05639172, , 
IYS:GoA2019_Stn35:trawl1:M0158:p:lo_sal:Ct,Relative Ct-value, ,41.26654112, , 
IYS:GoA2019_Stn32:trawl1:M0135:p:hkg:Ct,Relative Ct-value, ,36.26499796, , 
IYS:GoA2019_Stn32:trawl1:M0135:p:ic_hof:Ct,Relative Ct-value, ,22.45410919, , 
IYS:GoA2019_Stn32:trawl1:M0135:p:lo_sal:Ct,Relative Ct-value, ,27.10800076, , 
IYS:GoA2019_Stn43:trawl1:M0188:p:hkg:Ct,Relative Ct-value, ,37.82957912, , 
IYS:GoA2019_Stn43:trawl1:M0186:p:c_b_cys:Ct,Relative Ct-value, ,28.76598454, , 
IYS:GoA2019_Stn43:trawl1:M0186:p:hkg:Ct,Relative Ct-value, ,37.44204664, , 
IYS:GoA2019_Stn43:trawl1:M0186:p:lo_sal:Ct,Relative Ct-value, ,26.37992954, , 
IYS:GoA2019_Stn43:trawl1:M0186:p:pa_pse:Ct,Relative Ct-value, ,30.40635824, , 
IYS:GoA2019_Stn44:trawl1:M0192:p:c_b_cys:Ct,Relative Ct-value, ,30.14370871, , 
IYS:GoA2019_Stn44:trawl1:M0192:p:hkg:Ct,Relative Ct-value, ,36.29035139, , 
IYS:GoA2019_Stn44:trawl1:M0192:p:IcD:Ct,Relative Ct-value, ,10.40730053, , 
IYS:GoA2019_Stn44:trawl1:M0192:p:lo_sal:Ct,Relative Ct-value, ,26.90359116, , 
IYS:GoA2019_Stn44:trawl1:M0192:p:pa_pse:Ct,Relative Ct-value, ,30.24215269, , 
IYS:GoA2019_Stn39:trawl1:M0181:p:hkg:Ct,Relative Ct-value, ,32.94011831, , 
IYS:GoA2019_Stn39:trawl1:M0181:p:lo_sal:Ct,Relative Ct-value, ,30.55115604, , 
IYS:GoA2019_Stn30:trawl1:M0116:p:c_b_cys:Ct,Relative Ct-value, ,22.76133919, , 
IYS:GoA2019_Stn30:trawl1:M0116:p:hkg:Ct,Relative Ct-value, ,37.27336955, , 
IYS:GoA2019_Stn30:trawl1:M0116:p:ic_hof:Ct,Relative Ct-value, ,25.76057148, , 
IYS:GoA2019_Stn30:trawl1:M0116:p:sch:Ct,Relative Ct-value, ,21.70877171, , 
IYS:GoA2019_Stn36:trawl1:M0161:p:c_b_cys:Ct,Relative Ct-value, ,26.77549553, , 
IYS:GoA2019_Stn36:trawl1:M0161:p:hkg:Ct,Relative Ct-value, ,36.26113176, , 
IYS:GoA2019_Stn36:trawl1:M0161:p:pa_pse:Ct,Relative Ct-value, ,25.24524784, , 
IYS:GoA2019_Stn36:trawl1:M0161:p:ver:Ct,Relative Ct-value, ,23.56844616, , 
IYS:GoA2019_Stn30:trawl1:M0112:p:hkg:Ct,Relative Ct-value, ,35.99231482, , 
IYS:GoA2019_Stn30:trawl1:M0112:p:IcD:Ct,Relative Ct-value, ,23.06285994, , 
IYS:GoA2019_Stn30:trawl1:M0112:p:lo_sal:Ct,Relative Ct-value, ,30.27474833, , 
IYS:GoA2019_Stn34:trawl1:M0149:p:c_b_cys:Ct,Relative Ct-value, ,21.3340826, , 
IYS:GoA2019_Stn34:trawl1:M0149:p:hkg:Ct,Relative Ct-value, ,35.50372362, , 
IYS:GoA2019_Stn34:trawl1:M0149:p:lo_sal:Ct,Relative Ct-value, ,27.36836624, , 
IYS:GoA2019_Stn34:trawl1:M0149:p:pa_pse:Ct,Relative Ct-value, ,21.70603085, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:c_b_cys:Ct,Relative Ct-value, ,34.71435881, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:ce_sha:Ct,Relative Ct-value, ,17.76211643, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:hkg:Ct,Relative Ct-value, ,37.28930426, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:ic_hof:Ct,Relative Ct-value, ,42.5, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:pa_pse:Ct,Relative Ct-value, ,30.32472467, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:pa_ther:Ct,Relative Ct-value, ,25.97334576, , 
IYS:GoA2019_Stn45:trawl1:M0199:p:prv:Ct,Relative Ct-value, ,24.19340324, , 
IYS:GoA2019_Stn45:trawl1:M0200:p:c_b_cys:Ct,Relative Ct-value, ,29.8293395, , 
IYS:GoA2019_Stn45:trawl1:M0200:p:hkg:Ct,Relative Ct-value, ,37.04280281, , 
IYS:GoA2019_Stn45:trawl1:M0200:p:ic_hof:Ct,Relative Ct-value, ,26.84913158, , 
IYS:GoA2019_Stn45:trawl1:M0200:p:lo_sal:Ct,Relative Ct-value, ,40.475914, , 
IYS:GoA2019_Stn45:trawl1:M0200:p:pa_pse:Ct,Relative Ct-value, ,20.51103592, , 
IYS:GoA2019_Stn45:trawl1:M0201:p:c_b_cys:Ct,Relative Ct-value, ,32.1878438, , 
IYS:GoA2019_Stn45:trawl1:M0201:p:hkg:Ct,Relative Ct-value, ,36.54864025, , 
IYS:GoA2019_Stn45:trawl1:M0201:p:IcD:Ct,Relative Ct-value, ,12.59975064, , 
IYS:GoA2019_Stn45:trawl1:M0201:p:pa_pse:Ct,Relative Ct-value, ,23.92525196, , 
IYS:GoA2019_Stn45:trawl1:M0201:p:sp_des:Ct,Relative Ct-value, ,22.21718693, , 
IYS:GoA2019_Stn45:trawl1:M0202:p:c_b_cys:Ct,Relative Ct-value, ,27.80753326, , 
IYS:GoA2019_Stn45:trawl1:M0202:p:hkg:Ct,Relative Ct-value, ,34.97879887, , 
IYS:GoA2019_Stn45:trawl1:M0202:p:lo_sal:Ct,Relative Ct-value, ,25.14804935, , 
IYS:GoA2019_Stn45:trawl1:M0202:p:ver:Ct,Relative Ct-value, ,24.18681908, , 
IYS:GoA2019_Stn45:trawl1:M0203:p:hkg:Ct,Relative Ct-value, ,34.76008511, , 
IYS:GoA2019_Stn45:trawl1:M0203:p:lo_sal:Ct,Relative Ct-value, ,20.68560886, , 
IYS:GoA2019_Stn45:trawl1:M0204:p:hkg:Ct,Relative Ct-value, ,37.26283526, , 
IYS:GoA2019_Stn45:trawl1:M0204:p:IcD:Ct,Relative Ct-value, ,9.49569112, , 
IYS:GoA2019_Stn45:trawl1:M0205:p:c_b_cys:Ct,Relative Ct-value, ,21.01438522, , 
IYS:GoA2019_Stn45:trawl1:M0205:p:hkg:Ct,Relative Ct-value, ,35.82683897, , 
IYS:GoA2019_Stn45:trawl1:M0205:p:lo_sal:Ct,Relative Ct-value, ,39.35552907, , 
IYS:GoA2019_Stn45:trawl1:M0205:p:pa_pse:Ct,Relative Ct-value, ,24.54767799, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:c_b_cys:Ct,Relative Ct-value, ,27.92696667, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:hkg:Ct,Relative Ct-value, ,38.12752342, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:ic_hof:Ct,Relative Ct-value, ,40.56283641, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:lo_sal:Ct,Relative Ct-value, ,21.6440239, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:pa_pse:Ct,Relative Ct-value, ,35.25291538, , 
IYS:GoA2019_Stn45:trawl1:M0206:p:ven:Ct,Relative Ct-value, ,28.87680149, , 
IYS:GoA2019_Stn45:trawl1:M0207:p:hkg:Ct,Relative Ct-value, ,35.69340086, , 
IYS:GoA2019_Stn45:trawl1:M0207:p:ic_hof:Ct,Relative Ct-value, ,24.626091, , 
IYS:GoA2019_Stn45:trawl1:M0207:p:ver:Ct,Relative Ct-value, ,21.75586605, , 
IYS:GoA2019_Stn45:trawl1:M0208:p:c_b_cys:Ct,Relative Ct-value, ,27.0253334, , 
IYS:GoA2019_Stn45:trawl1:M0208:p:ce_sha:Ct,Relative Ct-value, ,33.72920275, , 
IYS:GoA2019_Stn45:trawl1:M0208:p:hkg:Ct,Relative Ct-value, ,37.21385574, , 
IYS:GoA2019_Stn45:trawl1:M0208:p:pa_min:Ct,Relative Ct-value, ,34.67697954, , 
IYS:GoA2019_Stn45:trawl1:M0208:p:ver:Ct,Relative Ct-value, ,22.78118992, , 
IYS:GoA2019_Stn46:trawl1:M0209:p:c_b_cys:Ct,Relative Ct-value, ,25.77109528, , 
IYS:GoA2019_Stn46:trawl1:M0209:p:hkg:Ct,Relative Ct-value, ,33.14085388, , 
IYS:GoA2019_Stn46:trawl1:M0209:p:lo_sal:Ct,Relative Ct-value, ,22.80583286, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:c_b_cys:Ct,Relative Ct-value, ,26.63120461, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:hkg:Ct,Relative Ct-value, ,35.51733446, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:lo_sal:Ct,Relative Ct-value, ,38.91385174, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:pa_ther:Ct,Relative Ct-value, ,21.9935627, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:sch:Ct,Relative Ct-value, ,18.88537407, , 
IYS:GoA2019_Stn46:trawl1:M0210:p:sp_des:Ct,Relative Ct-value, ,29.03106356, , 
IYS:GoA2019_Stn46:trawl1:M0211:p:c_b_cys:Ct,Relative Ct-value, ,31.99928713, , 
IYS:GoA2019_Stn46:trawl1:M0211:p:hkg:Ct,Relative Ct-value, ,36.83692646, , 
IYS:GoA2019_Stn46:trawl1:M0211:p:lo_sal:Ct,Relative Ct-value, ,22.63152695, , 
IYS:GoA2019_Stn46:trawl1:M0211:p:pa_pse:Ct,Relative Ct-value, ,23.48161793, , 
IYS:GoA2019_Stn46:trawl1:M0212:p:hkg:Ct,Relative Ct-value, ,34.47465849, , 
IYS:GoA2019_Stn46:trawl1:M0212:p:ic_hof:Ct,Relative Ct-value, ,21.9223032, , 
IYS:GoA2019_Stn46:trawl1:M0212:p:ver:Ct,Relative Ct-value, ,23.03877354, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:c_b_cys:Ct,Relative Ct-value, ,29.96365023, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:hkg:Ct,Relative Ct-value, ,37.69264793, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:ic_hof:Ct,Relative Ct-value, ,24.36194515, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:IcD:Ct,Relative Ct-value, ,8.87127894, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:lo_sal:Ct,Relative Ct-value, ,26.8385067, , 
IYS:GoA2019_Stn46:trawl1:M0213:p:ver:Ct,Relative Ct-value, ,23.54537964, , 
IYS:GoA2019_Stn46:trawl1:M0214:p:hkg:Ct,Relative Ct-value, ,35.80244446, , 
IYS:GoA2019_Stn46:trawl1:M0214:p:lo_sal:Ct,Relative Ct-value, ,35.79135084, , 
IYS:GoA2019_Stn46:trawl1:M0214:p:my_ins:Ct,Relative Ct-value, ,25.76346016, , 
IYS:GoA2019_Stn46:trawl1:M0214:p:na_sal:Ct,Relative Ct-value, ,26.04397774, , 
IYS:GoA2019_Stn46:trawl1:M0214:p:pa_min:Ct,Relative Ct-value, ,33.48345613, , 
IYS:GoA2019_Stn46:trawl1:M0215:p:c_b_cys:Ct,Relative Ct-value, ,31.60257101, , 
IYS:GoA2019_Stn46:trawl1:M0215:p:hkg:Ct,Relative Ct-value, ,37.9898634, , 
IYS:GoA2019_Stn46:trawl1:M0215:p:lo_sal:Ct,Relative Ct-value, ,33.67627907, , 
IYS:GoA2019_Stn46:trawl1:M0215:p:pa_min:Ct,Relative Ct-value, ,20.78050995, , 
IYS:GoA2019_Stn46:trawl1:M0216:p:ce_sha:Ct,Relative Ct-value, ,23.67868233, , 
IYS:GoA2019_Stn46:trawl1:M0216:p:hkg:Ct,Relative Ct-value, ,36.25774956, , 
IYS:GoA2019_Stn46:trawl1:M0216:p:pa_min:Ct,Relative Ct-value, ,25.39152622, , 
IYS:GoA2019_Stn46:trawl1:M0216:p:Salmovirus:Ct,Relative Ct-value, ,31.13404417, , 
IYS:GoA2019_Stn46:trawl1:M0217:p:hkg:Ct,Relative Ct-value, ,36.6931653, , 
IYS:GoA2019_Stn46:trawl1:M0217:p:ic_hof:Ct,Relative Ct-value, ,24.43502712, , 
IYS:GoA2019_Stn46:trawl1:M0217:p:lo_sal:Ct,Relative Ct-value, ,34.01363945, , 
IYS:GoA2019_Stn46:trawl1:M0218:p:hkg:Ct,Relative Ct-value, ,36.12095738, , 
IYS:GoA2019_Stn46:trawl1:M0218:p:ic_hof:Ct,Relative Ct-value, ,22.43294811, , 
IYS:GoA2019_Stn46:trawl1:M0218:p:lo_sal:Ct,Relative Ct-value, ,25.98052979, , 
IYS:GoA2019_Stn46:trawl1:M0218:p:ver:Ct,Relative Ct-value, ,21.967309, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:hkg:Ct,Relative Ct-value, ,37.20180893, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:ic_hof:Ct,Relative Ct-value, ,24.13935947, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:lo_sal:Ct,Relative Ct-value, ,20.92354774, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:my_ins:Ct,Relative Ct-value, ,22.31163883, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:pa_min:Ct,Relative Ct-value, ,21.60714626, , 
IYS:GoA2019_Stn47:trawl1:M0219:p:pa_ther:Ct,Relative Ct-value, ,20.73356819, , 
IYS:GoA2019_Stn47:trawl1:M0220:p:hkg:Ct,Relative Ct-value, ,35.83649969, , 
IYS:GoA2019_Stn47:trawl1:M0220:p:lo_sal:Ct,Relative Ct-value, ,33.39131308, , 
IYS:GoA2019_Stn47:trawl1:M0220:p:ver:Ct,Relative Ct-value, ,25.11724091, , 
IYS:GoA2019_Stn47:trawl1:M0221:p:c_b_cys:Ct,Relative Ct-value, ,28.22785568, , 
IYS:GoA2019_Stn47:trawl1:M0221:p:hkg:Ct,Relative Ct-value, ,37.80895686, , 
IYS:GoA2019_Stn47:trawl1:M0221:p:ic_hof:Ct,Relative Ct-value, ,22.41312981, , 
IYS:GoA2019_Stn47:trawl1:M0221:p:ver:Ct,Relative Ct-value, ,23.21490192, , 
IYS:GoA2019_Stn48:trawl1:M0222:p:c_b_cys:Ct,Relative Ct-value, ,22.65626049, , 
IYS:GoA2019_Stn48:trawl1:M0222:p:hkg:Ct,Relative Ct-value, ,36.31955195, , 
IYS:GoA2019_Stn48:trawl1:M0222:p:pa_pse:Ct,Relative Ct-value, ,24.73548412, , 
IYS:GoA2019_Stn48:trawl1:M0222:p:sp_des:Ct,Relative Ct-value, ,24.20652485, , 
IYS:GoA2019_Stn48:trawl1:M0223:p:c_b_cys:Ct,Relative Ct-value, ,28.04326534, , 
IYS:GoA2019_Stn48:trawl1:M0223:p:hkg:Ct,Relative Ct-value, ,38.19949412, , 
IYS:GoA2019_Stn48:trawl1:M0223:p:lo_sal:Ct,Relative Ct-value, ,20.74409199, , 
IYS:GoA2019_Stn48:trawl1:M0223:p:ver:Ct,Relative Ct-value, ,23.33280945, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:c_b_cys:Ct,Relative Ct-value, ,21.48373508, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:hkg:Ct,Relative Ct-value, ,34.8066659, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:ic_hof:Ct,Relative Ct-value, ,39.50641918, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:IcD:Ct,Relative Ct-value, ,17.55530269, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:lo_sal:Ct,Relative Ct-value, ,29.48493671, , 
IYS:GoA2019_Stn48:trawl1:M0224:p:ver:Ct,Relative Ct-value, ,22.89774799, , 
IYS:GoA2019_Stn48:trawl1:M0225:p:c_b_cys:Ct,Relative Ct-value, ,29.43583679, , 
IYS:GoA2019_Stn48:trawl1:M0225:p:hkg:Ct,Relative Ct-value, ,38.34595394, , 
IYS:GoA2019_Stn48:trawl1:M0225:p:lo_sal:Ct,Relative Ct-value, ,28.73052216, , 
IYS:GoA2019_Stn48:trawl1:M0225:p:pa_pse:Ct,Relative Ct-value, ,26.66468334, , 
IYS:GoA2019_Stn48:trawl1:M0226:p:c_b_cys:Ct,Relative Ct-value, ,26.27917767, , 
IYS:GoA2019_Stn48:trawl1:M0226:p:hkg:Ct,Relative Ct-value, ,37.04538155, , 
IYS:GoA2019_Stn48:trawl1:M0226:p:ic_hof:Ct,Relative Ct-value, ,26.23534298, , 
IYS:GoA2019_Stn48:trawl1:M0226:p:lo_sal:Ct,Relative Ct-value, ,20.75820923, , 
IYS:GoA2019_Stn48:trawl1:M0227:p:c_b_cys:Ct,Relative Ct-value, ,25.59345055, , 
IYS:GoA2019_Stn48:trawl1:M0227:p:hkg:Ct,Relative Ct-value, ,38.01318336, , 
IYS:GoA2019_Stn48:trawl1:M0227:p:ic_hof:Ct,Relative Ct-value, ,42.5, , 
IYS:GoA2019_Stn48:trawl1:M0227:p:pa_pse:Ct,Relative Ct-value, ,22.05099201, , 
IYS:GoA2019_Stn48:trawl1:M0228:p:c_b_cys:Ct,Relative Ct-value, ,28.51545238, , 
IYS:GoA2019_Stn48:trawl1:M0228:p:hkg:Ct,Relative Ct-value, ,36.91108799, , 
IYS:GoA2019_Stn48:trawl1:M0228:p:ic_hof:Ct,Relative Ct-value, ,24.78075504, , 
