eventID,measurementRemarks,measurementType,measurementValue,measurementID,measurementTypeID,measurementUnit,measurementUnitID,occurrenceID,measurementValueID
IYS:GoA2019_Stn45:bongo:Net1:SS130,NA,length_type,total,IYS:GoA2019_Stn45:bongo:Net1:SS130:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS130:zoop_occ-228,NA
IYS:GoA2019_Stn45:bongo:Net1:SS130,NA,lifeStage,CV,IYS:GoA2019_Stn45:bongo:Net1:SS130:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS130:zoop_occ-228,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn45:bongo:Net1:SS130,NA,length,6.0,IYS:GoA2019_Stn45:bongo:Net1:SS130:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net1:SS130:zoop_occ-228,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,NA,individualCount,3,IYS:GoA2019_Stn45:bongo:Net1:SS131:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-229,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,NA,weight,4.2,IYS:GoA2019_Stn45:bongo:Net1:SS131:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-229,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,NA,length_type,total,IYS:GoA2019_Stn45:bongo:Net1:SS131:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-229,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,NA,lifeStage,CV,IYS:GoA2019_Stn45:bongo:Net1:SS131:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-229,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn45:bongo:Net1:SS131,NA,length,6.0,IYS:GoA2019_Stn45:bongo:Net1:SS131:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net1:SS131:zoop_occ-229,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,NA,individualCount,3,IYS:GoA2019_Stn45:bongo:Net1:SS132:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-230,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,NA,weight,4.3,IYS:GoA2019_Stn45:bongo:Net1:SS132:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-230,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,NA,length_type,total,IYS:GoA2019_Stn45:bongo:Net1:SS132:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-230,NA
IYS:GoA2019_Stn45:bongo:Net1:SS132,NA,lifeStage,CV,IYS:GoA2019_Stn45:bongo:Net1:SS132:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-230,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn45:bongo:Net1:SS132,NA,length,6.0,IYS:GoA2019_Stn45:bongo:Net1:SS132:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net1:SS132:zoop_occ-230,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length,4.0,IYS:GoA2019_Stn45:bongo:Net2:SS133:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,1.0,IYS:GoA2019_Stn45:bongo:Net2:SS133:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,minimumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,maximumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,weight,9.0,IYS:GoA2019_Stn45:bongo:Net2:SS133:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,2,IYS:GoA2019_Stn45:bongo:Net2:SS133:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-304,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,minimumLength,10,IYS:GoA2019_Stn45:bongo:Net2:SS133:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-304,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,maximumLength,15,IYS:GoA2019_Stn45:bongo:Net2:SS133:maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-304,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-304,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,1,IYS:GoA2019_Stn45:bongo:Net2:SS133:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-305,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-305,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length,44,IYS:GoA2019_Stn45:bongo:Net2:SS133:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-305,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,1,IYS:GoA2019_Stn45:bongo:Net2:SS133:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-306,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-306,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length,45,IYS:GoA2019_Stn45:bongo:Net2:SS133:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-306,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,1,IYS:GoA2019_Stn45:bongo:Net2:SS133:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-307,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-307,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length,48,IYS:GoA2019_Stn45:bongo:Net2:SS133:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-307,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,individualCount,5,IYS:GoA2019_Stn45:bongo:Net2:SS133:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-308,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,weight,9.0,IYS:GoA2019_Stn45:bongo:Net2:SS133:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-308,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS133:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn45:bongo:Net2:SS133:zoop_occ-308,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,length,2.0,IYS:GoA2019_Stn45:bongo:Net2:SS134:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,individualCount,1.0,IYS:GoA2019_Stn45:bongo:Net2:SS134:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,minimumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:SS134:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,maximumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:SS134:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,weight,33.9,IYS:GoA2019_Stn45:bongo:Net2:SS134:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:SS134,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:SS134:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,length,1.0,IYS:GoA2019_Stn45:bongo:Net2:Z876:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,individualCount,1.0,IYS:GoA2019_Stn45:bongo:Net2:Z876:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,minimumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z876:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,maximumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z876:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,weight,18.4,IYS:GoA2019_Stn45:bongo:Net2:Z876:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z876,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:Z876:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,length,0.5,IYS:GoA2019_Stn45:bongo:Net2:Z877:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,individualCount,1.0,IYS:GoA2019_Stn45:bongo:Net2:Z877:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,minimumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z877:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,maximumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z877:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,weight,40.8,IYS:GoA2019_Stn45:bongo:Net2:Z877:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z877,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:Z877:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,length,0.25,IYS:GoA2019_Stn45:bongo:Net2:Z878:length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,individualCount,1.0,IYS:GoA2019_Stn45:bongo:Net2:Z878:count,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,minimumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z878:minLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,maximumLength,NA,IYS:GoA2019_Stn45:bongo:Net2:Z878:maxLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,weight,94.0,IYS:GoA2019_Stn45:bongo:Net2:Z878:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA,NA
IYS:GoA2019_Stn45:bongo:Net2:Z878,NA,length_type,Size fraction,IYS:GoA2019_Stn45:bongo:Net2:Z878:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,NA,individualCount,3,IYS:GoA2019_Stn46:bongo:Net1:SS142:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-231,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,NA,weight,8.1,IYS:GoA2019_Stn46:bongo:Net1:SS142:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-231,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net1:SS142:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-231,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,NA,lifeStage,CV,IYS:GoA2019_Stn46:bongo:Net1:SS142:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-231,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn46:bongo:Net1:SS142,NA,length,6.0,IYS:GoA2019_Stn46:bongo:Net1:SS142:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net1:SS142:zoop_occ-231,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,NA,individualCount,3,IYS:GoA2019_Stn46:bongo:Net1:SS143:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-232,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,NA,weight,6.8,IYS:GoA2019_Stn46:bongo:Net1:SS143:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-232,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net1:SS143:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-232,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,NA,lifeStage,CV,IYS:GoA2019_Stn46:bongo:Net1:SS143:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-232,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn46:bongo:Net1:SS143,NA,length,6.0,IYS:GoA2019_Stn46:bongo:Net1:SS143:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net1:SS143:zoop_occ-232,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,NA,individualCount,3,IYS:GoA2019_Stn46:bongo:Net1:SS144:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-233,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,NA,weight,6.4,IYS:GoA2019_Stn46:bongo:Net1:SS144:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-233,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net1:SS144:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-233,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,NA,lifeStage,CV,IYS:GoA2019_Stn46:bongo:Net1:SS144:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-233,http://vocab.nerc.ac.uk/collection/S11/current/S1112/
IYS:GoA2019_Stn46:bongo:Net1:SS144,NA,length,6.0,IYS:GoA2019_Stn46:bongo:Net1:SS144:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net1:SS144:zoop_occ-233,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,individualCount,5,IYS:GoA2019_Stn46:bongo:Net2:SL10:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,minimumLength,40,IYS:GoA2019_Stn46:bongo:Net2:SL10:minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,maximumLength,50,IYS:GoA2019_Stn46:bongo:Net2:SL10:maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,weight,73.5,IYS:GoA2019_Stn46:bongo:Net2:SL10:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SL10:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SL10:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SL10:zoop_occ-234, 
IYS:GoA2019_Stn46:bongo:Net2:SS135,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:SS135:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-235,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,NA,weight,18.8,IYS:GoA2019_Stn46:bongo:Net2:SS135:weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-235,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,NA,length_type,total,IYS:GoA2019_Stn46:bongo:Net2:SS135:length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-235,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,NA,lifeStage,Solitary,IYS:GoA2019_Stn46:bongo:Net2:SS135:lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,NA,NA,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-235, 
IYS:GoA2019_Stn46:bongo:Net2:SS135,NA,length,27.0,IYS:GoA2019_Stn46:bongo:Net2:SS135:length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,millimeter,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS:GoA2019_Stn46:bongo:Net2:SS135:zoop_occ-235,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,Length type: total,NA,NA,NA,NA,NA,NA,NA,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,NA,individualCount,1,IYS:GoA2019_Stn46:bongo:Net2:SS136:individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,IYS:GoA2019_Stn46:bongo:Net2:SS136:zoop_occ-236,NA
