eventID,specificEpithet,scientificName,scientificNameID,scientificAuthorityName,individualCount,lifeStage,sex,taxonRank,taxonomicStatus,identificationQualifier,kingdom,phylum,class,order,family,genus,occurrenceID
IYS:GoA2019_Stn2:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",8,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-86
IYS:GoA2019_Stn2:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",6,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-87
IYS:GoA2019_Stn2:bongo:Net1,NA,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,"Giesbrecht, 1888",2,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-88
IYS:GoA2019_Stn2:bongo:Net1,spinirostris,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,NA,2,NA,NA,Species,unaccepted,sp. inc,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-89
IYS:GoA2019_Stn2:bongo:Net1,NA,Copepoda,urn:lsid:marinespecies.org:taxname:1080,"Milne Edwards, 1840",1,nauplius,NA,Subclass,accepted,NA,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-90
IYS:GoA2019_Stn2:bongo:Net1,anglicus,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,"Lubbock, 1857",2,C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Corycaeidae,Corycaeus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-91
IYS:GoA2019_Stn2:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",56,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-92
IYS:GoA2019_Stn2:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",32,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-93
IYS:GoA2019_Stn2:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-94
IYS:GoA2019_Stn2:bongo:Net1,vanus,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,"Giesbrecht, 1888",2,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-95
IYS:GoA2019_Stn2:bongo:Net1,elegans,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,"(Sars, 1866)",4,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-96
IYS:GoA2019_Stn2:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",6,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-97
IYS:GoA2019_Stn2:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",1,C5,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-98
IYS:GoA2019_Stn2:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",3,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-99
IYS:GoA2019_Stn2:bongo:Net1,NA,Eucalanus,urn:lsid:marinespecies.org:taxname:104171,"Dana, 1852",2,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-100
IYS:GoA2019_Stn2:bongo:Net1,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,"Giesbrecht, 1888",1,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-101
IYS:GoA2019_Stn2:bongo:Net1,NA,Euchirella,urn:lsid:marinespecies.org:taxname:104120,"Giesbrecht, 1888",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-102
IYS:GoA2019_Stn2:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",1,calyptopsis,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-103
IYS:GoA2019_Stn2:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",2,egg,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-104
IYS:GoA2019_Stn2:bongo:Net1,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1852",3,nauplius,NA,Family,accepted,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-105
IYS:GoA2019_Stn2:bongo:Net1,borealis,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,"Lohmann, 1896",17,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-106
IYS:GoA2019_Stn2:bongo:Net1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,"Campbell, 1930",2,C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-107
IYS:GoA2019_Stn2:bongo:Net1,intermedius,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,"(Wolfenden, 1905)",2,C6,F,Species,unaccepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-108
IYS:GoA2019_Stn2:bongo:Net1,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,"Giesbrecht, 1888",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-109
IYS:GoA2019_Stn2:bongo:Net1,longicornis,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,"(Giesbrecht, 1889)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-110
IYS:GoA2019_Stn2:bongo:Net1,helicina,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",11,NA,NA,Species,accepted,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-111
IYS:GoA2019_Stn2:bongo:Net1,flavicornis,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,"(Claus, 1863)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-112
IYS:GoA2019_Stn2:bongo:Net1,NA,Mesocalanus,urn:lsid:marinespecies.org:taxname:104153,"Bradford & Jillett, 1974",3,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-113
IYS:GoA2019_Stn2:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",1,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-114
IYS:GoA2019_Stn2:bongo:Net1,tenucornis,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,"(Dana, 1849)",3,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-115
IYS:GoA2019_Stn2:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",28,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-116
IYS:GoA2019_Stn2:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",9,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-117
IYS:GoA2019_Stn2:bongo:Net1,pacifica,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-118
IYS:GoA2019_Stn2:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",3,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-119
IYS:GoA2019_Stn2:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",31,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-120
IYS:GoA2019_Stn2:bongo:Net1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",45,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-121
IYS:GoA2019_Stn2:bongo:Net1,pygmaeus,Microcalanus pygmaeus,urn:lsid:marinespecies.org:taxname:104513,"(Sars G.O., 1900)",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-122
IYS:GoA2019_Stn2:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",1,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-123
IYS:GoA2019_Stn2:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",17,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-124
IYS:GoA2019_Stn2:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",9,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-125
IYS:GoA2019_Stn2:bongo:Net1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",14,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-126
IYS:GoA2019_Stn2:bongo:Net1,dioica,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,"Fol, 1872",3,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-127
IYS:GoA2019_Stn2:bongo:Net1,atlantica,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,"Farran, 1908",13,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-128
IYS:GoA2019_Stn2:bongo:Net1,similis,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",37,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-129
IYS:GoA2019_Stn2:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",1,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-130
IYS:GoA2019_Stn2:bongo:Net1,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",36,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-131
IYS:GoA2019_Stn2:bongo:Net1,NA,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,"Gray, 1840",1,larva,NA,Class,accepted,sp. inc,Animalia,Echinodermata,Ophiuroidea,NA,NA,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-132
IYS:GoA2019_Stn2:bongo:Net1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",2,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-133
IYS:GoA2019_Stn2:bongo:Net1,indicus,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,"Wolfenden, 1905",16,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-134
IYS:GoA2019_Stn2:bongo:Net1,parvus,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,"(Claus, 1863)",4,C6,F,Species,alternate representation,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-135
IYS:GoA2019_Stn2:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",7,C4,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-136
IYS:GoA2019_Stn2:bongo:Net1,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,"Boeck, 1865",21,C5,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-137
IYS:GoA2019_Stn2:bongo:Net1,elongata,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,"(Esterly, 1913)",2,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-138
IYS:GoA2019_Stn2:bongo:Net1,NA,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",1,C1,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-139
IYS:GoA2019_Stn2:bongo:Net1,NA,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,"Scott A., 1909",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-140
IYS:GoA2019_Stn2:bongo:Net1,NA,Pleuromamma,urn:lsid:marinespecies.org:taxname:104191,"Giesbrecht in Giesbrecht & Schmeil, 1898",1,C2,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-141
IYS:GoA2019_Stn2:bongo:Net1,moultoni,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,"Frost, 1989",1,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-142
IYS:GoA2019_Stn2:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",4,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-143
IYS:GoA2019_Stn2:bongo:Net1,newmani,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,"Frost, 1989",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-144
IYS:GoA2019_Stn2:bongo:Net1,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",2,C5,F,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-145
IYS:GoA2019_Stn2:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-146
IYS:GoA2019_Stn2:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-147
IYS:GoA2019_Stn2:bongo:Net1,antarcticus,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",1,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-148
IYS:GoA2019_Stn2:bongo:Net1,NA,Racovitzanus,urn:lsid:marinespecies.org:taxname:104227,"Giesbrecht, 1902",1,C3,NA,Genus,accepted,sp. inc,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-149
IYS:GoA2019_Stn2:bongo:Net1,brevicaudatus,Scaphocalanus brevicornis,urn:lsid:marinespecies.org:taxname:104790,"(Sars G.O., 1900)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-150
IYS:GoA2019_Stn2:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",1,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-151
IYS:GoA2019_Stn2:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",3,C4,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-152
IYS:GoA2019_Stn2:bongo:Net1,minor,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,"(Brady, 1883)",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-153
IYS:GoA2019_Stn2:bongo:Net1,NA,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,"Eschscholtz, 1829",2,larval colony,NA,Order,accepted,sp. inc,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-154
IYS:GoA2019_Stn2:bongo:Net1,NA,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,"Eschscholtz, 1825",1,juvenile,NA,Genus,accepted,sp. inc,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-155
IYS:GoA2019_Stn2:bongo:Net1,conifera,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"(Giesbrecht, 1891)",2,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-156
IYS:GoA2019_Stn2:bongo:Net1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",1,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-157
IYS:GoA2019_Stn2:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",19,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-158
IYS:GoA2019_Stn2:bongo:Net1,similis,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,"(Hansen, 1903)",1,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-159
IYS:GoA2019_Stn2:bongo:Net1,elegans,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,"(Verrill, 1873)",4,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-160
IYS:GoA2019_Stn2:bongo:Net1,scrippsae,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,"(Alvariño, 1962)",13,NA,NA,Species,unaccepted,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,IYS:GoA2019_Stn2:bongo:Net1:zoop_occ-161
IYS:GoA2019_Stn3:bongo:Net1,digitale,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,"(O. F. Müller, 1776)",29,NA,NA,Species,accepted,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-162
IYS:GoA2019_Stn3:bongo:Net1,NA,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,NA,3,NA,NA,Phylum,accepted,sp. inc,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-163
IYS:GoA2019_Stn3:bongo:Net1,challengeri,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,"Stebbing, 1888",1,NA,NA,Species,accepted,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-164
IYS:GoA2019_Stn3:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C5,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-165
IYS:GoA2019_Stn3:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",11,C6,F,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-166
IYS:GoA2019_Stn3:bongo:Net1,bungii,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",2,C6,M,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-167
IYS:GoA2019_Stn3:bongo:Net1,hamata,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,"(Möbius, 1875)",68,NA,NA,Species,accepted,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-168
IYS:GoA2019_Stn3:bongo:Net1,cristatus,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",2,C5,NA,Species,accepted,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-169
IYS:GoA2019_Stn3:bongo:Net1,labradoriensis,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,"Lohmann, 1892",3,NA,NA,Species,accepted,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn3:bongo:Net1:zoop_occ-170
