resourceRelationshipID,resourceID,relatedResourceID,relationshipOfResource
npmsdd-44-1962-ppr1,npmsdd-44-1962-p,npmsdd-44-1962-pr1,hasEaten
npmsdd-44-1963-ppr1,npmsdd-44-1963-p,npmsdd-44-1963-pr1,hasEaten
npmsdd-44-1964-ppr1,npmsdd-44-1964-p,npmsdd-44-1964-pr1,hasEaten
npmsdd-44-1965-ppr1,npmsdd-44-1965-p,npmsdd-44-1965-pr1,hasEaten
npmsdd-44-1966-ppr1,npmsdd-44-1966-p,npmsdd-44-1966-pr1,hasEaten
npmsdd-44-1966-ppr2,npmsdd-44-1966-p,npmsdd-44-1966-pr2,hasEaten
npmsdd-44-1966-ppr3,npmsdd-44-1966-p,npmsdd-44-1966-pr3,hasEaten
npmsdd-44-1967-ppr1,npmsdd-44-1967-p,npmsdd-44-1967-pr1,hasEaten
npmsdd-44-1968-ppr1,npmsdd-44-1968-p,npmsdd-44-1968-pr1,hasEaten
npmsdd-44-1969-ppr1,npmsdd-44-1969-p,npmsdd-44-1969-pr1,hasEaten
npmsdd-44-1969-ppr2,npmsdd-44-1969-p,npmsdd-44-1969-pr2,hasEaten
npmsdd-44-1969-ppr3,npmsdd-44-1969-p,npmsdd-44-1969-pr3,hasEaten
npmsdd-44-1969-ppr4,npmsdd-44-1969-p,npmsdd-44-1969-pr4,hasEaten
npmsdd-44-1969-ppr5,npmsdd-44-1969-p,npmsdd-44-1969-pr5,hasEaten
npmsdd-44-1970-ppr1,npmsdd-44-1970-p,npmsdd-44-1970-pr1,hasEaten
npmsdd-44-1970-ppr2,npmsdd-44-1970-p,npmsdd-44-1970-pr2,hasEaten
npmsdd-44-1971-ppr1,npmsdd-44-1971-p,npmsdd-44-1971-pr1,hasEaten
npmsdd-44-1971-ppr2,npmsdd-44-1971-p,npmsdd-44-1971-pr2,hasEaten
npmsdd-44-1972-ppr1,npmsdd-44-1972-p,npmsdd-44-1972-pr1,hasEaten
npmsdd-44-1972-ppr2,npmsdd-44-1972-p,npmsdd-44-1972-pr2,hasEaten
npmsdd-44-1973-ppr1,npmsdd-44-1973-p,npmsdd-44-1973-pr1,hasEaten
npmsdd-44-1974-ppr1,npmsdd-44-1974-p,npmsdd-44-1974-pr1,hasEaten
npmsdd-44-1975-ppr1,npmsdd-44-1975-p,npmsdd-44-1975-pr1,hasEaten
npmsdd-44-1976-ppr1,npmsdd-44-1976-p,npmsdd-44-1976-pr1,hasEaten
npmsdd-44-1976-ppr2,npmsdd-44-1976-p,npmsdd-44-1976-pr2,hasEaten
npmsdd-44-1977-ppr1,npmsdd-44-1977-p,npmsdd-44-1977-pr1,hasEaten
npmsdd-44-1978-ppr1,npmsdd-44-1978-p,npmsdd-44-1978-pr1,hasEaten
npmsdd-44-1979-ppr1,npmsdd-44-1979-p,npmsdd-44-1979-pr1,hasEaten
npmsdd-44-1979-ppr2,npmsdd-44-1979-p,npmsdd-44-1979-pr2,hasEaten
npmsdd-44-1980-ppr1,npmsdd-44-1980-p,npmsdd-44-1980-pr1,hasEaten
npmsdd-44-1981-ppr1,npmsdd-44-1981-p,npmsdd-44-1981-pr1,hasEaten
npmsdd-44-1981-ppr2,npmsdd-44-1981-p,npmsdd-44-1981-pr2,hasEaten
npmsdd-44-1982-ppr1,npmsdd-44-1982-p,npmsdd-44-1982-pr1,hasEaten
npmsdd-44-1983-ppr1,npmsdd-44-1983-p,npmsdd-44-1983-pr1,hasEaten
npmsdd-44-1984-ppr1,npmsdd-44-1984-p,npmsdd-44-1984-pr1,hasEaten
npmsdd-44-1985-ppr1,npmsdd-44-1985-p,npmsdd-44-1985-pr1,hasEaten
npmsdd-44-1986-ppr1,npmsdd-44-1986-p,npmsdd-44-1986-pr1,hasEaten
npmsdd-44-1987-ppr1,npmsdd-44-1987-p,npmsdd-44-1987-pr1,hasEaten
npmsdd-44-1988-ppr1,npmsdd-44-1988-p,npmsdd-44-1988-pr1,hasEaten
npmsdd-44-1989-ppr1,npmsdd-44-1989-p,npmsdd-44-1989-pr1,hasEaten
npmsdd-44-1990-ppr1,npmsdd-44-1990-p,npmsdd-44-1990-pr1,hasEaten
npmsdd-44-1990-ppr2,npmsdd-44-1990-p,npmsdd-44-1990-pr2,hasEaten
npmsdd-44-1991-ppr1,npmsdd-44-1991-p,npmsdd-44-1991-pr1,hasEaten
npmsdd-44-1992-ppr1,npmsdd-44-1992-p,npmsdd-44-1992-pr1,hasEaten
npmsdd-44-1993-ppr1,npmsdd-44-1993-p,npmsdd-44-1993-pr1,hasEaten
npmsdd-44-1994-ppr1,npmsdd-44-1994-p,npmsdd-44-1994-pr1,hasEaten
npmsdd-44-1995-ppr1,npmsdd-44-1995-p,npmsdd-44-1995-pr1,hasEaten
npmsdd-44-1996-ppr1,npmsdd-44-1996-p,npmsdd-44-1996-pr1,hasEaten
npmsdd-44-1997-ppr1,npmsdd-44-1997-p,npmsdd-44-1997-pr1,hasEaten
npmsdd-44-1998-ppr1,npmsdd-44-1998-p,npmsdd-44-1998-pr1,hasEaten
npmsdd-44-1998-ppr2,npmsdd-44-1998-p,npmsdd-44-1998-pr2,hasEaten
npmsdd-44-1999-ppr1,npmsdd-44-1999-p,npmsdd-44-1999-pr1,hasEaten
npmsdd-44-2000-ppr1,npmsdd-44-2000-p,npmsdd-44-2000-pr1,hasEaten
npmsdd-44-2000-ppr2,npmsdd-44-2000-p,npmsdd-44-2000-pr2,hasEaten
npmsdd-44-2000-ppr3,npmsdd-44-2000-p,npmsdd-44-2000-pr3,hasEaten
npmsdd-44-2001-ppr1,npmsdd-44-2001-p,npmsdd-44-2001-pr1,hasEaten
npmsdd-44-2002-ppr1,npmsdd-44-2002-p,npmsdd-44-2002-pr1,hasEaten
npmsdd-44-2003-ppr1,npmsdd-44-2003-p,npmsdd-44-2003-pr1,hasEaten
npmsdd-44-2004-ppr1,npmsdd-44-2004-p,npmsdd-44-2004-pr1,hasEaten
npmsdd-44-2005-ppr1,npmsdd-44-2005-p,npmsdd-44-2005-pr1,hasEaten
npmsdd-44-2005-ppr2,npmsdd-44-2005-p,npmsdd-44-2005-pr2,hasEaten
npmsdd-44-2005-ppr3,npmsdd-44-2005-p,npmsdd-44-2005-pr3,hasEaten
npmsdd-44-2005-ppr4,npmsdd-44-2005-p,npmsdd-44-2005-pr4,hasEaten
npmsdd-44-2006-ppr1,npmsdd-44-2006-p,npmsdd-44-2006-pr1,hasEaten
npmsdd-44-2006-ppr2,npmsdd-44-2006-p,npmsdd-44-2006-pr2,hasEaten
npmsdd-44-2006-ppr3,npmsdd-44-2006-p,npmsdd-44-2006-pr3,hasEaten
npmsdd-44-2007-ppr1,npmsdd-44-2007-p,npmsdd-44-2007-pr1,hasEaten
npmsdd-44-2007-ppr2,npmsdd-44-2007-p,npmsdd-44-2007-pr2,hasEaten
npmsdd-44-2007-ppr3,npmsdd-44-2007-p,npmsdd-44-2007-pr3,hasEaten
npmsdd-44-2008-ppr1,npmsdd-44-2008-p,npmsdd-44-2008-pr1,hasEaten
npmsdd-44-2008-ppr2,npmsdd-44-2008-p,npmsdd-44-2008-pr2,hasEaten
npmsdd-44-2008-ppr3,npmsdd-44-2008-p,npmsdd-44-2008-pr3,hasEaten
npmsdd-44-2009-ppr1,npmsdd-44-2009-p,npmsdd-44-2009-pr1,hasEaten
npmsdd-44-2009-ppr2,npmsdd-44-2009-p,npmsdd-44-2009-pr2,hasEaten
npmsdd-44-2009-ppr3,npmsdd-44-2009-p,npmsdd-44-2009-pr3,hasEaten
npmsdd-44-2009-ppr4,npmsdd-44-2009-p,npmsdd-44-2009-pr4,hasEaten
npmsdd-44-2009-ppr5,npmsdd-44-2009-p,npmsdd-44-2009-pr5,hasEaten
npmsdd-44-2010-ppr1,npmsdd-44-2010-p,npmsdd-44-2010-pr1,hasEaten
npmsdd-44-2010-ppr2,npmsdd-44-2010-p,npmsdd-44-2010-pr2,hasEaten
npmsdd-44-2011-ppr1,npmsdd-44-2011-p,npmsdd-44-2011-pr1,hasEaten
npmsdd-44-2011-ppr2,npmsdd-44-2011-p,npmsdd-44-2011-pr2,hasEaten
npmsdd-44-2012-ppr1,npmsdd-44-2012-p,npmsdd-44-2012-pr1,hasEaten
npmsdd-44-2012-ppr2,npmsdd-44-2012-p,npmsdd-44-2012-pr2,hasEaten
npmsdd-44-2013-ppr1,npmsdd-44-2013-p,npmsdd-44-2013-pr1,hasEaten
npmsdd-44-2013-ppr2,npmsdd-44-2013-p,npmsdd-44-2013-pr2,hasEaten
npmsdd-44-2014-ppr1,npmsdd-44-2014-p,npmsdd-44-2014-pr1,hasEaten
npmsdd-44-2014-ppr2,npmsdd-44-2014-p,npmsdd-44-2014-pr2,hasEaten
npmsdd-44-2014-ppr3,npmsdd-44-2014-p,npmsdd-44-2014-pr3,hasEaten
npmsdd-44-2014-ppr4,npmsdd-44-2014-p,npmsdd-44-2014-pr4,hasEaten
npmsdd-44-2015-ppr1,npmsdd-44-2015-p,npmsdd-44-2015-pr1,hasEaten
npmsdd-44-2015-ppr2,npmsdd-44-2015-p,npmsdd-44-2015-pr2,hasEaten
npmsdd-44-2015-ppr3,npmsdd-44-2015-p,npmsdd-44-2015-pr3,hasEaten
npmsdd-44-2016-ppr1,npmsdd-44-2016-p,npmsdd-44-2016-pr1,hasEaten
npmsdd-44-2016-ppr2,npmsdd-44-2016-p,npmsdd-44-2016-pr2,hasEaten
npmsdd-44-2016-ppr3,npmsdd-44-2016-p,npmsdd-44-2016-pr3,hasEaten
npmsdd-44-2016-ppr4,npmsdd-44-2016-p,npmsdd-44-2016-pr4,hasEaten
npmsdd-44-2017-ppr1,npmsdd-44-2017-p,npmsdd-44-2017-pr1,hasEaten
npmsdd-44-2017-ppr2,npmsdd-44-2017-p,npmsdd-44-2017-pr2,hasEaten
npmsdd-44-2018-ppr1,npmsdd-44-2018-p,npmsdd-44-2018-pr1,hasEaten
npmsdd-44-2018-ppr2,npmsdd-44-2018-p,npmsdd-44-2018-pr2,hasEaten
npmsdd-44-2018-ppr3,npmsdd-44-2018-p,npmsdd-44-2018-pr3,hasEaten
npmsdd-44-2018-ppr4,npmsdd-44-2018-p,npmsdd-44-2018-pr4,hasEaten
npmsdd-44-2019-ppr1,npmsdd-44-2019-p,npmsdd-44-2019-pr1,hasEaten
npmsdd-44-2019-ppr2,npmsdd-44-2019-p,npmsdd-44-2019-pr2,hasEaten
npmsdd-44-2020-ppr1,npmsdd-44-2020-p,npmsdd-44-2020-pr1,hasEaten
npmsdd-44-2021-ppr1,npmsdd-44-2021-p,npmsdd-44-2021-pr1,hasEaten
npmsdd-44-2022-ppr1,npmsdd-44-2022-p,npmsdd-44-2022-pr1,hasEaten
npmsdd-44-2022-ppr2,npmsdd-44-2022-p,npmsdd-44-2022-pr2,hasEaten
npmsdd-44-2023-ppr1,npmsdd-44-2023-p,npmsdd-44-2023-pr1,hasEaten
npmsdd-44-2024-ppr1,npmsdd-44-2024-p,npmsdd-44-2024-pr1,hasEaten
npmsdd-44-2025-ppr1,npmsdd-44-2025-p,npmsdd-44-2025-pr1,hasEaten
npmsdd-44-2026-ppr1,npmsdd-44-2026-p,npmsdd-44-2026-pr1,hasEaten
npmsdd-44-2026-ppr2,npmsdd-44-2026-p,npmsdd-44-2026-pr2,hasEaten
npmsdd-44-2027-ppr1,npmsdd-44-2027-p,npmsdd-44-2027-pr1,hasEaten
npmsdd-44-2028-ppr1,npmsdd-44-2028-p,npmsdd-44-2028-pr1,hasEaten
npmsdd-44-2028-ppr2,npmsdd-44-2028-p,npmsdd-44-2028-pr2,hasEaten
npmsdd-44-2029-ppr1,npmsdd-44-2029-p,npmsdd-44-2029-pr1,hasEaten
npmsdd-44-2030-ppr1,npmsdd-44-2030-p,npmsdd-44-2030-pr1,hasEaten
npmsdd-44-2031-ppr1,npmsdd-44-2031-p,npmsdd-44-2031-pr1,hasEaten
npmsdd-44-2032-ppr1,npmsdd-44-2032-p,npmsdd-44-2032-pr1,hasEaten
npmsdd-44-2033-ppr1,npmsdd-44-2033-p,npmsdd-44-2033-pr1,hasEaten
npmsdd-44-2033-ppr2,npmsdd-44-2033-p,npmsdd-44-2033-pr2,hasEaten
npmsdd-44-2034-ppr1,npmsdd-44-2034-p,npmsdd-44-2034-pr1,hasEaten
npmsdd-44-2034-ppr2,npmsdd-44-2034-p,npmsdd-44-2034-pr2,hasEaten
npmsdd-44-2035-ppr1,npmsdd-44-2035-p,npmsdd-44-2035-pr1,hasEaten
npmsdd-44-2036-ppr1,npmsdd-44-2036-p,npmsdd-44-2036-pr1,hasEaten
npmsdd-44-2037-ppr1,npmsdd-44-2037-p,npmsdd-44-2037-pr1,hasEaten
npmsdd-44-2037-ppr2,npmsdd-44-2037-p,npmsdd-44-2037-pr2,hasEaten
npmsdd-44-2038-ppr1,npmsdd-44-2038-p,npmsdd-44-2038-pr1,hasEaten
npmsdd-44-2039-ppr1,npmsdd-44-2039-p,npmsdd-44-2039-pr1,hasEaten
npmsdd-44-2039-ppr2,npmsdd-44-2039-p,npmsdd-44-2039-pr2,hasEaten
npmsdd-44-2039-ppr3,npmsdd-44-2039-p,npmsdd-44-2039-pr3,hasEaten
npmsdd-44-2040-ppr1,npmsdd-44-2040-p,npmsdd-44-2040-pr1,hasEaten
npmsdd-44-2041-ppr1,npmsdd-44-2041-p,npmsdd-44-2041-pr1,hasEaten
npmsdd-44-2042-ppr1,npmsdd-44-2042-p,npmsdd-44-2042-pr1,hasEaten
npmsdd-44-2043-ppr1,npmsdd-44-2043-p,npmsdd-44-2043-pr1,hasEaten
npmsdd-44-2044-ppr1,npmsdd-44-2044-p,npmsdd-44-2044-pr1,hasEaten
npmsdd-44-2045-ppr1,npmsdd-44-2045-p,npmsdd-44-2045-pr1,hasEaten
npmsdd-44-2046-ppr1,npmsdd-44-2046-p,npmsdd-44-2046-pr1,hasEaten
npmsdd-44-2047-ppr1,npmsdd-44-2047-p,npmsdd-44-2047-pr1,hasEaten
npmsdd-44-2047-ppr2,npmsdd-44-2047-p,npmsdd-44-2047-pr2,hasEaten
npmsdd-44-2048-ppr1,npmsdd-44-2048-p,npmsdd-44-2048-pr1,hasEaten
npmsdd-44-2049-ppr1,npmsdd-44-2049-p,npmsdd-44-2049-pr1,hasEaten
npmsdd-44-2049-ppr2,npmsdd-44-2049-p,npmsdd-44-2049-pr2,hasEaten
npmsdd-44-2050-ppr1,npmsdd-44-2050-p,npmsdd-44-2050-pr1,hasEaten
npmsdd-44-2051-ppr1,npmsdd-44-2051-p,npmsdd-44-2051-pr1,hasEaten
npmsdd-44-2052-ppr1,npmsdd-44-2052-p,npmsdd-44-2052-pr1,hasEaten
npmsdd-44-2053-ppr1,npmsdd-44-2053-p,npmsdd-44-2053-pr1,hasEaten
npmsdd-44-2054-ppr1,npmsdd-44-2054-p,npmsdd-44-2054-pr1,hasEaten
npmsdd-44-2055-ppr1,npmsdd-44-2055-p,npmsdd-44-2055-pr1,hasEaten
npmsdd-44-2056-ppr1,npmsdd-44-2056-p,npmsdd-44-2056-pr1,hasEaten
npmsdd-44-2057-ppr1,npmsdd-44-2057-p,npmsdd-44-2057-pr1,hasEaten
npmsdd-44-2058-ppr1,npmsdd-44-2058-p,npmsdd-44-2058-pr1,hasEaten
npmsdd-44-2059-ppr1,npmsdd-44-2059-p,npmsdd-44-2059-pr1,hasEaten
npmsdd-44-2060-ppr1,npmsdd-44-2060-p,npmsdd-44-2060-pr1,hasEaten
npmsdd-44-2061-ppr1,npmsdd-44-2061-p,npmsdd-44-2061-pr1,hasEaten
npmsdd-44-2062-ppr1,npmsdd-44-2062-p,npmsdd-44-2062-pr1,hasEaten
npmsdd-44-2063-ppr1,npmsdd-44-2063-p,npmsdd-44-2063-pr1,hasEaten
npmsdd-44-2064-ppr1,npmsdd-44-2064-p,npmsdd-44-2064-pr1,hasEaten
npmsdd-44-2065-ppr1,npmsdd-44-2065-p,npmsdd-44-2065-pr1,hasEaten
npmsdd-44-2066-ppr1,npmsdd-44-2066-p,npmsdd-44-2066-pr1,hasEaten
npmsdd-44-2067-ppr1,npmsdd-44-2067-p,npmsdd-44-2067-pr1,hasEaten
npmsdd-44-2068-ppr1,npmsdd-44-2068-p,npmsdd-44-2068-pr1,hasEaten
npmsdd-44-2068-ppr2,npmsdd-44-2068-p,npmsdd-44-2068-pr2,hasEaten
npmsdd-44-2068-ppr3,npmsdd-44-2068-p,npmsdd-44-2068-pr3,hasEaten
npmsdd-44-2069-ppr1,npmsdd-44-2069-p,npmsdd-44-2069-pr1,hasEaten
npmsdd-44-2070-ppr1,npmsdd-44-2070-p,npmsdd-44-2070-pr1,hasEaten
npmsdd-44-2071-ppr1,npmsdd-44-2071-p,npmsdd-44-2071-pr1,hasEaten
npmsdd-44-2071-ppr2,npmsdd-44-2071-p,npmsdd-44-2071-pr2,hasEaten
npmsdd-44-2072-ppr1,npmsdd-44-2072-p,npmsdd-44-2072-pr1,hasEaten
npmsdd-44-2073-ppr1,npmsdd-44-2073-p,npmsdd-44-2073-pr1,hasEaten
npmsdd-44-2074-ppr1,npmsdd-44-2074-p,npmsdd-44-2074-pr1,hasEaten
npmsdd-44-2075-ppr1,npmsdd-44-2075-p,npmsdd-44-2075-pr1,hasEaten
npmsdd-44-2075-ppr2,npmsdd-44-2075-p,npmsdd-44-2075-pr2,hasEaten
npmsdd-44-2076-ppr1,npmsdd-44-2076-p,npmsdd-44-2076-pr1,hasEaten
npmsdd-44-2077-ppr1,npmsdd-44-2077-p,npmsdd-44-2077-pr1,hasEaten
npmsdd-44-2078-ppr1,npmsdd-44-2078-p,npmsdd-44-2078-pr1,hasEaten
npmsdd-44-2079-ppr1,npmsdd-44-2079-p,npmsdd-44-2079-pr1,hasEaten
npmsdd-44-2080-ppr1,npmsdd-44-2080-p,npmsdd-44-2080-pr1,hasEaten
npmsdd-44-2081-ppr1,npmsdd-44-2081-p,npmsdd-44-2081-pr1,hasEaten
npmsdd-44-2082-ppr1,npmsdd-44-2082-p,npmsdd-44-2082-pr1,hasEaten
npmsdd-44-2082-ppr2,npmsdd-44-2082-p,npmsdd-44-2082-pr2,hasEaten
npmsdd-44-2082-ppr3,npmsdd-44-2082-p,npmsdd-44-2082-pr3,hasEaten
npmsdd-44-2083-ppr1,npmsdd-44-2083-p,npmsdd-44-2083-pr1,hasEaten
npmsdd-44-2083-ppr2,npmsdd-44-2083-p,npmsdd-44-2083-pr2,hasEaten
npmsdd-44-2084-ppr1,npmsdd-44-2084-p,npmsdd-44-2084-pr1,hasEaten
npmsdd-44-2084-ppr2,npmsdd-44-2084-p,npmsdd-44-2084-pr2,hasEaten
npmsdd-44-2084-ppr3,npmsdd-44-2084-p,npmsdd-44-2084-pr3,hasEaten
npmsdd-44-2084-ppr4,npmsdd-44-2084-p,npmsdd-44-2084-pr4,hasEaten
npmsdd-44-2085-ppr1,npmsdd-44-2085-p,npmsdd-44-2085-pr1,hasEaten
npmsdd-44-2085-ppr2,npmsdd-44-2085-p,npmsdd-44-2085-pr2,hasEaten
npmsdd-44-2085-ppr3,npmsdd-44-2085-p,npmsdd-44-2085-pr3,hasEaten
npmsdd-44-2086-ppr1,npmsdd-44-2086-p,npmsdd-44-2086-pr1,hasEaten
npmsdd-44-2086-ppr2,npmsdd-44-2086-p,npmsdd-44-2086-pr2,hasEaten
npmsdd-44-2086-ppr3,npmsdd-44-2086-p,npmsdd-44-2086-pr3,hasEaten
npmsdd-44-2087-ppr1,npmsdd-44-2087-p,npmsdd-44-2087-pr1,hasEaten
npmsdd-44-2087-ppr2,npmsdd-44-2087-p,npmsdd-44-2087-pr2,hasEaten
npmsdd-44-2088-ppr1,npmsdd-44-2088-p,npmsdd-44-2088-pr1,hasEaten
npmsdd-44-2088-ppr2,npmsdd-44-2088-p,npmsdd-44-2088-pr2,hasEaten
npmsdd-44-2089-ppr1,npmsdd-44-2089-p,npmsdd-44-2089-pr1,hasEaten
npmsdd-44-2089-ppr2,npmsdd-44-2089-p,npmsdd-44-2089-pr2,hasEaten
npmsdd-44-2090-ppr1,npmsdd-44-2090-p,npmsdd-44-2090-pr1,hasEaten
npmsdd-44-2090-ppr2,npmsdd-44-2090-p,npmsdd-44-2090-pr2,hasEaten
npmsdd-44-2091-ppr1,npmsdd-44-2091-p,npmsdd-44-2091-pr1,hasEaten
npmsdd-44-2091-ppr2,npmsdd-44-2091-p,npmsdd-44-2091-pr2,hasEaten
npmsdd-44-2092-ppr1,npmsdd-44-2092-p,npmsdd-44-2092-pr1,hasEaten
npmsdd-44-2092-ppr2,npmsdd-44-2092-p,npmsdd-44-2092-pr2,hasEaten
npmsdd-44-2093-ppr1,npmsdd-44-2093-p,npmsdd-44-2093-pr1,hasEaten
npmsdd-44-2093-ppr2,npmsdd-44-2093-p,npmsdd-44-2093-pr2,hasEaten
npmsdd-44-2093-ppr3,npmsdd-44-2093-p,npmsdd-44-2093-pr3,hasEaten
npmsdd-44-2093-ppr4,npmsdd-44-2093-p,npmsdd-44-2093-pr4,hasEaten
npmsdd-44-2093-ppr5,npmsdd-44-2093-p,npmsdd-44-2093-pr5,hasEaten
npmsdd-44-2094-ppr1,npmsdd-44-2094-p,npmsdd-44-2094-pr1,hasEaten
npmsdd-44-2094-ppr2,npmsdd-44-2094-p,npmsdd-44-2094-pr2,hasEaten
npmsdd-44-2095-ppr1,npmsdd-44-2095-p,npmsdd-44-2095-pr1,hasEaten
npmsdd-44-2095-ppr2,npmsdd-44-2095-p,npmsdd-44-2095-pr2,hasEaten
npmsdd-44-2096-ppr1,npmsdd-44-2096-p,npmsdd-44-2096-pr1,hasEaten
npmsdd-44-2096-ppr2,npmsdd-44-2096-p,npmsdd-44-2096-pr2,hasEaten
npmsdd-44-2097-ppr1,npmsdd-44-2097-p,npmsdd-44-2097-pr1,hasEaten
npmsdd-44-2097-ppr2,npmsdd-44-2097-p,npmsdd-44-2097-pr2,hasEaten
npmsdd-44-2097-ppr3,npmsdd-44-2097-p,npmsdd-44-2097-pr3,hasEaten
npmsdd-44-2097-ppr4,npmsdd-44-2097-p,npmsdd-44-2097-pr4,hasEaten
npmsdd-44-2097-ppr5,npmsdd-44-2097-p,npmsdd-44-2097-pr5,hasEaten
npmsdd-44-2098-ppr1,npmsdd-44-2098-p,npmsdd-44-2098-pr1,hasEaten
npmsdd-44-2098-ppr2,npmsdd-44-2098-p,npmsdd-44-2098-pr2,hasEaten
npmsdd-44-2098-ppr3,npmsdd-44-2098-p,npmsdd-44-2098-pr3,hasEaten
npmsdd-44-2099-ppr1,npmsdd-44-2099-p,npmsdd-44-2099-pr1,hasEaten
npmsdd-44-2099-ppr2,npmsdd-44-2099-p,npmsdd-44-2099-pr2,hasEaten
npmsdd-44-2099-ppr3,npmsdd-44-2099-p,npmsdd-44-2099-pr3,hasEaten
npmsdd-44-2099-ppr4,npmsdd-44-2099-p,npmsdd-44-2099-pr4,hasEaten
npmsdd-44-2100-ppr1,npmsdd-44-2100-p,npmsdd-44-2100-pr1,hasEaten
npmsdd-44-2100-ppr2,npmsdd-44-2100-p,npmsdd-44-2100-pr2,hasEaten
npmsdd-44-2101-ppr1,npmsdd-44-2101-p,npmsdd-44-2101-pr1,hasEaten
npmsdd-44-2101-ppr2,npmsdd-44-2101-p,npmsdd-44-2101-pr2,hasEaten
npmsdd-44-2101-ppr3,npmsdd-44-2101-p,npmsdd-44-2101-pr3,hasEaten
npmsdd-44-2101-ppr4,npmsdd-44-2101-p,npmsdd-44-2101-pr4,hasEaten
npmsdd-44-2102-ppr1,npmsdd-44-2102-p,npmsdd-44-2102-pr1,hasEaten
npmsdd-44-2102-ppr2,npmsdd-44-2102-p,npmsdd-44-2102-pr2,hasEaten
npmsdd-44-2103-ppr1,npmsdd-44-2103-p,npmsdd-44-2103-pr1,hasEaten
npmsdd-44-2103-ppr2,npmsdd-44-2103-p,npmsdd-44-2103-pr2,hasEaten
npmsdd-44-2103-ppr3,npmsdd-44-2103-p,npmsdd-44-2103-pr3,hasEaten
npmsdd-44-2104-ppr1,npmsdd-44-2104-p,npmsdd-44-2104-pr1,hasEaten
npmsdd-44-2104-ppr2,npmsdd-44-2104-p,npmsdd-44-2104-pr2,hasEaten
npmsdd-44-2104-ppr3,npmsdd-44-2104-p,npmsdd-44-2104-pr3,hasEaten
npmsdd-44-2105-ppr1,npmsdd-44-2105-p,npmsdd-44-2105-pr1,hasEaten
npmsdd-44-2105-ppr2,npmsdd-44-2105-p,npmsdd-44-2105-pr2,hasEaten
npmsdd-44-2106-ppr1,npmsdd-44-2106-p,npmsdd-44-2106-pr1,hasEaten
npmsdd-44-2106-ppr2,npmsdd-44-2106-p,npmsdd-44-2106-pr2,hasEaten
npmsdd-44-2107-ppr1,npmsdd-44-2107-p,npmsdd-44-2107-pr1,hasEaten
npmsdd-44-2107-ppr2,npmsdd-44-2107-p,npmsdd-44-2107-pr2,hasEaten
npmsdd-44-2107-ppr3,npmsdd-44-2107-p,npmsdd-44-2107-pr3,hasEaten
npmsdd-44-2108-ppr1,npmsdd-44-2108-p,npmsdd-44-2108-pr1,hasEaten
npmsdd-44-2108-ppr2,npmsdd-44-2108-p,npmsdd-44-2108-pr2,hasEaten
npmsdd-44-2109-ppr1,npmsdd-44-2109-p,npmsdd-44-2109-pr1,hasEaten
npmsdd-44-2109-ppr2,npmsdd-44-2109-p,npmsdd-44-2109-pr2,hasEaten
npmsdd-44-2109-ppr3,npmsdd-44-2109-p,npmsdd-44-2109-pr3,hasEaten
npmsdd-44-2110-ppr1,npmsdd-44-2110-p,npmsdd-44-2110-pr1,hasEaten
npmsdd-44-2110-ppr2,npmsdd-44-2110-p,npmsdd-44-2110-pr2,hasEaten
npmsdd-44-2111-ppr1,npmsdd-44-2111-p,npmsdd-44-2111-pr1,hasEaten
npmsdd-44-2112-ppr1,npmsdd-44-2112-p,npmsdd-44-2112-pr1,hasEaten
npmsdd-44-2113-ppr1,npmsdd-44-2113-p,npmsdd-44-2113-pr1,hasEaten
npmsdd-44-2114-ppr1,npmsdd-44-2114-p,npmsdd-44-2114-pr1,hasEaten
npmsdd-44-2115-ppr1,npmsdd-44-2115-p,npmsdd-44-2115-pr1,hasEaten
npmsdd-44-2116-ppr1,npmsdd-44-2116-p,npmsdd-44-2116-pr1,hasEaten
npmsdd-44-2117-ppr1,npmsdd-44-2117-p,npmsdd-44-2117-pr1,hasEaten
npmsdd-44-2117-ppr2,npmsdd-44-2117-p,npmsdd-44-2117-pr2,hasEaten
npmsdd-44-2118-ppr1,npmsdd-44-2118-p,npmsdd-44-2118-pr1,hasEaten
npmsdd-44-2118-ppr2,npmsdd-44-2118-p,npmsdd-44-2118-pr2,hasEaten
npmsdd-44-2119-ppr1,npmsdd-44-2119-p,npmsdd-44-2119-pr1,hasEaten
npmsdd-44-2120-ppr1,npmsdd-44-2120-p,npmsdd-44-2120-pr1,hasEaten
npmsdd-44-2120-ppr2,npmsdd-44-2120-p,npmsdd-44-2120-pr2,hasEaten
npmsdd-44-2121-ppr1,npmsdd-44-2121-p,npmsdd-44-2121-pr1,hasEaten
npmsdd-44-2122-ppr1,npmsdd-44-2122-p,npmsdd-44-2122-pr1,hasEaten
npmsdd-44-2123-ppr1,npmsdd-44-2123-p,npmsdd-44-2123-pr1,hasEaten
npmsdd-44-2124-ppr1,npmsdd-44-2124-p,npmsdd-44-2124-pr1,hasEaten
npmsdd-44-2125-ppr1,npmsdd-44-2125-p,npmsdd-44-2125-pr1,hasEaten
npmsdd-44-2126-ppr1,npmsdd-44-2126-p,npmsdd-44-2126-pr1,hasEaten
npmsdd-44-2127-ppr1,npmsdd-44-2127-p,npmsdd-44-2127-pr1,hasEaten
npmsdd-44-2128-ppr1,npmsdd-44-2128-p,npmsdd-44-2128-pr1,hasEaten
