measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,eventID,measurementValueID
IYS:GoA2019_Stn7:juday:jocc:33-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,114.275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn7:juday:jocc:34-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:35-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,61.815,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:36-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.175,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:37-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.15,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:38-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.81,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:39-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,679.7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn8:juday:jocc:40-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,19,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:41-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,33.95625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:42-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.37,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:43-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.46,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:44-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:45-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,97.225,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn9:juday:jocc:46-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6.16,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn10:juday:jocc:47-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.35375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn10:juday:jocc:48-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.035,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn10:juday:jocc:49-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,5.94,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn10:juday:jocc:50-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,100.9,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn10:juday:jocc:51-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.77,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn11:juday:jocc:52-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,36.86875,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn11:juday:jocc:53-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,11.325,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn11:juday:jocc:54-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn11:juday:jocc:55-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.325,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn12:juday:jocc:56-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,46.89375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn12:juday:jocc:57-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn12:juday:jocc:58-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,28.55,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn13:juday:jocc:59-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,87.71375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn13:juday:jocc:60-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn13:juday:jocc:61-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,23,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn14:juday:jocc:62-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,74.14375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn14:juday:jocc:63-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,30,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn14:juday:jocc:64-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.51,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn14:juday:jocc:65-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,32.425,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn14:juday:jocc:66-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6.06,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn15:juday:jocc:67-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,85.8425,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn15:juday:jocc:68-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.9,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn15:juday:jocc:69-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6.83,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn16:juday:jocc:70-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,136.55875,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn16:juday:jocc:71-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,58.9,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn16:juday:jocc:72-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,5.23,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn16:juday:jocc:73-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,35.2,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn17:juday:jocc:74-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,24.81,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn17:juday:jocc:75-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,25.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn17:juday:jocc:76-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.32,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn17:juday:jocc:77-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,32.275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn17:juday:jocc:78-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn18:juday:jocc:79-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,22.9725,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn18:juday:jocc:80-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn18:juday:jocc:81-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.16,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn18:juday:jocc:82-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,28.05,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:83-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,73.12925,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:84-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.25,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:85-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.55,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:86-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.68,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:87-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,27.4,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn19:juday:jocc:88-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.26,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn20:juday:jocc:89-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,33.3625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn20:juday:jocc:90-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,11.325,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn20:juday:jocc:91-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.32,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn20:juday:jocc:92-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,21.925,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn20:juday:jocc:93-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.28,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn21:juday:jocc:94-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,48.65125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn21:juday:jocc:95-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.32,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn21:juday:jocc:96-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.36,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn21:juday:jocc:97-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,9.3,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:98-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,43.36625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:99-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,44.75,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:100-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,13,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:101-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.135,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:102-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,14.925,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn22:juday:jocc:103-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.77,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn23:juday:jocc:104-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,27.855,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn23:juday:jocc:105-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.035,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn23:juday:jocc:106-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.585,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn23:juday:jocc:107-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.27,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn24:juday:jocc:108-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,63.0275,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn24:juday:jocc:109-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.9,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn24:juday:jocc:110-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,18.8,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn24:juday:jocc:111-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.8,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn25:juday:jocc:112-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,53.845,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn25:juday:jocc:113-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,24.925,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn25:juday:jocc:114-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn25:juday:jocc:115-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.27,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn25:juday:jocc:116-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:117-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,78.46,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:118-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,12,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:119-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.885,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:120-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.72,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:121-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,41.45,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn26:juday:jocc:122-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,8.37,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn27:juday:jocc:123-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,78.58125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn27:juday:jocc:124-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn27:juday:jocc:125-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,5.11,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn27:juday:jocc:126-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,86.85,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn27:juday:jocc:127-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,2.31,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn28:juday:jocc:128-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,102.89375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn28:juday:jocc:129-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.2,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn28:juday:jocc:130-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn28:juday:jocc:131-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,17.875,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn28:juday:jocc:132-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,3.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn29:juday:jocc:133-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,122.14375,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn29:juday:jocc:134-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,38.7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn29:juday:jocc:135-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.41,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn29:juday:jocc:136-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,7.7,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn29:juday:jocc:137-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,4.52,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn30:juday:jocc:138-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,43.16125,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn30:juday:jocc:139-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn30:juday:jocc:140-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,87.625,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn30:juday:jocc:141-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.54,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn31:juday:jocc:142-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,106.2675,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn31:juday:jocc:143-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,6,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn31:juday:jocc:144-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.16,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn31:juday:jocc:145-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.395,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn31:juday:jocc:146-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,17.5,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:147-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,91.62,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:148-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,29.325,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:149-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,0.35,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:150-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,1.08,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:151-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,102.475,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
IYS:GoA2019_Stn32:juday:jocc:152-biomass,biomass,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL04/,11.3,milligrams per cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/UMMC/,NA,NA
