eventID,parentEventID,eventDate,year,month,day,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,locality,locationID,type,fieldNotes
IYS:GoA2019_Stn13:trawl:sample:489,IYS:GoA2019_Stn13:trawl,2019-02-25T09:05:00Z,2019,2,25,50.42450280990967,-147.33749275072105,"LINESTRING ( -147.312 50.411 , -147.363 50.438 )",2353.464029591373,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:490,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:491,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:492,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:493,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:494,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:495,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn14:trawl:sample:496,IYS:GoA2019_Stn14:trawl,2019-02-25T17:55:00Z,2019,2,25,51.433002690363736,-147.34699072139048,"LINESTRING ( -147.322 51.416 , -147.372 51.45 )",2569.013144332002,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn15:trawl:sample:497,IYS:GoA2019_Stn15:trawl,2019-02-26T02:07:00Z,2019,2,26,52.44100011263057,-147.31099791707908,"LINESTRING ( -147.307 52.418 , -147.315 52.464 )",2573.755075770616,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn15:trawl:sample:498,IYS:GoA2019_Stn15:trawl,2019-02-26T02:07:00Z,2019,2,26,52.44100011263057,-147.31099791707908,"LINESTRING ( -147.307 52.418 , -147.315 52.464 )",2573.755075770616,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn15:trawl:sample:499,IYS:GoA2019_Stn15:trawl,2019-02-26T02:07:00Z,2019,2,26,52.44100011263057,-147.31099791707908,"LINESTRING ( -147.307 52.418 , -147.315 52.464 )",2573.755075770616,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn15:trawl:sample:500,IYS:GoA2019_Stn15:trawl,2019-02-26T02:07:00Z,2019,2,26,52.44100011263057,-147.31099791707908,"LINESTRING ( -147.307 52.418 , -147.315 52.464 )",2573.755075770616,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:501,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:502,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:503,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:504,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:505,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:506,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:507,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:508,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:509,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:510,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:511,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:512,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:513,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:514,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:515,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:516,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:517,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:518,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:519,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:520,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:521,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:522,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:523,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:524,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:525,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:526,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:527,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:528,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:529,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:530,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:531,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:532,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:533,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:534,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:535,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:536,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:537,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:538,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:539,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:540,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:541,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:542,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:543,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:544,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:545,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:546,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:547,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:548,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:549,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:550,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:551,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:552,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:553,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:554,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:555,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:556,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:557,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:558,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn16:trawl:sample:559,IYS:GoA2019_Stn16:trawl,2019-02-26T10:15:00Z,2019,2,26,53.440500123681446,-147.302497728361,"LINESTRING ( -147.298 53.419 , -147.307 53.462 )",2411.4455385899246,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:560,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:561,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:562,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:563,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:564,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:565,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:566,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:567,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:568,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:569,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:570,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:571,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:572,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:573,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:574,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:575,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:576,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:577,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:578,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
IYS:GoA2019_Stn17:trawl:sample:579,IYS:GoA2019_Stn17:trawl,2019-02-26T18:13:00Z,2019,2,26,54.435000033315404,-147.302,"LINESTRING ( -147.302 54.415 , -147.302 54.455 )",2226.261779730983,0,54.8,surface trawl,Gulf of Alaska,NA,individual sample,NA
