eventID,occurrenceID,occurrenceStatus,organismQuantity,organismQuantityType,scientificName,scientificNameID,identificationQualifier,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus.y,lifeStage,sex,occurrenceRemarks
IYS:GoA2019_Stn34:trawl:sample:1440,IYS:GoA2019_Stn34:trawl:sample:1440:occ-1440,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1441,IYS:GoA2019_Stn34:trawl:sample:1441:occ-1441,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1442,IYS:GoA2019_Stn34:trawl:sample:1442:occ-1442,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1443,IYS:GoA2019_Stn34:trawl:sample:1443:occ-1443,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1444,IYS:GoA2019_Stn34:trawl:sample:1444:occ-1444,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1445,IYS:GoA2019_Stn34:trawl:sample:1445:occ-1445,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1446,IYS:GoA2019_Stn34:trawl:sample:1446:occ-1446,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1447,IYS:GoA2019_Stn34:trawl:sample:1447:occ-1447,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1448,IYS:GoA2019_Stn34:trawl:sample:1448:occ-1448,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1449,IYS:GoA2019_Stn34:trawl:sample:1449:occ-1449,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1450,IYS:GoA2019_Stn34:trawl:sample:1450:occ-1450,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1451,IYS:GoA2019_Stn34:trawl:sample:1451:occ-1451,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1452,IYS:GoA2019_Stn34:trawl:sample:1452:occ-1452,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1453,IYS:GoA2019_Stn34:trawl:sample:1453:occ-1453,present,1,individual,Boreoteuthis borealis,urn:lsid:marinespecies.org:taxname:1468832,NA,"(Sasaki, 1923)",unaccepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1454,IYS:GoA2019_Stn34:trawl:sample:1454:occ-1454,present,1,individual,Chiroteuthis calyx,urn:lsid:marinespecies.org:taxname:341796,NA,"Young, 1972",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Chiroteuthidae,Chiroteuthis,juvenile,NA,NA
IYS:GoA2019_Stn34:trawl:sample:1455,IYS:GoA2019_Stn34:trawl:sample:1455:occ-1455,present,1,individual,Chiroteuthis calyx,urn:lsid:marinespecies.org:taxname:341796,NA,"Young, 1972",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Chiroteuthidae,Chiroteuthis,juvenile,NA,NA
IYS:GoA2019_Stn34:trawl:sample:1456,IYS:GoA2019_Stn34:trawl:sample:1456:occ-1456,present,1,individual,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,NA,"Brandt, 1835",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1457,IYS:GoA2019_Stn34:trawl:sample:1457:occ-1457,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1458,IYS:GoA2019_Stn34:trawl:sample:1458:occ-1458,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1459,IYS:GoA2019_Stn34:trawl:sample:1459:occ-1459,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1460,IYS:GoA2019_Stn34:trawl:sample:1460:occ-1460,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1461,IYS:GoA2019_Stn34:trawl:sample:1461:occ-1461,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1462,IYS:GoA2019_Stn34:trawl:sample:1462:occ-1462,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1463,IYS:GoA2019_Stn34:trawl:sample:1463:occ-1463,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1464,IYS:GoA2019_Stn34:trawl:sample:1464:occ-1464,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1465,IYS:GoA2019_Stn34:trawl:sample:1465:occ-1465,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1466,IYS:GoA2019_Stn34:trawl:sample:1466:occ-1466,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1467,IYS:GoA2019_Stn34:trawl:sample:1467:occ-1467,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1468,IYS:GoA2019_Stn34:trawl:sample:1468:occ-1468,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1469,IYS:GoA2019_Stn34:trawl:sample:1469:occ-1469,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1470,IYS:GoA2019_Stn34:trawl:sample:1470:occ-1470,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1471,IYS:GoA2019_Stn34:trawl:sample:1471:occ-1471,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1472,IYS:GoA2019_Stn34:trawl:sample:1472:occ-1472,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1473,IYS:GoA2019_Stn34:trawl:sample:1473:occ-1473,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1474,IYS:GoA2019_Stn34:trawl:sample:1474:occ-1474,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1475,IYS:GoA2019_Stn34:trawl:sample:1475:occ-1475,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1476,IYS:GoA2019_Stn34:trawl:sample:1476:occ-1476,present,1,individual,Diaphus theta,urn:lsid:marinespecies.org:taxname:272694,NA,"Eigenmann & Eigenmann, 1890",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Diaphus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1477,IYS:GoA2019_Stn34:trawl:sample:1477:occ-1477,present,1,individual,Lipolagus ochotensis,urn:lsid:marinespecies.org:taxname:281374,NA,"(Schmidt, 1938)",accepted,Species,Animalia,Chordata,Actinopterygii,Argentiniformes,Bathylagidae,Lipolagus,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1478,IYS:GoA2019_Stn34:trawl:sample:1478:occ-1478,present,1,individual,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA
IYS:GoA2019_Stn34:trawl:sample:1479,IYS:GoA2019_Stn34:trawl:sample:1479:occ-1479,present,1,individual,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA
IYS:GoA2019_Stn34:trawl:sample:1480,IYS:GoA2019_Stn34:trawl:sample:1480:occ-1480,present,1,individual,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA
IYS:GoA2019_Stn34:trawl:sample:1481,IYS:GoA2019_Stn34:trawl:sample:1481:occ-1481,present,1,individual,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA
IYS:GoA2019_Stn34:trawl:sample:1482,IYS:GoA2019_Stn34:trawl:sample:1482:occ-1482,present,1,individual,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,NA,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA
IYS:GoA2019_Stn34:trawl:sample:1483,IYS:GoA2019_Stn34:trawl:sample:1483:occ-1483,present,1,individual,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,NA,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,male,NA
IYS:GoA2019_Stn34:trawl:sample:1484,IYS:GoA2019_Stn34:trawl:sample:1484:occ-1484,present,1,individual,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,NA,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,NA,female,NA
IYS:GoA2019_Stn34:trawl:sample:1485,IYS:GoA2019_Stn34:trawl:sample:1485:occ-1485,present,1,individual,Onychoteuthis borealijaponica,urn:lsid:marinespecies.org:taxname:342069,NA,"Okada, 1927",accepted,Species,Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,juvenile,NA,NA
IYS:GoA2019_Stn34:trawl:sample:1486,IYS:GoA2019_Stn34:trawl:sample:1486:occ-1486,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1487,IYS:GoA2019_Stn34:trawl:sample:1487:occ-1487,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1488,IYS:GoA2019_Stn34:trawl:sample:1488:occ-1488,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1489,IYS:GoA2019_Stn34:trawl:sample:1489:occ-1489,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1490,IYS:GoA2019_Stn34:trawl:sample:1490:occ-1490,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1491,IYS:GoA2019_Stn34:trawl:sample:1491:occ-1491,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1492,IYS:GoA2019_Stn34:trawl:sample:1492:occ-1492,present,1,individual,Stenobrachius leucopsarus,urn:lsid:marinespecies.org:taxname:254363,NA,"(Eigenmann & Eigenmann, 1890)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Stenobrachius,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1493,IYS:GoA2019_Stn34:trawl:sample:1493:occ-1493,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1494,IYS:GoA2019_Stn34:trawl:sample:1494:occ-1494,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1495,IYS:GoA2019_Stn34:trawl:sample:1495:occ-1495,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1496,IYS:GoA2019_Stn34:trawl:sample:1496:occ-1496,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1497,IYS:GoA2019_Stn34:trawl:sample:1497:occ-1497,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1498,IYS:GoA2019_Stn34:trawl:sample:1498:occ-1498,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1499,IYS:GoA2019_Stn34:trawl:sample:1499:occ-1499,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1500,IYS:GoA2019_Stn34:trawl:sample:1500:occ-1500,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1501,IYS:GoA2019_Stn34:trawl:sample:1501:occ-1501,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1502,IYS:GoA2019_Stn34:trawl:sample:1502:occ-1502,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1503,IYS:GoA2019_Stn34:trawl:sample:1503:occ-1503,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1504,IYS:GoA2019_Stn34:trawl:sample:1504:occ-1504,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1505,IYS:GoA2019_Stn34:trawl:sample:1505:occ-1505,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1506,IYS:GoA2019_Stn34:trawl:sample:1506:occ-1506,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1507,IYS:GoA2019_Stn34:trawl:sample:1507:occ-1507,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1508,IYS:GoA2019_Stn34:trawl:sample:1508:occ-1508,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1509,IYS:GoA2019_Stn34:trawl:sample:1509:occ-1509,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn34:trawl:sample:1510,IYS:GoA2019_Stn34:trawl:sample:1510:occ-1510,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,NA,"(Jordan & Gilbert, 1880)",accepted,Species,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,unknown,NA
IYS:GoA2019_Stn35:trawl,IYS:GoA2019_Stn35:trawl:occ-244,present,NA,individuals,Aequorea,urn:lsid:marinespecies.org:taxname:116998,sp. inc.,"Péron & Lesueur, 1810",accepted,Genus,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA,NA,NA
IYS:GoA2019_Stn35:trawl,IYS:GoA2019_Stn35:trawl:occ-245,present,2,individuals,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,NA,"Chamisso & Eysenhardt, 1821",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,NA,NA
IYS:GoA2019_Stn35:trawl,IYS:GoA2019_Stn35:trawl:occ-246,present,1,individuals,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,NA,NA
IYS:GoA2019_Stn35:trawl,IYS:GoA2019_Stn35:trawl:occ-247,present,24,individuals,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,NA,NA
IYS:GoA2019_Stn35:trawl:sample:1511,IYS:GoA2019_Stn35:trawl:sample:1511:occ-1511,present,1,individual,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,NA,"Chamisso & Eysenhardt, 1821",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,unknown,NA
IYS:GoA2019_Stn35:trawl:sample:1512,IYS:GoA2019_Stn35:trawl:sample:1512:occ-1512,present,1,individual,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,NA,"Chamisso & Eysenhardt, 1821",accepted,Species,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,NA,unknown,NA
IYS:GoA2019_Stn35:trawl:sample:1513,IYS:GoA2019_Stn35:trawl:sample:1513:occ-1513,present,1,individual,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,female,NA
IYS:GoA2019_Stn35:trawl:sample:1514,IYS:GoA2019_Stn35:trawl:sample:1514:occ-1514,present,1,individual,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,NA,"(Walbaum, 1792)",accepted,Species,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,NA,male,NA
