eventID,lifeStage,sex,scientificName,scientificNameID,individualCount,identificationQualifier,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonRank,occurrenceRemarks,vernacularName,preparations,basisOfRecord,occurrenceID,occurrenceStatus
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Corycaeus anglicus,urn:lsid:marinespecies.org:taxname:149847,1,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Corycaeidae,Corycaeus,"Lubbock, 1857",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1790,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,12,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1791,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,5,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1792,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,"Giesbrecht, 1888",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1793,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,5,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,"(Sars, 1866)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1794,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1795,present
IYS:GoA2020_Stn:21:bongo:Net1,calyptopsis,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1796,present
IYS:GoA2020_Stn:21:bongo:Net1,egg,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,11,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1797,present
IYS:GoA2020_Stn:21:bongo:Net1,furcillia,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1798,present
IYS:GoA2020_Stn:21:bongo:Net1,nauplius,NA,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,13,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,"Dana, 1852",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1799,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,12,NA,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,"Lohmann, 1896",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1800,present
IYS:GoA2020_Stn:21:bongo:Net1,C3,NA,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,"Giesbrecht, 1888",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1801,present
IYS:GoA2020_Stn:21:bongo:Net1,<0.5mm,NA,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,1,sp. inc.,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,"Dana, 1853",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1802,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,9,NA,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,"(Phipps, 1774)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1803,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1804,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,M,Lucicutia flavicornis,urn:lsid:marinespecies.org:taxname:104597,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Lucicutiidae,Lucicutia,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1805,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1806,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,"(Dana, 1849)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1807,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,8,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1808,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,5,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1809,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,7,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Brodsky, 1950",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1810,present
IYS:GoA2020_Stn:21:bongo:Net1,C1,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,2,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1811,present
IYS:GoA2020_Stn:21:bongo:Net1,C2,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,7,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1812,present
IYS:GoA2020_Stn:21:bongo:Net1,C3,NA,Metridia,urn:lsid:marinespecies.org:taxname:104190,7,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1813,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Krøyer, 1848)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1814,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Neocalanus plumchrus,urn:lsid:marinespecies.org:taxname:196772,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"(Marukawa, 1921)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1815,present
IYS:GoA2020_Stn:21:bongo:Net1,C1,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1816,present
IYS:GoA2020_Stn:21:bongo:Net1,C2,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1817,present
IYS:GoA2020_Stn:21:bongo:Net1,C3,NA,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,4,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,"Sars G.O., 1925",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1818,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,19,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Fol, 1872",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1819,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,3,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Farran, 1908",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1820,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,14,NA,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Claus, 1866",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1821,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,15,sp. inc.,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Baird, 1843",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1822,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Oithona,urn:lsid:marinespecies.org:taxname:106485,50,sp. inc.,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,"Baird, 1843",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1823,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,2,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Wolfenden, 1905",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1824,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"(Claus, 1863)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1825,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,9,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1826,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,7,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,"Boeck, 1865",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1827,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1828,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,M,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1829,present
IYS:GoA2020_Stn:21:bongo:Net1,C6,F,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,4,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Frost, 1989",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1830,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,4,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1831,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,M,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,5,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1832,present
IYS:GoA2020_Stn:21:bongo:Net1,C2,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,1,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1833,present
IYS:GoA2020_Stn:21:bongo:Net1,C3,NA,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1834,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,F,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,3,sp. inc.,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,"Boeck, 1872",Genus,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1835,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,"Giesbrecht, 1902",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1836,present
IYS:GoA2020_Stn:21:bongo:Net1,C4,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,7,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1837,present
IYS:GoA2020_Stn:21:bongo:Net1,C5,NA,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,6,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,"(Brady, 1883)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1838,present
IYS:GoA2020_Stn:21:bongo:Net1,trochophore,NA, ,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1839,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Aequorea victoria,urn:lsid:marinespecies.org:taxname:283998,1,NA,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,"(Murbach & Shearer, 1902)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1840,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Doliolidae,urn:lsid:marinespecies.org:taxname:137215,2,sp. inc.,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,"Bronn, 1862",Family,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1841,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,167,NA,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,"(Möbius, 1875)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1842,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,M,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1843,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,F,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,2,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1844,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,1,NA,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Lohmann, 1892",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1845,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,25,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,"(Verrill, 1873)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1846,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,9,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Alvariño, 1962)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1847,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Rhynchonereella angelini,urn:lsid:marinespecies.org:taxname:416504,1,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Rhynchonereella,"(Kinberg, 1866)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1848,present
IYS:GoA2020_Stn:21:bongo:Net1,NA,NA,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,3,NA,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,"Steenstrup, 1849",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net1:zocc:1849,present
IYS:GoA2020_Stn:21:bongo:Net2:G58,NA, ,Phronima,urn:lsid:marinespecies.org:taxname:101804,1,sp. inc.,Animalia,Arthropoda,Malacostraca,Amphipoda,Phronimidae,Phronima,"Latreille, 1802",Genus,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G58:zocc:3834,present
IYS:GoA2020_Stn:21:bongo:Net2:G59,NA, ,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G59:zocc:3835,present
IYS:GoA2020_Stn:21:bongo:Net2:G59,NA, ,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,"Eschscholtz, 1829",Order,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G59:zocc:3836,present
IYS:GoA2020_Stn:21:bongo:Net2:G60,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G60:zocc:3837,present
IYS:GoA2020_Stn:21:bongo:Net2:G60,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G60:zocc:3838,present
IYS:GoA2020_Stn:21:bongo:Net2:G60,NA, ,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,"Hansen, 1911",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G60:zocc:3839,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3840,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3841,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3842,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3843,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3844,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3845,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3846,present
IYS:GoA2020_Stn:21:bongo:Net2:G61,NA, ,Pseudosagitta lyra,urn:lsid:marinespecies.org:taxname:105444,1,NA,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,"(Krohn, 1853)",Species,NA,NA,-80.0,PreservedSpecimen,IYS:GoA2020_Stn:21:bongo:Net2:G61:zocc:3847,present
IYS:GoA2020_Stn:22:bongo:Net1,NA,NA,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,6,NA,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,"(O. F. Müller, 1776)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:22:bongo:Net1:zocc:1850,present
IYS:GoA2020_Stn:22:bongo:Net1,NA,NA,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,5,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,"(Chun, 1897)",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:22:bongo:Net1:zocc:1851,present
IYS:GoA2020_Stn:22:bongo:Net1,C5,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,12,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:22:bongo:Net1:zocc:1852,present
IYS:GoA2020_Stn:22:bongo:Net1,C6,F,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,15,NA,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,"Giesbrecht, 1893",Species,NA,NA,Formalin,PreservedSpecimen,IYS:GoA2020_Stn:22:bongo:Net1:zocc:1853,present
