eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-1,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,12,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,12,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:15.0:bongo:Net2,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4,IYS:GoA2020_Stn:15.0:bongo:Net2:G52-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,14,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,28,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,32,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,46,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,48,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-5:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,48,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:16.0:bongo:Net2,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6,IYS:GoA2020_Stn:16.0:bongo:Net2:G57-6:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,50,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G58,IYS:GoA2020_Stn:21.0:bongo:Net2:G58:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G58,IYS:GoA2020_Stn:21.0:bongo:Net2:G58:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G58,IYS:GoA2020_Stn:21.0:bongo:Net2:G58:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G58,IYS:GoA2020_Stn:21.0:bongo:Net2:G58:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,16.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,15,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G59-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,33,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,11,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,13,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G60-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,15,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-1:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,36,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-2:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-3:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,38,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-4:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,40,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-5:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,43,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-6,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-6:minLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
IYS:GoA2020_Stn:21.0:bongo:Net2,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-6,IYS:GoA2020_Stn:21.0:bongo:Net2:G61-6:maxLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
