eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceRemarks
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1919,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,4,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1920,present,Metridia,urn:lsid:marinespecies.org:taxname:104190,11,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1921,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1922,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,5,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1923,present,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,9,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1924,present,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,3,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1925,present,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,15,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1926,present,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,29,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1927,present,Oithona,urn:lsid:marinespecies.org:taxname:106485,1,"Baird, 1843",Genus,accepted,C4,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1928,present,Oithona,urn:lsid:marinespecies.org:taxname:106485,30,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1929,present,Paracalanus indicus,urn:lsid:marinespecies.org:taxname:104683,1,"Wolfenden, 1905",Species,accepted,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1930,present,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685,1,"(Claus, 1863)",Species,alternate representation,C6,F,104196,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1931,present,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,5,"Boeck, 1865",Genus,accepted,C5,NA,104093,Animalia,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1932,present,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,16,"Frost, 1989",Species,accepted,C6,M,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1933,present,Pseudocalanus moultoni,urn:lsid:marinespecies.org:taxname:157678,87,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1934,present,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,13,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1935,present,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,4,"Frost, 1989",Species,accepted,C6,M,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1936,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,5,"Boeck, 1872",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1937,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,29,"Boeck, 1872",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1938,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,34,"Boeck, 1872",Genus,accepted,C5,F,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1939,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,32,"Boeck, 1872",Genus,accepted,C5,M,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1940,present,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,3,"Boeck, 1872",Genus,accepted,C2,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1941,present,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,2,"Giesbrecht, 1902",Species,accepted,C6,F,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1942,present,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C5,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1943,present,Racovitzanus,urn:lsid:marinespecies.org:taxname:104227,1,"Giesbrecht, 1902",Genus,accepted,C3,NA,104103,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1944,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,6,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1945,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C4,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1946,present,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,3,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1947,present,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,1,"Eschscholtz, 1829",Order,accepted,larval colony,NA,19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1948,present,Spinocalanus brevicaudatus,urn:lsid:marinespecies.org:taxname:104848,1,"Brodsky, 1950",Species,accepted,C6,F,104236,Animalia,Arthropoda,Hexanauplia,Calanoida,Spinocalanidae,Spinocalanus,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1949,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,<1mm,NA,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1950,present,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,1,"(Giesbrecht, 1891)",Species,accepted,C5,NA,128691,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oncaeidae,Triconia,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1951,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,54,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1952,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,8,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1953,present,Pseudosagitta scrippsae,urn:lsid:marinespecies.org:taxname:266259,2,"(Alvariño, 1962)",Species,unaccepted,NA,NA,105409,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,NA
IYS:GoA2020_Stn:P,IYS:GoA2020_Stn:P:bongo_occ:1954,present,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,2,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1955,present,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,6,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1956,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,5,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1957,present,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,2,"(Phipps, 1774)",Species,accepted,NA,NA,137793,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1958,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,15,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1959,present,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,81,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1960,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,1,"Hansen, 1911",Species,accepted,NA,NA,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1961,present,Lophothrix frontalis,urn:lsid:marinespecies.org:taxname:104779,1,"Giesbrecht, 1895",Species,accepted,C6,F,104225,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Lophothrix,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1962,present,Lophothrix frontalis,urn:lsid:marinespecies.org:taxname:104779,1,"Giesbrecht, 1895",Species,accepted,C6,M,104225,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Lophothrix,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1963,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,4,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1964,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,39,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1965,present,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,2,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1966,present,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,4,"(Esterly, 1913)",Species,accepted,C6,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1967,present,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,38,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1968,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,NA,M,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1969,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,1,"Brandt, 1851",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1970,present,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,3,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1971,present,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,1,"(Lilljeborg, 1853)",Species,alternate representation,C4,NA,104108,Animalia,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1972,present,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,1,"(Lilljeborg, 1853)",Species,alternate representation,C6,F,104108,Animalia,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1973,present,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,1,"Bradford, 1971",Species,accepted,C4,NA,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1974,present,Aetideus divergens,urn:lsid:marinespecies.org:taxname:346076,1,"Bradford, 1971",Species,accepted,C5,F,104112,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1975,present,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,18,"Frost, 1974",Species,accepted,C4,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1976,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,50,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1977,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,85,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1978,present,Calanus,urn:lsid:marinespecies.org:taxname:104152,69,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1979,present,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,5,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1980,present,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,3,"Frost & Fleminger, 1968",Species,accepted,C6,F,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1981,present,Clausocalanus parapergens,urn:lsid:marinespecies.org:taxname:104507,1,"Frost & Fleminger, 1968",Species,accepted,C6,M,104161,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1982,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,4,"Giesbrecht, 1888",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1983,present,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,1,"Giesbrecht, 1888",Genus,accepted,C5,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1984,present,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,1,NA,Species,unaccepted,NA,NA,127533,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1985,present,Ctenocalanus,urn:lsid:marinespecies.org:taxname:104162,1,"Giesbrecht, 1888",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1986,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,5,"Giesbrecht, 1888",Species,accepted,C6,F,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1987,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,4,"Giesbrecht, 1888",Species,accepted,C5,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1988,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,7,"Giesbrecht, 1888",Species,accepted,C4,NA,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1989,present,Ctenocalanus vanus,urn:lsid:marinespecies.org:taxname:104510,1,"Giesbrecht, 1888",Species,accepted,C6,M,104162,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Ctenocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1990,present,Cymatiidae,urn:lsid:marinespecies.org:taxname:196332,1,"Iredale, 1913",Family,accepted,veliger,NA,14777,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cymatiidae,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1991,present,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,2,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1992,present,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1993,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,4,"Dana, 1852",Family,accepted,calyptopsis,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1994,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,12,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1995,present,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,"Dana, 1852",Family,accepted,nauplius,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1996,present,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,7,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1997,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,1,"Campbell, 1930",Species,unaccepted,C5,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1998,present,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,1,"(Wolfenden, 1905)",Species,unaccepted,C5,F,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:1999,present,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2000,present,Gastropoda,urn:lsid:marinespecies.org:taxname:101,2,"Cuvier, 1795",Class,accepted,veliger,NA,51,Animalia,Mollusca,Gastropoda,NA,NA,NA,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2001,present,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,1,"(Giesbrecht, 1889)",Species,accepted,C4,NA,104179,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2002,present,Heterostylites longicornis,urn:lsid:marinespecies.org:taxname:104586,1,"(Giesbrecht, 1889)",Species,accepted,C6,F,104179,Animalia,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2003,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,29,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2004,present,Mesocalanus tenuicornis,urn:lsid:marinespecies.org:taxname:104468,1,"(Dana, 1849)",Species,accepted,C6,M,104153,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Mesocalanus,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2005,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,15,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2006,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,21,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2007,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,5,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
IYS:GoA2020_Stn:P PRIME,IYS:GoA2020_Stn:P PRIME:bongo_occ:2008,present,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,1,"Brodsky, 1950",Species,accepted,C6,M,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
