eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum,samplingProtocol,occurrenceID,occurrenceStatus,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonomicRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,organismQuantity,organismQuantityType,basisOfRecord,associatedTaxa,institutionCode,collectionCode,catalogNumber,preparations
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,5,stomachs,HumanObservation,, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:pr1,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",accepted,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:pr2,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,"Latreille, 1823",accepted,Genus,101417,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:pr3,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:pr4,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",accepted,Species,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:1:pr5,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:2,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:2,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:2,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:2:pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:2,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:2:pr3,present,Coelenterata,urn:lsid:marinespecies.org:taxname:152230,NA,nomen nudum,Phylum,2,Animalia,Coelenterata,NA,NA,NA,NA,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:3,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:3:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:4,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:4:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus keta:4,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus keta:4:pr1,present,Sergestes pacificus,urn:lsid:marinespecies.org:taxname:585590,"Stimpson, 1860",unaccepted,Species,106829,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus keta:4, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus nerka:1:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus nerka:1:pr1,present,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn12:trawl1:Oncorhynchus nerka:1,GoA2019_Stn12,2019-02-24T21:48:00Z,49.685,-147.515,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn12:trawl1:Oncorhynchus nerka:1:pr2,present,Symbolophorus californiensis,urn:lsid:marinespecies.org:taxname:272733,"(Eigenmann & Eigenmann, 1889)",accepted,Species,125833,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Symbolophorus,NA,NA,NA,prey of: GoA2019_Stn12:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn13:trawl1:Oncorhynchus keta:1,GoA2019_Stn13,2019-02-25T07:05:00Z,50.685,-147.52,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn13:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn13:trawl1:Oncorhynchus keta:1,GoA2019_Stn13,2019-02-25T07:05:00Z,50.685,-147.52,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn13:trawl1:Oncorhynchus keta:1:pr1,present,Coelenterata,urn:lsid:marinespecies.org:taxname:152230,NA,nomen nudum,Phylum,2,Animalia,Coelenterata,NA,NA,NA,NA,NA,NA,NA,prey of: GoA2019_Stn13:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1,GoA2019_Stn13,2019-02-25T07:05:00Z,50.685,-147.52,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn13:trawl1:Oncorhynchus nerka:1:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn13:trawl1:Oncorhynchus nerka:1,GoA2019_Stn13,2019-02-25T07:05:00Z,50.685,-147.52,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn13:trawl1:Oncorhynchus nerka:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn13:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus keta:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,2,stomachs,HumanObservation,, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus keta:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn14:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus keta:2,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,2,stomachs,HumanObservation,, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus keta:2,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn14:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus kisutch:1:p,NA,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus kisutch:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn14:trawl1:Oncorhynchus kisutch:1, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:1:p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:1,GoA2019_Stn14,2019-02-25T15:55:00Z,51.693333333333335,-147.53666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:1:pr1,present,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,accepted,Superclass,1828,Animalia,Chordata,NA,NA,NA,NA,NA,NA,NA,prey of: GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:1, , , , 
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn15,2019-02-26T00:07:00Z,52.696666666666665,-147.51166666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn15:trawl1:Oncorhynchus kisutch:1:p,NA,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn15,2019-02-26T00:07:00Z,52.696666666666665,-147.51166666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn15:trawl1:Oncorhynchus kisutch:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn15:trawl1:Oncorhynchus kisutch:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus keta:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,2,stomachs,HumanObservation,, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus keta:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus keta:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,3,stomachs,HumanObservation,, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus keta:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus keta:2:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus keta:2, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:1:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,9,stomachs,HumanObservation,, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:1:pr1,present,Tomopteris,urn:lsid:marinespecies.org:taxname:129715,"Eschscholtz, 1825",accepted,Genus,958,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:1:pr2,present,Sergestes pacificus,urn:lsid:marinespecies.org:taxname:585590,"Stimpson, 1860",unaccepted,Species,106829,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:1:pr3,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",accepted,Species,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:1,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:1:pr4,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:1, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:2:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,3,stomachs,HumanObservation,, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:2:pr1,present,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,accepted,Superclass,1828,Animalia,Chordata,NA,NA,NA,NA,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:2, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:2:pr2,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:2, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:2,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:2:pr3,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:2, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:3,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:3:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,2,stomachs,HumanObservation,, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:3,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:3:pr1,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:3, , , , 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:3,GoA2019_Stn16,2019-02-26T08:15:00Z,53.69833333333333,-147.49666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn16:trawl1:Oncorhynchus nerka:3:pr2,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn16:trawl1:Oncorhynchus nerka:3, , , , 
GoA2019_Stn17:trawl1:Oncorhynchus keta:1,GoA2019_Stn17,2019-02-26T16:13:00Z,54.69166666666667,-147.50333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn17:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn17:trawl1:Oncorhynchus keta:2,GoA2019_Stn17,2019-02-26T16:13:00Z,54.69166666666667,-147.50333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn17:trawl1:Oncorhynchus keta:2:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn17:trawl1:Oncorhynchus nerka:1,GoA2019_Stn17,2019-02-26T16:13:00Z,54.69166666666667,-147.50333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn17:trawl1:Oncorhynchus nerka:1:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn19:trawl1:Oncorhynchus keta:1,GoA2019_Stn19,2019-02-27T09:02:00Z,56.685,-147.51,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn19:trawl1:Oncorhynchus keta:1:p,NA,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,1,stomachs,HumanObservation,, , , , 
GoA2019_Stn19:trawl1:Oncorhynchus keta:1,GoA2019_Stn19,2019-02-27T09:02:00Z,56.685,-147.51,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn19:trawl1:Oncorhynchus keta:1:pr1,present,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,"Brandt, 1851",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,NA,NA,prey of: GoA2019_Stn19:trawl1:Oncorhynchus keta:1, , , , 
GoA2019_Stn22:trawl1:Oncorhynchus nerka:1,GoA2019_Stn22,2019-02-28T07:51:00Z,56.65,-142.97833333333332,NA,NA,NA,sample,HumanObservation,EPSG:4326, ,GoA2019_Stn22:trawl1:Oncorhynchus nerka:1:p,NA,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,9,stomachs,HumanObservation,, , , , 
