measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.406189555,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,517,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.558375635,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,27,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.233502538,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,197,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.234749035,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.173745174,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,777,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,9.12,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,5,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,3.6,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-pr2:Mass,Mass,NA,4.83,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:3-pr3:Mass,Mass,NA,0.69,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.324675325,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,54.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.324675325,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1386,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus keta:4-pr1:Mass,Mass,NA,4.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.121076233,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,39.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.121076233,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,669,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,7.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,7.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.014138817,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,41.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.014138817,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,778,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,7.89,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,6.32,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-pr2:Mass,Mass,NA,0.39,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn32:trawl1:Oncorhynchus kisutch:2-pr3:Mass,Mass,NA,1.18,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,3.607938719,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,31.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,14.43175487,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,359,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,51.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-pr1:Mass,Mass,NA,10.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-pr2:Mass,Mass,NA,33.63,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-pr3:Mass,Mass,NA,3.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus gorbuscha:1-pr4:Mass,Mass,NA,4.58,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.398268398,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,42.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.787878788,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,825,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,2.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,23,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,7,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,1.15,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,19.55,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.850181598,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,36.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,5.951271186,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,472,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,8.43,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,28.09,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-p:Stomachs examined,Stomachs examined, ,7,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-pr1:Mass,Mass,NA,15.45,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-pr2:Mass,Mass,NA,0.84,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-pr3:Mass,Mass,NA,2.81,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:2-pr4:Mass,Mass,NA,0.56,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.174238278,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,52.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.219667944,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1566,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,5.73,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,19.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-p:Stomachs examined,Stomachs examined, ,7,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-pr1:Mass,Mass,NA,3.82,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-pr2:Mass,Mass,NA,1.91,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta:3-pr3:Mass,Mass,NA,7.64,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,1.93498452,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,38.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,1.93498452,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,646,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,12.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:1-pr1:Mass,Mass,NA,12.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,2.672413793,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,10.68965517,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,957,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,102.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-p:Stomachs examined,Stomachs examined, ,4,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-pr1:Mass,Mass,NA,15.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch:2-pr2:Mass,Mass,NA,86.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,2.219626168,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,34.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,2.219626168,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,428,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,9.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:1-pr1:Mass,Mass,NA,9.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.175131926,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,53.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.350263852,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,1516,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,3.19,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,5.31,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p:Stomachs examined,Stomachs examined, ,2,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-pr1:Mass,Mass,NA,0.53,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta:1-pr2:Mass,Mass,NA,1.59,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.479302832,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,44.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.479302832,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,918,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Mass digested food (unidentified),Mass digested food (unidentified),http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,NA,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Mass stomach content,Mass stomach content,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p:Stomachs examined,Stomachs examined, ,1,stomachs,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-pr1:Mass,Mass,NA,4.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Comparative Feeding Index (CFI),Comparative Feeding Index (CFI), ,0.826380368,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Forklength,Forklength,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,31,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Gut Fullness Index (GFI),Gut Fullness Index (GFI), ,0.826380368,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p:Mass,Mass,http://vocab.nerc.ac.uk/collection/P24/current/NMASS/,326,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
