eventID,occurrenceID,occurrenceStatus,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonomicRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,basisOfRecord,organismQuantity,organismQuantityType
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,2,stomachs
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn34:trawl1:Oncorhynchus keta:1,GoA2019_Stn34:trawl1:Oncorhynchus keta:1-pr2,present,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,HumanObservation,NA,NA
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1,GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn34:trawl1:Oncorhynchus nerka:1,GoA2019_Stn34:trawl1:Oncorhynchus nerka:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-p,present,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-pr1,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn35:trawl1:Oncorhynchus gorbuscha:1-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,5,stomachs
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:1,GoA2019_Stn35:trawl1:Oncorhynchus keta:1-pr3,present,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,"Verrill, 1873",unaccepted,Species,105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35:trawl1:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,9,stomachs
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35:trawl1:Oncorhynchus keta:2-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:2,GoA2019_Stn35:trawl1:Oncorhynchus keta:2-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35:trawl1:Oncorhynchus keta:3-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,9,stomachs
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35:trawl1:Oncorhynchus keta:3-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35:trawl1:Oncorhynchus keta:3-pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,NA,NA
GoA2019_Stn35:trawl1:Oncorhynchus keta:4,GoA2019_Stn35:trawl1:Oncorhynchus keta:4-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-p,present,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr1,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,"Latreille, 1823",accepted,Genus,101417,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,HumanObservation,NA,NA
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr2,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,NA,NA
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1-pr3,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn36:trawl1:Oncorhynchus keta:1,GoA2019_Stn36:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,2,stomachs
GoA2019_Stn36:trawl1:Oncorhynchus keta:2,GoA2019_Stn36:trawl1:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,4,stomachs
GoA2019_Stn36:trawl1:Oncorhynchus keta:2,GoA2019_Stn36:trawl1:Oncorhynchus keta:2-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn36:trawl1:Oncorhynchus keta:3,GoA2019_Stn36:trawl1:Oncorhynchus keta:3-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,2,stomachs
GoA2019_Stn36:trawl1:Oncorhynchus keta:3,GoA2019_Stn36:trawl1:Oncorhynchus keta:3-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn37:trawl1:Oncorhynchus keta:1,GoA2019_Stn37:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn37:trawl1:Oncorhynchus keta:1,GoA2019_Stn37:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn37:trawl1:Oncorhynchus kisutch:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1,GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,2,stomachs
GoA2019_Stn37:trawl1:Oncorhynchus nerka:1,GoA2019_Stn37:trawl1:Oncorhynchus nerka:1-pr1,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2,GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,4,stomachs
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2,GoA2019_Stn37:trawl1:Oncorhynchus nerka:2-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn38:trawl1:Oncorhynchus keta:1,GoA2019_Stn38:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,3,stomachs
GoA2019_Stn38:trawl1:Oncorhynchus keta:1,GoA2019_Stn38:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn38:trawl1:Oncorhynchus keta:1,GoA2019_Stn38:trawl1:Oncorhynchus keta:1-pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,NA,NA
GoA2019_Stn39:trawl1:Oncorhynchus keta:1,GoA2019_Stn39:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn39:trawl1:Oncorhynchus keta:1,GoA2019_Stn39:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn39:trawl1:Oncorhynchus keta:1,GoA2019_Stn39:trawl1:Oncorhynchus keta:1-pr2,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,NA,NA
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-p,present,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-pr1,present,Pisces,urn:lsid:marinespecies.org:taxname:11676,NA,accepted,Superclass,1828,Animalia,Chordata,NA,NA,NA,NA,HumanObservation,NA,NA
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-pr2,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,"Latreille, 1823",accepted,Genus,101417,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,HumanObservation,NA,NA
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-pr3,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40:trawl1:Oncorhynchus nerka:1-pr4,present,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,"(Phipps, 1774)",accepted,Species,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,HumanObservation,NA,NA
GoA2019_Stn42:trawl1:Oncorhynchus keta:1,GoA2019_Stn42:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn42:trawl1:Oncorhynchus keta:1,GoA2019_Stn42:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn42:trawl1:Oncorhynchus keta:1,GoA2019_Stn42:trawl1:Oncorhynchus keta:1-pr2,present,Coelenterata,urn:lsid:marinespecies.org:taxname:152230,NA,nomen nudum,Phylum,2,Animalia,Coelenterata,NA,NA,NA,NA,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus keta:1,GoA2019_Stn43:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43:trawl1:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,3,stomachs
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43:trawl1:Oncorhynchus keta:2-pr1,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",accepted,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43:trawl1:Oncorhynchus keta:2-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43:trawl1:Oncorhynchus keta:2-pr3,present,Cephalopoda,urn:lsid:marinespecies.org:taxname:11707,"Cuvier, 1795",accepted,Class,51,Animalia,Mollusca,Cephalopoda,NA,NA,NA,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn43:trawl1:Oncorhynchus kisutch:1-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn43:trawl1:Oncorhynchus kisutch:1-pr1,present,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",accepted,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2-p,present,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2-pr1,present,Hyperia,urn:lsid:marinespecies.org:taxname:101796,"Latreille, 1823",accepted,Genus,101417,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,HumanObservation,NA,NA
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:1,GoA2019_Stn44:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,4,stomachs
GoA2019_Stn44:trawl1:Oncorhynchus keta:1,GoA2019_Stn44:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44:trawl1:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,4,stomachs
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44:trawl1:Oncorhynchus keta:2-pr1,present,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",accepted,Species,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44:trawl1:Oncorhynchus keta:2-pr2,present,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44:trawl1:Oncorhynchus keta:2-pr3,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44:trawl1:Oncorhynchus keta:2-pr4,present,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",accepted,Species,137233,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:3,GoA2019_Stn44:trawl1:Oncorhynchus keta:3-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,1,stomachs
GoA2019_Stn44:trawl1:Oncorhynchus keta:3,GoA2019_Stn44:trawl1:Oncorhynchus keta:3-pr1,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,NA,NA
GoA2019_Stn44:trawl1:Oncorhynchus keta:3,GoA2019_Stn44:trawl1:Oncorhynchus keta:3-pr2,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-p,present,Oncorhynchus gorbuscha,urn:lsid:marinespecies.org:taxname:127182,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,2,stomachs
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr1,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",accepted,Species,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr2,present,Primno macropa,urn:lsid:marinespecies.org:taxname:180759,"Guérin-Méneville, 1836",accepted,Species,101806,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,Primno,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1-pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",accepted,Species,137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45:trawl1:Oncorhynchus keta:1-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,21,stomachs
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr1,present,Thysanoessa inspinata,urn:lsid:marinespecies.org:taxname:237872,"Nemoto, 1963",accepted,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr2,present,Coelenterata,urn:lsid:marinespecies.org:taxname:152230,NA,nomen nudum,Phylum,2,Animalia,Coelenterata,NA,NA,NA,NA,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45:trawl1:Oncorhynchus keta:1-pr3,present,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,"Linnaeus, 1767",accepted,Species,137751,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,HumanObservation,NA,NA
GoA2019_Stn45:trawl1:Oncorhynchus keta:2,GoA2019_Stn45:trawl1:Oncorhynchus keta:2-p,present,Oncorhynchus keta,urn:lsid:marinespecies.org:taxname:127183,"(Walbaum, 1792)",accepted,Species,126140,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,HumanObservation,17,stomachs
GoA2019_Stn45:trawl1:Oncorhynchus keta:2,GoA2019_Stn45:trawl1:Oncorhynchus keta:2-pr1,present,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,"(Stebbing, 1888)",accepted,Species,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,HumanObservation,NA,NA
