measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID
GoA2019_Stn14:trawl1:Oncorhynchus keta:FL,fl_cm, ,44.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn14:trawl1:Oncorhynchus keta:mass,mass_g, ,799,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,3.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.4881101376720901,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn14:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn14:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.24405506883604505,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,33,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:mass,mass_g, ,384,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,0.4947916666666667,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn14:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,0.4947916666666667,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:FL,fl_cm, ,74.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:mass,mass_g, ,5076,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:food_mass,food_mass_g, ,29.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:GFI,gfi_percent, ,0.5811662726556344,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn14:trawl1:Oncorhynchus tschawytscha:CFI,cfi_percent_adj, ,0.5811662726556344,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,36.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:mass,mass_g, ,519,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,6.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.252408477842004,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn15:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.252408477842004,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus keta:FL,fl_cm, ,48.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:mass,mass_g, ,1180,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,13.200000000000001,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.11864406779661,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn16:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.559322033898305,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus keta:FL,fl_cm, ,57.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:mass,mass_g, ,2032,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,3.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.1919291338582677,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn16:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.0639763779527559,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:FL,fl_cm, ,45.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:mass,mass_g, ,1021,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,46,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,4.505386875612145,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,9,stomachs, 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.5005985417346828,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:FL,fl_cm, ,51.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:mass,mass_g, ,1539,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,28.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,1.8518518518518519,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.6172839506172839,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:FL,fl_cm, ,38.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:mass,mass_g, ,663,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,8.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,1.2820512820512822,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn16:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn16:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.6410256410256411,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus keta:FL,fl_cm, ,53.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:mass,mass_g, ,1427,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn17:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus keta:FL,fl_cm, ,43.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:mass,mass_g, ,818,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn17:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus nerka:FL,fl_cm, ,51,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn17:trawl1:Oncorhynchus nerka:mass,mass_g, ,1483,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn17:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn17:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn17:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn19:trawl1:Oncorhynchus keta:FL,fl_cm, ,54.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn19:trawl1:Oncorhynchus keta:mass,mass_g, ,1500,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn19:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,3.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn19:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.26,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn19:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn19:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.26,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:FL,fl_cm, ,54.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:mass,mass_g, ,1878,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,160.3,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,8.535676251331205,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,9,stomachs, 
GoA2019_Stn22:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.9484084723701339,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:FL,fl_cm, ,45.9,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:mass,mass_g, ,1072,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,36.4,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,3.3955223880597014,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn22:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn22:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,1.6977611940298507,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn23:trawl1:Oncorhynchus keta:FL,fl_cm, ,52,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn23:trawl1:Oncorhynchus keta:mass,mass_g, ,1364,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn23:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,2.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn23:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.18328445747800587,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn23:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn23:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.18328445747800587,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:FL,fl_cm, ,36.3,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:mass,mass_g, ,479,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:food_mass,food_mass_g, ,4.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:GFI,gfi_percent, ,1.0020876826722338,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn24:trawl1:Oncorhynchus kisutch:CFI,cfi_percent_adj, ,1.0020876826722338,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus keta:FL,fl_cm, ,46.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:mass,mass_g, ,894,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,4.51,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.5044742729306487,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn25:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.25223713646532436,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus keta:FL,fl_cm, ,54,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:mass,mass_g, ,1543,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,7.199999999999999,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.46662346079066747,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn25:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.15554115359688916,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:FL,fl_cm, ,53.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:mass,mass_g, ,1594,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,35.199999999999996,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,2.2082810539523208,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn25:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.7360936846507736,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:FL,fl_cm, ,45.4,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:mass,mass_g, ,1102,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,92.03999999999999,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,8.352087114337568,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn25:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,9,stomachs, 
GoA2019_Stn25:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.9280096793708409,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus keta:FL,fl_cm, ,52.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:mass,mass_g, ,1484,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,23.7,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,1.5970350404312668,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,6,stomachs, 
GoA2019_Stn26:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.2661725067385445,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus keta:FL,fl_cm, ,46.7,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:mass,mass_g, ,959,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,2.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.21897810218978103,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn26:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.10948905109489052,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:FL,fl_cm, ,54,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:mass,mass_g, ,1676,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn26:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:FL,fl_cm, ,43.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:mass,mass_g, ,841,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0.178359096313912,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn26:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn26:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.178359096313912,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus keta:FL,fl_cm, ,27.1,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:mass,mass_g, ,205,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,1.9,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0.926829268292683,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn27:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0.4634146341463415,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:FL,fl_cm, ,44.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:mass,mass_g, ,988,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,48.1,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,4.868421052631579,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,3,stomachs, 
GoA2019_Stn27:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,1.6228070175438596,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:FL,fl_cm, ,33.2,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:mass,mass_g, ,387,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,1.5,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0.3875968992248062,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn27:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn27:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.3875968992248062,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus keta:FL,fl_cm, ,53.6,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:mass,mass_g, ,1454,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus keta:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus keta:n_stomachs,n_stomachs, ,2,stomachs, 
GoA2019_Stn28:trawl1:Oncorhynchus keta:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:FL,fl_cm, ,55.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:mass,mass_g, ,1973,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,0,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn28:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:FL,fl_cm, ,39.5,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:mass,mass_g, ,679,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:food_mass,food_mass_g, ,2.8,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:GFI,gfi_percent, ,0.41237113402061853,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn28:trawl1:Oncorhynchus nerka:n_stomachs,n_stomachs, ,1,stomachs, 
GoA2019_Stn28:trawl1:Oncorhynchus nerka:CFI,cfi_percent_adj, ,0.41237113402061853,percent,http://vocab.nerc.ac.uk/collection/P06/current/UPCT/
GoA2019_Stn29:trawl1:Oncorhynchus keta:FL,fl_cm, ,28.8,cm,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/
GoA2019_Stn29:trawl1:Oncorhynchus keta:mass,mass_g, ,230,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
