eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,minimumDepthInMeters,maximumDepthInMeters,eventRemarks,type,geodeticDatum,samplingProtocol
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn35:trawl1:Oncorhynchus keta:3,GoA2019_Stn35,2019-03-04T16:45:00Z,50.695,-144.53333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36,2019-03-05T01:10:00Z,51.68833333333333,-144.50666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn36:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn36,2019-03-05T01:10:00Z,51.68833333333333,-144.50666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn36:trawl1:Oncorhynchus keta:2,GoA2019_Stn36,2019-03-05T01:10:00Z,51.68833333333333,-144.50666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn36:trawl1:Oncorhynchus keta:3,GoA2019_Stn36,2019-03-05T01:10:00Z,51.68833333333333,-144.50666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn37:trawl1:Oncorhynchus nerka:2,GoA2019_Stn37,2019-03-05T08:59:00Z,52.69166666666667,-144.49333333333334,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn38:trawl1:Oncorhynchus keta:1,GoA2019_Stn38,2019-03-05T16:56:00Z,53.68666666666667,-144.5,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn39:trawl1:Oncorhynchus keta:1,GoA2019_Stn39,2019-03-06T00:55:00Z,54.67,-144.45833333333334,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40,2019-03-06T07:57:00Z,54.65,-143,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40,2019-03-06T07:57:00Z,54.65,-143,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn40:trawl1:Oncorhynchus nerka:1,GoA2019_Stn40,2019-03-06T07:57:00Z,54.65,-143,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn42:trawl1:Oncorhynchus keta:1,GoA2019_Stn42,2019-03-07T00:00:00Z,52.641666666666666,-143.015,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43,2019-03-07T07:57:00Z,51.64666666666667,-143.00666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn43:trawl1:Oncorhynchus keta:2,GoA2019_Stn43,2019-03-07T07:57:00Z,51.64666666666667,-143.00666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn43:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn43,2019-03-07T07:57:00Z,51.64666666666667,-143.00666666666666,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44,2019-03-07T16:30:00Z,50.638333333333335,-142.97333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44,2019-03-07T16:30:00Z,50.638333333333335,-142.97333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn44:trawl1:Oncorhynchus keta:2,GoA2019_Stn44,2019-03-07T16:30:00Z,50.638333333333335,-142.97333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn44:trawl1:Oncorhynchus keta:3,GoA2019_Stn44,2019-03-07T16:30:00Z,50.638333333333335,-142.97333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn44:trawl1:Oncorhynchus keta:3,GoA2019_Stn44,2019-03-07T16:30:00Z,50.638333333333335,-142.97333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus gorbuscha:1,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus keta:1,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus keta:2,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus keta:2,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn45:trawl1:Oncorhynchus keta:2,GoA2019_Stn45,2019-03-08T01:17:00Z,49.655,-142.95333333333335,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn46,2019-03-08T11:02:00Z,48.678333333333335,-142.95833333333334,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn46:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn46,2019-03-08T11:02:00Z,48.678333333333335,-142.95833333333334,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn46:trawl1:Oncorhynchus keta:2,GoA2019_Stn46,2019-03-08T11:02:00Z,48.678333333333335,-142.95833333333334,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn47:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn47,2019-03-08T19:20:00Z,48.678333333333335,-141.46,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus keta:2,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn48:trawl1:Oncorhynchus kisutch:2,GoA2019_Stn48,2019-03-09T04:39:00Z,49.68666666666667,-141.475,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn49:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn49,2019-03-09T13:05:00Z,50.678333333333335,-141.47333333333333,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn51,2019-03-10T05:28:00Z,52.68666666666667,-141.48166666666665,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn51:trawl1:Oncorhynchus kisutch:1,GoA2019_Stn51,2019-03-10T05:28:00Z,52.68666666666667,-141.48166666666665,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn52:trawl1:Oncorhynchus nerka:2,GoA2019_Stn52,2019-03-10T13:53:00Z,53.666666666666664,-141.46666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn54:trawl1:Oncorhynchus nerka:2,GoA2019_Stn54,2019-03-11T10:16:00Z,52.663333333333334,-139.96666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
GoA2019_Stn54:trawl1:Oncorhynchus nerka:4,GoA2019_Stn54,2019-03-11T10:16:00Z,52.663333333333334,-139.96666666666667,NA,NA,NA,sample,HumanObservation,EPSG:4326, 
