eventID,occurrenceID,occurrenceStatus,organismQuantity,organismQuantityType,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,lifeStage,sex,occurrenceRemarks,identificationQualifier
IYS:GoA2020_Stn16:trawl:sample:3147,IYS:GoA2020_Stn16:trawl:sample:3147:occ-3147,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3148,IYS:GoA2020_Stn16:trawl:sample:3148:occ-3148,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3149,IYS:GoA2020_Stn16:trawl:sample:3149:occ-3149,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3150,IYS:GoA2020_Stn16:trawl:sample:3150:occ-3150,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3151,IYS:GoA2020_Stn16:trawl:sample:3151:occ-3151,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3152,IYS:GoA2020_Stn16:trawl:sample:3152:occ-3152,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3153,IYS:GoA2020_Stn16:trawl:sample:3153:occ-3153,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3154,IYS:GoA2020_Stn16:trawl:sample:3154:occ-3154,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3155,IYS:GoA2020_Stn16:trawl:sample:3155:occ-3155,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3156,IYS:GoA2020_Stn16:trawl:sample:3156:occ-3156,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3157,IYS:GoA2020_Stn16:trawl:sample:3157:occ-3157,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3158,IYS:GoA2020_Stn16:trawl:sample:3158:occ-3158,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3159,IYS:GoA2020_Stn16:trawl:sample:3159:occ-3159,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3160,IYS:GoA2020_Stn16:trawl:sample:3160:occ-3160,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3161,IYS:GoA2020_Stn16:trawl:sample:3161:occ-3161,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3162,IYS:GoA2020_Stn16:trawl:sample:3162:occ-3162,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3163,IYS:GoA2020_Stn16:trawl:sample:3163:occ-3163,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3164,IYS:GoA2020_Stn16:trawl:sample:3164:occ-3164,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3165,IYS:GoA2020_Stn16:trawl:sample:3165:occ-3165,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3166,IYS:GoA2020_Stn16:trawl:sample:3166:occ-3166,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3167,IYS:GoA2020_Stn16:trawl:sample:3167:occ-3167,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3168,IYS:GoA2020_Stn16:trawl:sample:3168:occ-3168,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3169,IYS:GoA2020_Stn16:trawl:sample:3169:occ-3169,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3170,IYS:GoA2020_Stn16:trawl:sample:3170:occ-3170,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3171,IYS:GoA2020_Stn16:trawl:sample:3171:occ-3171,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3172,IYS:GoA2020_Stn16:trawl:sample:3172:occ-3172,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3173,IYS:GoA2020_Stn16:trawl:sample:3173:occ-3173,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3174,IYS:GoA2020_Stn16:trawl:sample:3174:occ-3174,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3175,IYS:GoA2020_Stn16:trawl:sample:3175:occ-3175,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3176,IYS:GoA2020_Stn16:trawl:sample:3176:occ-3176,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3177,IYS:GoA2020_Stn16:trawl:sample:3177:occ-3177,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3178,IYS:GoA2020_Stn16:trawl:sample:3178:occ-3178,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3179,IYS:GoA2020_Stn16:trawl:sample:3179:occ-3179,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3180,IYS:GoA2020_Stn16:trawl:sample:3180:occ-3180,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3181,IYS:GoA2020_Stn16:trawl:sample:3181:occ-3181,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3182,IYS:GoA2020_Stn16:trawl:sample:3182:occ-3182,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3183,IYS:GoA2020_Stn16:trawl:sample:3183:occ-3183,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3184,IYS:GoA2020_Stn16:trawl:sample:3184:occ-3184,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3185,IYS:GoA2020_Stn16:trawl:sample:3185:occ-3185,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3186,IYS:GoA2020_Stn16:trawl:sample:3186:occ-3186,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3187,IYS:GoA2020_Stn16:trawl:sample:3187:occ-3187,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3188,IYS:GoA2020_Stn16:trawl:sample:3188:occ-3188,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3189,IYS:GoA2020_Stn16:trawl:sample:3189:occ-3189,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3190,IYS:GoA2020_Stn16:trawl:sample:3190:occ-3190,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3191,IYS:GoA2020_Stn16:trawl:sample:3191:occ-3191,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3192,IYS:GoA2020_Stn16:trawl:sample:3192:occ-3192,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3193,IYS:GoA2020_Stn16:trawl:sample:3193:occ-3193,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3194,IYS:GoA2020_Stn16:trawl:sample:3194:occ-3194,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3195,IYS:GoA2020_Stn16:trawl:sample:3195:occ-3195,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3196,IYS:GoA2020_Stn16:trawl:sample:3196:occ-3196,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3197,IYS:GoA2020_Stn16:trawl:sample:3197:occ-3197,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3198,IYS:GoA2020_Stn16:trawl:sample:3198:occ-3198,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3199,IYS:GoA2020_Stn16:trawl:sample:3199:occ-3199,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3200,IYS:GoA2020_Stn16:trawl:sample:3200:occ-3200,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3201,IYS:GoA2020_Stn16:trawl:sample:3201:occ-3201,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3202,IYS:GoA2020_Stn16:trawl:sample:3202:occ-3202,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3203,IYS:GoA2020_Stn16:trawl:sample:3203:occ-3203,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3204,IYS:GoA2020_Stn16:trawl:sample:3204:occ-3204,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3205,IYS:GoA2020_Stn16:trawl:sample:3205:occ-3205,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3206,IYS:GoA2020_Stn16:trawl:sample:3206:occ-3206,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3207,IYS:GoA2020_Stn16:trawl:sample:3207:occ-3207,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3208,IYS:GoA2020_Stn16:trawl:sample:3208:occ-3208,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3209,IYS:GoA2020_Stn16:trawl:sample:3209:occ-3209,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3210,IYS:GoA2020_Stn16:trawl:sample:3210:occ-3210,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3211,IYS:GoA2020_Stn16:trawl:sample:3211:occ-3211,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3212,IYS:GoA2020_Stn16:trawl:sample:3212:occ-3212,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3213,IYS:GoA2020_Stn16:trawl:sample:3213:occ-3213,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3214,IYS:GoA2020_Stn16:trawl:sample:3214:occ-3214,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3215,IYS:GoA2020_Stn16:trawl:sample:3215:occ-3215,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3216,IYS:GoA2020_Stn16:trawl:sample:3216:occ-3216,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3217,IYS:GoA2020_Stn16:trawl:sample:3217:occ-3217,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3218,IYS:GoA2020_Stn16:trawl:sample:3218:occ-3218,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3219,IYS:GoA2020_Stn16:trawl:sample:3219:occ-3219,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3220,IYS:GoA2020_Stn16:trawl:sample:3220:occ-3220,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl:sample:3221,IYS:GoA2020_Stn16:trawl:sample:3221:occ-3221,present,1,individual,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,271040,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,NA,NA,NA,NA
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:occ-131,present,NA,individuals,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,13553,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA,NA,NA,NA
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:occ-132,present,NA,individuals,Hormiphora cucumis,urn:lsid:marinespecies.org:taxname:106382,"(Mertens, 1833)",accepted,Species,106344,Animalia,Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Hormiphora,NA,NA,NA,NA
