eventID,scientificName,scientificNameID,organismQuantity,scientificAuthorityName,taxonRank,taxonomicStatus,lifeStage,sex,parentNameUsageID,kingdom,phylum,class,order,family,genus,occurrenceID,occurrenceStatus
IYS:GoA2019_Stn24,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,2,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn24:bongo_occ:1920,present
IYS:GoA2019_Stn25,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,16,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn25:bongo_occ:1921,present
IYS:GoA2019_Stn25,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,3,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn25:bongo_occ:1922,present
IYS:GoA2019_Stn25,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,1,"(Phipps, 1774)",Species,accepted,NA,NA,137793,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,IYS:GoA2019_Stn25:bongo_occ:1923,present
IYS:GoA2019_Stn25,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,1,"Stebbing, 1888",Species,accepted,NA,NA,101603,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS:GoA2019_Stn25:bongo_occ:1924,present
IYS:GoA2019_Stn25,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,4,"(Chun, 1897)",Species,accepted,NA,NA,135361,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS:GoA2019_Stn25:bongo_occ:1925,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,8,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1926,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,7,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1927,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,9,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1928,present
IYS:GoA2019_Stn25,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,309,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn25:bongo_occ:1929,present
IYS:GoA2019_Stn25,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,18,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn25:bongo_occ:1930,present
IYS:GoA2019_Stn25,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,27,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn25:bongo_occ:1931,present
IYS:GoA2019_Stn25,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,12,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn25:bongo_occ:1932,present
IYS:GoA2019_Stn25,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C6,M,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1933,present
IYS:GoA2019_Stn25,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,6,"(Esterly, 1913)",Species,accepted,C5,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1934,present
IYS:GoA2019_Stn25,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,14,"(Esterly, 1913)",Species,accepted,C5,M,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1935,present
IYS:GoA2019_Stn25,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C6,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1936,present
IYS:GoA2019_Stn25,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,1,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn25:bongo_occ:1937,present
IYS:GoA2019_Stn25,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,NA,M,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn25:bongo_occ:1938,present
IYS:GoA2019_Stn25,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,4,"(Stebbing, 1888)",Species,accepted,NA,F,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn25:bongo_occ:1939,present
IYS:GoA2019_Stn25,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,1,"Brandt, 1851",Species,accepted,NA,NA,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:1940,present
IYS:GoA2019_Stn25,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,5,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn25:bongo_occ:1941,present
IYS:GoA2019_Stn25,Typhloscolecidae,urn:lsid:marinespecies.org:taxname:959,1,"Uljanin, 1878",Family,accepted,NA,NA,930,Animalia,Annelida,Polychaeta,Phyllodocida,Typhloscolecidae,NA,IYS:GoA2019_Stn25:bongo_occ:1942,present
IYS:GoA2019_Stn25,Vibilia,urn:lsid:marinespecies.org:taxname:101812,1,"H. Milne Edwards, 1830",Genus,accepted,NA,NA,101426,Animalia,Arthropoda,Malacostraca,Amphipoda,Vibiliidae,Vibilia,IYS:GoA2019_Stn25:bongo_occ:1943,present
IYS:GoA2019_Stn25,Calanus marshallae,urn:lsid:marinespecies.org:taxname:196770,4,"Frost, 1974",Species,accepted,C4,NA,104152,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn25:bongo_occ:1944,present
IYS:GoA2019_Stn25,Calanus,urn:lsid:marinespecies.org:taxname:104152,18,"Leach, 1816",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn25:bongo_occ:1945,present
IYS:GoA2019_Stn25,Calanus,urn:lsid:marinespecies.org:taxname:104152,22,"Leach, 1816",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn25:bongo_occ:1946,present
IYS:GoA2019_Stn25,Calanus,urn:lsid:marinespecies.org:taxname:104152,11,"Leach, 1816",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,IYS:GoA2019_Stn25:bongo_occ:1947,present
IYS:GoA2019_Stn25,Candacia,urn:lsid:marinespecies.org:taxname:104157,1,"Dana, 1846",Genus,accepted,C2,NA,104080,Animalia,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,IYS:GoA2019_Stn25:bongo_occ:1948,present
IYS:GoA2019_Stn25,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,5,NA,Phylum,accepted,juvenile,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn25:bongo_occ:1949,present
IYS:GoA2019_Stn25,Conchoecia spinirostris,urn:lsid:marinespecies.org:taxname:183092,1,NA,Species,unaccepted,NA,NA,127533,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,IYS:GoA2019_Stn25:bongo_occ:1950,present
IYS:GoA2019_Stn25,Discoconchoecia elegans,urn:lsid:marinespecies.org:taxname:127782,22,"(Sars, 1866)",Species,accepted,NA,NA,127536,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Discoconchoecia,IYS:GoA2019_Stn25:bongo_occ:1951,present
IYS:GoA2019_Stn25,Epicaridea,urn:lsid:marinespecies.org:taxname:13795,6,"Latreille, 1825",Infraorder,accepted,NA,NA,292941,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,IYS:GoA2019_Stn25:bongo_occ:1952,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C4,NA,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1953,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C5,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1954,present
IYS:GoA2019_Stn25,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,1,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn25:bongo_occ:1955,present
IYS:GoA2019_Stn25,Euphausiidae,urn:lsid:marinespecies.org:taxname:110671,2,"Dana, 1852",Family,accepted,egg,NA,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,IYS:GoA2019_Stn25:bongo_occ:1956,present
IYS:GoA2019_Stn25,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,1,"Lohmann, 1896",Species,accepted,NA,NA,103358,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria,IYS:GoA2019_Stn25:bongo_occ:1957,present
IYS:GoA2019_Stn25,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:351913,1,"Campbell, 1930",Species,unaccepted,C4,NA,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn25:bongo_occ:1958,present
IYS:GoA2019_Stn25,Gaetanus intermedius,urn:lsid:marinespecies.org:taxname:426434,1,"(Wolfenden, 1905)",Species,unaccepted,C4,NA,104121,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn25:bongo_occ:1959,present
IYS:GoA2019_Stn25,Gaetanus,urn:lsid:marinespecies.org:taxname:104121,1,"Giesbrecht, 1888",Genus,accepted,C2,NA,104075,Animalia,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Gaetanus,IYS:GoA2019_Stn25:bongo_occ:1960,present
IYS:GoA2019_Stn25,Gastropoda,urn:lsid:marinespecies.org:taxname:101,1,"Cuvier, 1795",Class,accepted,veliger,NA,51,Animalia,Mollusca,Gastropoda,NA,NA,NA,IYS:GoA2019_Stn25:bongo_occ:1961,present
IYS:GoA2019_Stn25,Halocyprididae,urn:lsid:marinespecies.org:taxname:127482,6,"Dana, 1853",Family,accepted,<0.5mm,NA,345822,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,IYS:GoA2019_Stn25:bongo_occ:1962,present
IYS:GoA2019_Stn25,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,21,"(Phipps, 1774)",Species,accepted,NA,NA,138122,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,IYS:GoA2019_Stn25:bongo_occ:1963,present
IYS:GoA2019_Stn25,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,7,"Brodsky, 1950",Species,accepted,C4,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1964,present
IYS:GoA2019_Stn25,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,7,"Brodsky, 1950",Species,accepted,C5,NA,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1965,present
IYS:GoA2019_Stn25,Metridia pacifica,urn:lsid:marinespecies.org:taxname:196784,34,"Brodsky, 1950",Species,accepted,C6,F,104190,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1966,present
IYS:GoA2019_Stn25,Metridia,urn:lsid:marinespecies.org:taxname:104190,1,"Boeck, 1865",Genus,accepted,C1,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1967,present
IYS:GoA2019_Stn25,Metridia,urn:lsid:marinespecies.org:taxname:104190,16,"Boeck, 1865",Genus,accepted,C2,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1968,present
IYS:GoA2019_Stn25,Metridia,urn:lsid:marinespecies.org:taxname:104190,13,"Boeck, 1865",Genus,accepted,C3,NA,104092,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,IYS:GoA2019_Stn25:bongo_occ:1969,present
IYS:GoA2019_Stn25,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,28,"Sars G.O., 1925",Genus,accepted,C1,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn25:bongo_occ:1970,present
IYS:GoA2019_Stn25,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,25,"Sars G.O., 1925",Genus,accepted,C2,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn25:bongo_occ:1971,present
IYS:GoA2019_Stn25,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,3,"Sars G.O., 1925",Genus,accepted,C3,NA,104079,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn25:bongo_occ:1972,present
IYS:GoA2019_Stn25,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407,3,"Fol, 1872",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn25:bongo_occ:1973,present
IYS:GoA2019_Stn25,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,3,"Mertens, 1830",Genus,accepted,NA,NA,343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn25:bongo_occ:1974,present
IYS:GoA2019_Stn25,Oithona atlantica,urn:lsid:marinespecies.org:taxname:106642,1,"Farran, 1908",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn25:bongo_occ:1975,present
IYS:GoA2019_Stn25,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,3,"Claus, 1866",Species,accepted,C6,F,106485,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn25:bongo_occ:1976,present
IYS:GoA2019_Stn25,Oithona,urn:lsid:marinespecies.org:taxname:106485,11,"Baird, 1843",Genus,accepted,C5,NA,106422,Animalia,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,IYS:GoA2019_Stn25:bongo_occ:1977,present
IYS:GoA2019_Stn25,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,1,"(Esterly, 1913)",Species,accepted,C4,NA,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1978,present
IYS:GoA2019_Stn25,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,1,"Scott A., 1909",Genus,accepted,C3,NA,104086,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn25:bongo_occ:1979,present
IYS:GoA2019_Stn25,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,2,"Brodsky, 1950",Species,accepted,C6,F,104191,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn25:bongo_occ:1980,present
IYS:GoA2019_Stn25,Pleuromamma scutullata,urn:lsid:marinespecies.org:taxname:354841,1,"Brodsky, 1950",Species,accepted,C6,M,104191,Animalia,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,IYS:GoA2019_Stn25:bongo_occ:1981,present
IYS:GoA2019_Stn25,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,2,"Frost, 1989",Species,accepted,C6,F,104165,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn25:bongo_occ:1982,present
IYS:GoA2019_Stn25,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,1,"Boeck, 1872",Genus,accepted,C4,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn25:bongo_occ:1983,present
IYS:GoA2019_Stn25,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,1,"Boeck, 1872",Genus,accepted,C3,NA,104082,Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,IYS:GoA2019_Stn25:bongo_occ:1984,present
IYS:GoA2019_Stn25,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,2,"Giesbrecht, 1902",Species,accepted,C4,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn25:bongo_occ:1985,present
IYS:GoA2019_Stn25,Racovitzanus antarcticus,urn:lsid:marinespecies.org:taxname:104784,1,"Giesbrecht, 1902",Species,accepted,C5,NA,104227,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Racovitzanus,IYS:GoA2019_Stn25:bongo_occ:1986,present
IYS:GoA2019_Stn25,Scina,urn:lsid:marinespecies.org:taxname:101810,1,"Prestandrea, 1833",Genus,accepted,NA,NA,101424,Animalia,Arthropoda,Malacostraca,Amphipoda,Scinidae,Scina,IYS:GoA2019_Stn25:bongo_occ:1987,present
IYS:GoA2019_Stn25,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C5,NA,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn25:bongo_occ:1988,present
IYS:GoA2019_Stn25,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,8,"(Brady, 1883)",Species,accepted,C6,F,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn25:bongo_occ:1989,present
IYS:GoA2019_Stn25,Scolecithricella minor,urn:lsid:marinespecies.org:taxname:104811,2,"(Brady, 1883)",Species,accepted,C6,M,104229,Animalia,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,IYS:GoA2019_Stn25:bongo_occ:1990,present
IYS:GoA2019_Stn25,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,1,"(Stebbing, 1888)",Species,accepted,<1mm,NA,101800,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,IYS:GoA2019_Stn25:bongo_occ:1991,present
IYS:GoA2019_Stn25,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,1,NA,Phylum,accepted,NA,NA,2,Animalia,Chaetognatha,NA,NA,NA,NA,IYS:GoA2019_Stn25:bongo_occ:1992,present
IYS:GoA2019_Stn25,Cyphocaris challengeri,urn:lsid:marinespecies.org:taxname:428630,1,"Stebbing, 1888",Species,accepted,NA,NA,101603,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,IYS:GoA2019_Stn25:bongo_occ:1993,present
IYS:GoA2019_Stn25,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,69,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn25:bongo_occ:1994,present
IYS:GoA2019_Stn25,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,9,"Hansen, 1911",Species,accepted,NA,F,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn25:bongo_occ:1995,present
IYS:GoA2019_Stn25,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,9,"Hansen, 1911",Species,accepted,NA,M,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,IYS:GoA2019_Stn25:bongo_occ:1996,present
IYS:GoA2019_Stn25,Hyperia medusarum,urn:lsid:marinespecies.org:taxname:103253,1,"(Müller, 1776)",Species,accepted,NA,M,101796,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,IYS:GoA2019_Stn25:bongo_occ:1997,present
IYS:GoA2019_Stn25,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,2,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn25:bongo_occ:1998,present
IYS:GoA2019_Stn25,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,8,"(Verrill, 1873)",Species,accepted,NA,NA,105408,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Parasagitta,IYS:GoA2019_Stn25:bongo_occ:1999,present
IYS:GoA2019_Stn25,Thysanoessa inermis,urn:lsid:marinespecies.org:taxname:110708,1,"(Krøyer, 1846)",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:2000,present
IYS:GoA2019_Stn25,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,3,"Brandt, 1851",Species,accepted,NA,M,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:2001,present
IYS:GoA2019_Stn25,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,1,"Brandt, 1851",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:2002,present
IYS:GoA2019_Stn25,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,5,"Holmes, 1900",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:2003,present
IYS:GoA2019_Stn25,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,3,"Holmes, 1900",Species,accepted,NA,F,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,IYS:GoA2019_Stn25:bongo_occ:2004,present
IYS:GoA2019_Stn25,Tomopteris septentrionalis,urn:lsid:marinespecies.org:taxname:131568,2,"Steenstrup, 1849",Species,accepted,NA,NA,129715,Animalia,Annelida,Polychaeta,Phyllodocida,Tomopteridae,Tomopteris,IYS:GoA2019_Stn25:bongo_occ:2005,present
IYS:GoA2019_Stn26,Aegina citrea,urn:lsid:marinespecies.org:taxname:117263,1,"Eschscholtz, 1829",Species,accepted,NA,NA,116994,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,Aegina,IYS:GoA2019_Stn26:bongo_occ:2006,present
IYS:GoA2019_Stn26,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,22,"(O. F. Müller, 1776)",Species,accepted,NA,NA,117212,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,IYS:GoA2019_Stn26:bongo_occ:2007,present
IYS:GoA2019_Stn26,Dimophyes arctica,urn:lsid:marinespecies.org:taxname:135418,3,"(Chun, 1897)",Species,accepted,NA,NA,135361,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Dimophyes,IYS:GoA2019_Stn26:bongo_occ:2008,present
IYS:GoA2019_Stn26,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,5,"Giesbrecht, 1893",Species,accepted,C5,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn26:bongo_occ:2009,present
IYS:GoA2019_Stn26,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,2,"Giesbrecht, 1893",Species,accepted,C6,F,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn26:bongo_occ:2010,present
IYS:GoA2019_Stn26,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,9,"Giesbrecht, 1893",Species,accepted,C6,M,104171,Animalia,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,IYS:GoA2019_Stn26:bongo_occ:2011,present
IYS:GoA2019_Stn26,Eukrohnia hamata,urn:lsid:marinespecies.org:taxname:105416,368,"(Möbius, 1875)",Species,accepted,NA,NA,105399,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,IYS:GoA2019_Stn26:bongo_occ:2012,present
IYS:GoA2019_Stn26,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,17,"(Krøyer, 1848)",Species,accepted,C4,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn26:bongo_occ:2013,present
IYS:GoA2019_Stn26,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,29,"(Krøyer, 1848)",Species,accepted,C5,NA,104155,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,IYS:GoA2019_Stn26:bongo_occ:2014,present
IYS:GoA2019_Stn26,Oikopleura (Vexillaria) labradoriensis,urn:lsid:marinespecies.org:taxname:103413,10,"Lohmann, 1892",Species,accepted,NA,NA,343702,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,IYS:GoA2019_Stn26:bongo_occ:2015,present
IYS:GoA2019_Stn26,Paraeuchaeta elongata,urn:lsid:marinespecies.org:taxname:196779,5,"(Esterly, 1913)",Species,accepted,C5,F,196874,Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,IYS:GoA2019_Stn26:bongo_occ:2016,present
