eventID,scientificName,occurrenceID,occurrenceStatus,reproductiveCondition,scientificNameID,scientificAuthorityName,vernacularName,taxonRank,taxonomicStatus,sex,lifeStage,kingdom,phylum,class,order,family,genus,Preparations,occurrenceRemarks
IYS:GoA2019_Stn25:bongo:Net2:SS57,Euphausia pacifica,IYS:GoA2019_Stn25:bongo:Net2:SS57:zoop_occ-245,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS58,Euphausia pacifica,IYS:GoA2019_Stn25:bongo:Net2:SS58:zoop_occ-246,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS58,Euphausia pacifica,IYS:GoA2019_Stn25:bongo:Net2:SS58:zoop_occ-247,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS58,Euphausia pacifica,IYS:GoA2019_Stn25:bongo:Net2:SS58:zoop_occ-248,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-249,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-250,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-251,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-252,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-253,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS59,Thysanoessa spinifera,IYS:GoA2019_Stn25:bongo:Net2:SS59:zoop_occ-254,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:SS60,Neocalanus cristatus,IYS:GoA2019_Stn25:bongo:Net2:SS60:zoop_occ-255,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z318,Aequorea,IYS:GoA2019_Stn25:bongo:Net2:Z318:zoop_occ-256,present,NA,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",NA,Genus,accepted,NA,"NA",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z318,Aequorea,IYS:GoA2019_Stn25:bongo:Net2:Z318:zoop_occ-257,present,NA,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",NA,Genus,accepted,NA,"NA",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z339,Animalia,IYS:GoA2019_Stn25:bongo:Net2:Z339:zoop_occ-258,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z340,Animalia,IYS:GoA2019_Stn25:bongo:Net2:Z340:zoop_occ-259,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z341,Animalia,IYS:GoA2019_Stn25:bongo:Net2:Z341:zoop_occ-260,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn25:bongo:Net2:Z342,Animalia,IYS:GoA2019_Stn25:bongo:Net2:Z342:zoop_occ-261,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:SS61,Euphausia pacifica,IYS:GoA2019_Stn26:bongo:Net2:SS61:zoop_occ-262,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:SS62,Thysanoessa spinifera,IYS:GoA2019_Stn26:bongo:Net2:SS62:zoop_occ-263,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:SS63,Neocalanus cristatus,IYS:GoA2019_Stn26:bongo:Net2:SS63:zoop_occ-264,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:SS64,Neocalanus cristatus,IYS:GoA2019_Stn26:bongo:Net2:SS64:zoop_occ-265,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:SS65,Neocalanus cristatus,IYS:GoA2019_Stn26:bongo:Net2:SS65:zoop_occ-266,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:Z328,Animalia,IYS:GoA2019_Stn26:bongo:Net2:Z328:zoop_occ-267,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:Z329,Animalia,IYS:GoA2019_Stn26:bongo:Net2:Z329:zoop_occ-268,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:Z331,Animalia,IYS:GoA2019_Stn26:bongo:Net2:Z331:zoop_occ-269,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn26:bongo:Net2:Z332,Animalia,IYS:GoA2019_Stn26:bongo:Net2:Z332:zoop_occ-270,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn27:bongo:Net2:Z301,Animalia,IYS:GoA2019_Stn27:bongo:Net2:Z301:zoop_occ-271,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn27:bongo:Net2:Z302,Animalia,IYS:GoA2019_Stn27:bongo:Net2:Z302:zoop_occ-272,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn27:bongo:Net2:Z303,Animalia,IYS:GoA2019_Stn27:bongo:Net2:Z303:zoop_occ-273,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn27:bongo:Net2:Z304,Animalia,IYS:GoA2019_Stn27:bongo:Net2:Z304:zoop_occ-274,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn27:bongo:Net2:Z305,Animalia,IYS:GoA2019_Stn27:bongo:Net2:Z305:zoop_occ-275,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS67,Paraphronima gracilis,IYS:GoA2019_Stn28:bongo:Net2:SS67:zoop_occ-276,present,NA,urn:lsid:marinespecies.org:taxname:236597,"Claus, 1879",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Amphipoda,Paraphronimidae,Paraphronima,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS68,Thysanoessa spinifera,IYS:GoA2019_Stn28:bongo:Net2:SS68:zoop_occ-277,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS68,Thysanoessa spinifera,IYS:GoA2019_Stn28:bongo:Net2:SS68:zoop_occ-278,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS68,Thysanoessa spinifera,IYS:GoA2019_Stn28:bongo:Net2:SS68:zoop_occ-279,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,Euphausia pacifica,IYS:GoA2019_Stn28:bongo:Net2:SS69:zoop_occ-280,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,Euphausia pacifica,IYS:GoA2019_Stn28:bongo:Net2:SS69:zoop_occ-281,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,Euphausia pacifica,IYS:GoA2019_Stn28:bongo:Net2:SS69:zoop_occ-282,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,Euphausia pacifica,IYS:GoA2019_Stn28:bongo:Net2:SS69:zoop_occ-283,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS70,Radiozoa,IYS:GoA2019_Stn28:bongo:Net2:SS70:zoop_occ-284,present,NA,urn:lsid:marinespecies.org:taxname:582421,NA,NA,Phylum,accepted,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:Z307,Animalia,IYS:GoA2019_Stn28:bongo:Net2:Z307:zoop_occ-285,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:Z365,Animalia,IYS:GoA2019_Stn28:bongo:Net2:Z365:zoop_occ-286,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:Z366,Animalia,IYS:GoA2019_Stn28:bongo:Net2:Z366:zoop_occ-287,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:Z367,Animalia,IYS:GoA2019_Stn28:bongo:Net2:Z367:zoop_occ-288,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:22022,Neocalanus cristatus,IYS:GoA2019_Stn29:bongo:Net2:22022:zoop_occ-289,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS71,Euphausia pacifica,IYS:GoA2019_Stn29:bongo:Net2:SS71:zoop_occ-290,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS72,Euphausia pacifica,IYS:GoA2019_Stn29:bongo:Net2:SS72:zoop_occ-291,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS73,Euphausia pacifica,IYS:GoA2019_Stn29:bongo:Net2:SS73:zoop_occ-292,present,NA,urn:lsid:marinespecies.org:taxname:237851,"Hansen, 1911",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS74,Neocalanus cristatus,IYS:GoA2019_Stn29:bongo:Net2:SS74:zoop_occ-293,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS75,Neocalanus cristatus,IYS:GoA2019_Stn29:bongo:Net2:SS75:zoop_occ-294,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS76,Neocalanus cristatus,IYS:GoA2019_Stn29:bongo:Net2:SS76:zoop_occ-295,present,NA,urn:lsid:marinespecies.org:taxname:104470,"(Krøyer, 1848)",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:Z364,Animalia,IYS:GoA2019_Stn29:bongo:Net2:Z364:zoop_occ-296,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:Z377,Animalia,IYS:GoA2019_Stn29:bongo:Net2:Z377:zoop_occ-297,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:Z378,Animalia,IYS:GoA2019_Stn29:bongo:Net2:Z378:zoop_occ-298,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:Z379,Animalia,IYS:GoA2019_Stn29:bongo:Net2:Z379:zoop_occ-299,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS77,Sagittoidea,IYS:GoA2019_Stn30:bongo:Net2:SS77:zoop_occ-300,present,NA,urn:lsid:marinespecies.org:taxname:5949,NA,NA,Class,accepted,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS78,Thysanoessa spinifera,IYS:GoA2019_Stn30:bongo:Net2:SS78:zoop_occ-301,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS79,Thysanoessa spinifera,IYS:GoA2019_Stn30:bongo:Net2:SS79:zoop_occ-302,present,NA,urn:lsid:marinespecies.org:taxname:237874,"Holmes, 1900",NA,Species,accepted,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS80,Animalia,IYS:GoA2019_Stn30:bongo:Net2:SS80:zoop_occ-303,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:Z345,Animalia,IYS:GoA2019_Stn30:bongo:Net2:Z345:zoop_occ-304,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:Z346,Animalia,IYS:GoA2019_Stn30:bongo:Net2:Z346:zoop_occ-305,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:Z374,Animalia,IYS:GoA2019_Stn30:bongo:Net2:Z374:zoop_occ-306,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,Animalia,IYS:GoA2019_Stn31:bongo:Net2:SS81:zoop_occ-307,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:Z380,Animalia,IYS:GoA2019_Stn31:bongo:Net2:Z380:zoop_occ-308,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:Z381,Animalia,IYS:GoA2019_Stn31:bongo:Net2:Z381:zoop_occ-309,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:Z386,Animalia,IYS:GoA2019_Stn31:bongo:Net2:Z386:zoop_occ-310,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:Z400,Animalia,IYS:GoA2019_Stn31:bongo:Net2:Z400:zoop_occ-311,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:SS82,Decapoda,IYS:GoA2019_Stn32:bongo:Net2:SS82:zoop_occ-312,present,NA,urn:lsid:marinespecies.org:taxname:1130,"Latreille, 1802",NA,Order,accepted,NA,Crab zoea,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z371,Animalia,IYS:GoA2019_Stn32:bongo:Net2:Z371:zoop_occ-313,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z372,Sagittoidea,IYS:GoA2019_Stn32:bongo:Net2:Z372:zoop_occ-314,present,NA,urn:lsid:marinespecies.org:taxname:5949,NA,NA,Class,accepted,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z373,Salpa aspera,IYS:GoA2019_Stn32:bongo:Net2:Z373:zoop_occ-315,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,"NA",Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z382,Animalia,IYS:GoA2019_Stn32:bongo:Net2:Z382:zoop_occ-316,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z383,Animalia,IYS:GoA2019_Stn32:bongo:Net2:Z383:zoop_occ-317,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z385,Animalia,IYS:GoA2019_Stn32:bongo:Net2:Z385:zoop_occ-318,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net1:Petri dish:zoop_occ-319,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net1:Petri dish:zoop_occ-320,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net1:Petri dish:zoop_occ-321,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net1:Petri dish:zoop_occ-322,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net1:Petri dish:zoop_occ-323,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,formalin,NA
IYS:GoA2019_Stn33:bongo:Net2:Petri dish,Salpa aspera,IYS:GoA2019_Stn33:bongo:Net2:Petri dish:zoop_occ-324,present,NA,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",NA,Species,accepted,NA,2.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,size fractionated & frozen,NA
IYS:GoA2019_Stn33:bongo:Net2:Z362,Animalia,IYS:GoA2019_Stn33:bongo:Net2:Z362:zoop_occ-325,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn33:bongo:Net2:Z363,Animalia,IYS:GoA2019_Stn33:bongo:Net2:Z363:zoop_occ-326,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
IYS:GoA2019_Stn33:bongo:Net2:Z370,Animalia,IYS:GoA2019_Stn33:bongo:Net2:Z370:zoop_occ-327,present,NA,urn:lsid:marinespecies.org:taxname:2,NA,NA,Kingdom,accepted,NA,"NA",Animalia,NA,NA,NA,NA,NA,size fractionated & frozen,NA
