eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementRemarks
IYS:GoA2019_Stn37:bongo:Net2:Z637,NA,IYS:GoA2019_Stn37:bongo:Net2:Z637:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn37:bongo:Net2:Z638,NA,IYS:GoA2019_Stn37:bongo:Net2:Z638:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z638,NA,IYS:GoA2019_Stn37:bongo:Net2:Z638:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,37.9,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z638,NA,IYS:GoA2019_Stn37:bongo:Net2:Z638:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn37:bongo:Net2:Z639,NA,IYS:GoA2019_Stn37:bongo:Net2:Z639:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z639,NA,IYS:GoA2019_Stn37:bongo:Net2:Z639:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,29.0,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z639,NA,IYS:GoA2019_Stn37:bongo:Net2:Z639:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn37:bongo:Net2:Z640,NA,IYS:GoA2019_Stn37:bongo:Net2:Z640:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z640,NA,IYS:GoA2019_Stn37:bongo:Net2:Z640:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,24.0,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z640,NA,IYS:GoA2019_Stn37:bongo:Net2:Z640:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn37:bongo:Net2:Z700,NA,IYS:GoA2019_Stn37:bongo:Net2:Z700:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z700,NA,IYS:GoA2019_Stn37:bongo:Net2:Z700:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,17.4,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn37:bongo:Net2:Z700,NA,IYS:GoA2019_Stn37:bongo:Net2:Z700:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net1,NA,IYS:GoA2019_Stn38:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,207.11041811041812,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn38:bongo:Net1,NA,IYS:GoA2019_Stn38:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn38:bongo:Net1,NA,IYS:GoA2019_Stn38:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.645419554169557,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn38:bongo:Net1,NA,IYS:GoA2019_Stn38:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,2800,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,212.16254716254716,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.636899880649878,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn38:bongo:Net2,NA,IYS:GoA2019_Stn38:bongo:Net2:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,NA,IYS:GoA2019_Stn38:bongo:Net2:22024.0:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,NA,IYS:GoA2019_Stn38:bongo:Net2:22024.0:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,NA,IYS:GoA2019_Stn38:bongo:Net2:22024.0:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,TBD,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,IYS:GoA2019_Stn38:bongo:Net2:22024.0:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS94,NA,IYS:GoA2019_Stn38:bongo:Net2:SS94:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS94,NA,IYS:GoA2019_Stn38:bongo:Net2:SS94:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,15.6,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS94,NA,IYS:GoA2019_Stn38:bongo:Net2:SS94:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS95,NA,IYS:GoA2019_Stn38:bongo:Net2:SS95:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,4.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS95,NA,IYS:GoA2019_Stn38:bongo:Net2:SS95:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,14.2,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS95,NA,IYS:GoA2019_Stn38:bongo:Net2:SS95:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,NA,IYS:GoA2019_Stn38:bongo:Net2:SS96:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,NA,IYS:GoA2019_Stn38:bongo:Net2:SS96:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,3.4,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,NA,IYS:GoA2019_Stn38:bongo:Net2:SS96:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,3.4,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,IYS:GoA2019_Stn38:bongo:Net2:SS96:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,NA,IYS:GoA2019_Stn38:bongo:Net2:SS97:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,NA,IYS:GoA2019_Stn38:bongo:Net2:SS97:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,4.5,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,NA,IYS:GoA2019_Stn38:bongo:Net2:SS97:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,4.5,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,IYS:GoA2019_Stn38:bongo:Net2:SS97:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,NA,IYS:GoA2019_Stn38:bongo:Net2:SS98:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,NA,IYS:GoA2019_Stn38:bongo:Net2:SS98:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,4.4,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,NA,IYS:GoA2019_Stn38:bongo:Net2:SS98:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:maximumLength,maximumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMAXLX/, ,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600253/,4.4,NA,milligram,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:lifeStage,lifeStage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:sex,sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:reproductiveCondition,reproductiveCondition,http://vocab.nerc.ac.uk/collection/MVB/current/MVB000021/,NA,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,IYS:GoA2019_Stn38:bongo:Net2:SS98:length,length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,6.0,NA,millimeter,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,IYS:GoA2019_Stn38:bongo:Net2:Z632:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,2.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,IYS:GoA2019_Stn38:bongo:Net2:Z632:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,42.6,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z632,NA,IYS:GoA2019_Stn38:bongo:Net2:Z632:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,IYS:GoA2019_Stn38:bongo:Net2:Z633:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,1.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,IYS:GoA2019_Stn38:bongo:Net2:Z633:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,65.6,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z633,NA,IYS:GoA2019_Stn38:bongo:Net2:Z633:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,IYS:GoA2019_Stn38:bongo:Net2:Z634:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.5,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,IYS:GoA2019_Stn38:bongo:Net2:Z634:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,27.8,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z634,NA,IYS:GoA2019_Stn38:bongo:Net2:Z634:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,IYS:GoA2019_Stn38:bongo:Net2:Z635:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,0.25,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,IYS:GoA2019_Stn38:bongo:Net2:Z635:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,10.3,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn38:bongo:Net2:Z635,NA,IYS:GoA2019_Stn38:bongo:Net2:Z635:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,Size fraction,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:depth,seafloor depth,http://vocab.nerc.ac.uk/collection/C00/current/SCILOG/,4000,NA,m,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,205.71302071302071,NA,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.371180314930314,NA,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,NA,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:gear,gear,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100002/,Bongo,http://vocab.nerc.ac.uk/collection/L22/current/NETT0176/,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:bongo_mesh,bongo_mesh,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100015/,250,NA,micrometer,http://vocab.nerc.ac.uk/collection/P06/current/UMIC/,NA
IYS:GoA2019_Stn39:bongo:Net1,NA,IYS:GoA2019_Stn39:bongo:Net1:bongo:bongo_opening,bongo_opening,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100017/,0.5,NA,square meter,http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,IYS:GoA2019_Stn39:bongo:Net1:SS99:length,length,http://vocab.nerc.ac.uk/collection/S06/current/S0600015/,6.0,NA,mm,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,IYS:GoA2019_Stn39:bongo:Net1:SS99:weight,weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600087/,TBD,NA,mg,http://vocab.nerc.ac.uk/collection/P06/current/MGRM/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,NA,IYS:GoA2019_Stn39:bongo:Net1:SS99:length_type,length_type,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,total,NA,NA,NA,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:individualCount,individualCount,http://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,individuals,http://vocab.nerc.ac.uk/collection/P06/current/UUUU/,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,IYS:GoA2019_Stn39:bongo:Net1:SS99:minimumLength,minimumLength,http://vocab.nerc.ac.uk/collection/P01/current/OBSMINLX/, ,NA,millimeter,NA,NA
